,ratio,Comparison,Group,Cohort,Level
1282,0.8102177216696407,exponential,CRC,WirbelJ_2018,phylum
1283,0.25787067536004804,Weibull,CRC,WirbelJ_2018,phylum
1284,0.3551221064083515,lognormal_positive,CRC,WirbelJ_2018,phylum
1285,0.5894418198030612,exponential,CRC,WirbelJ_2018,phylum
1286,0.3451475219290892,Weibull,CRC,WirbelJ_2018,phylum
1287,0.1400070530873999,lognormal_positive,CRC,WirbelJ_2018,phylum
1288,0.5025048436212032,exponential,CRC,WirbelJ_2018,phylum
1289,0.3852259076019182,Weibull,CRC,WirbelJ_2018,phylum
1290,0.2763777872767711,lognormal_positive,CRC,WirbelJ_2018,phylum
1291,0.7656717433843746,exponential,CRC,WirbelJ_2018,phylum
1292,0.3366503826601192,Weibull,CRC,WirbelJ_2018,phylum
1293,0.0749544805001876,lognormal_positive,CRC,WirbelJ_2018,phylum
1294,0.6465200117539233,exponential,CRC,WirbelJ_2018,phylum
1295,0.5791853550673083,Weibull,CRC,WirbelJ_2018,phylum
1296,0.17301051774870935,lognormal_positive,CRC,WirbelJ_2018,phylum
1297,0.15539121438729367,exponential,CRC,WirbelJ_2018,phylum
1298,-0.17532534346216805,Weibull,CRC,WirbelJ_2018,phylum
1299,0.4613811408254298,lognormal_positive,CRC,WirbelJ_2018,phylum
1300,0.48647731424402657,exponential,CRC,WirbelJ_2018,phylum
1301,0.03772408677313278,Weibull,CRC,WirbelJ_2018,phylum
1302,0.36204127545518405,lognormal_positive,CRC,WirbelJ_2018,phylum
1303,0.6528777479543472,exponential,CRC,WirbelJ_2018,phylum
1304,0.3843355056727575,Weibull,CRC,WirbelJ_2018,phylum
1305,1.3146511184592646,lognormal_positive,CRC,WirbelJ_2018,phylum
1306,1.2080475982943069,exponential,CRC,WirbelJ_2018,phylum
1307,0.616716495417653,Weibull,CRC,WirbelJ_2018,phylum
1308,0.5463625551804455,lognormal_positive,control,WirbelJ_2018,phylum
1309,1.316798516592312,exponential,control,WirbelJ_2018,phylum
1310,1.0495763414207484,Weibull,control,WirbelJ_2018,phylum
1311,0.052738614579084575,lognormal_positive,control,WirbelJ_2018,phylum
1312,0.10003786130146901,exponential,control,WirbelJ_2018,phylum
1313,-0.07511781087036931,Weibull,control,WirbelJ_2018,phylum
1314,-0.48421846487210907,lognormal_positive,control,WirbelJ_2018,phylum
1315,-0.5517464055801387,exponential,control,WirbelJ_2018,phylum
1316,-0.5026210709648435,Weibull,control,WirbelJ_2018,phylum
1317,0.5224171296424323,lognormal_positive,control,WirbelJ_2018,phylum
1318,0.6041251638240801,exponential,control,WirbelJ_2018,phylum
1319,0.09283903554682067,Weibull,control,WirbelJ_2018,phylum
1320,1.056308677849723,lognormal_positive,CRC,WirbelJ_2018,phylum
1321,0.8984380165550465,exponential,CRC,WirbelJ_2018,phylum
1322,0.34406095035388634,Weibull,CRC,WirbelJ_2018,phylum
1323,0.10816797294657632,lognormal_positive,CRC,WirbelJ_2018,phylum
1324,0.05698932162087295,exponential,CRC,WirbelJ_2018,phylum
1325,-0.20046819182522535,Weibull,CRC,WirbelJ_2018,phylum
1326,-0.33716465147008945,lognormal_positive,CRC,WirbelJ_2018,phylum
1327,-0.7090900558417264,exponential,CRC,WirbelJ_2018,phylum
1328,-0.43595468541492327,Weibull,CRC,WirbelJ_2018,phylum
1329,0.1400070530873999,lognormal_positive,CRC,WirbelJ_2018,phylum
1330,0.5025048436212032,exponential,CRC,WirbelJ_2018,phylum
1331,0.3852259076019182,Weibull,CRC,WirbelJ_2018,phylum
1332,0.8281314435655609,lognormal_positive,control,WirbelJ_2018,phylum
1333,1.1123971308438698,exponential,control,WirbelJ_2018,phylum
1334,0.919168814704167,Weibull,control,WirbelJ_2018,phylum
1335,0.04488997125365435,lognormal_positive,control,WirbelJ_2018,phylum
1336,0.2469640827423228,exponential,control,WirbelJ_2018,phylum
1337,0.1776647199845284,Weibull,control,WirbelJ_2018,phylum
1338,0.1400070530873999,lognormal_positive,control,WirbelJ_2018,phylum
1339,0.5025048436212032,exponential,control,WirbelJ_2018,phylum
1340,0.3852259076019182,Weibull,control,WirbelJ_2018,phylum
1341,-0.3691227520108409,lognormal_positive,control,WirbelJ_2018,phylum
1342,-0.4481264751015692,exponential,control,WirbelJ_2018,phylum
1343,-0.3969912577999152,Weibull,control,WirbelJ_2018,phylum
1344,-0.08990267459860907,lognormal_positive,control,WirbelJ_2018,phylum
1345,-0.20258279257503892,exponential,control,WirbelJ_2018,phylum
1346,-0.23595049417341546,Weibull,control,WirbelJ_2018,phylum
1347,-0.02700654646683409,lognormal_positive,control,WirbelJ_2018,phylum
1348,-0.14459301777496733,exponential,control,WirbelJ_2018,phylum
1349,-0.13276457225200283,Weibull,control,WirbelJ_2018,phylum
1350,-0.02700654646683409,lognormal_positive,control,WirbelJ_2018,phylum
1351,-0.14459301777496733,exponential,control,WirbelJ_2018,phylum
1352,-0.13276457225200283,Weibull,control,WirbelJ_2018,phylum
1353,0.5224171296424323,lognormal_positive,control,WirbelJ_2018,phylum
1354,0.6041251638240801,exponential,control,WirbelJ_2018,phylum
1355,0.09283903554682067,Weibull,control,WirbelJ_2018,phylum
1356,0.20522973158836572,lognormal_positive,control,WirbelJ_2018,phylum
1357,0.6987711213208073,exponential,control,WirbelJ_2018,phylum
1358,0.41308266911821917,Weibull,control,WirbelJ_2018,phylum
1359,0.1400070530873999,lognormal_positive,CRC,WirbelJ_2018,phylum
1360,0.5025048436212032,exponential,CRC,WirbelJ_2018,phylum
1361,0.3852259076019182,Weibull,CRC,WirbelJ_2018,phylum
1362,0.485396999506281,lognormal_positive,CRC,WirbelJ_2018,phylum
1363,1.0181895943808021,exponential,CRC,WirbelJ_2018,phylum
1364,0.5986691899004157,Weibull,CRC,WirbelJ_2018,phylum
1365,0.20522973158836572,lognormal_positive,CRC,WirbelJ_2018,phylum
1366,0.6987711213208073,exponential,CRC,WirbelJ_2018,phylum
1367,0.41308266911821917,Weibull,CRC,WirbelJ_2018,phylum
1368,0.06870741391142188,lognormal_positive,CRC,WirbelJ_2018,phylum
1369,0.25428876411296075,exponential,CRC,WirbelJ_2018,phylum
1370,0.1558302397156275,Weibull,CRC,WirbelJ_2018,phylum
1371,-0.14154485414567242,lognormal_positive,control,WirbelJ_2018,phylum
1372,-0.13630146205498042,exponential,control,WirbelJ_2018,phylum
1373,-0.29196585290915167,Weibull,control,WirbelJ_2018,phylum
1374,0.052738614579084575,lognormal_positive,control,WirbelJ_2018,phylum
1375,0.10003786130146901,exponential,control,WirbelJ_2018,phylum
1376,-0.07511781087036931,Weibull,control,WirbelJ_2018,phylum
1377,0.7437474668711801,lognormal_positive,control,WirbelJ_2018,phylum
1378,0.8736466726146711,exponential,control,WirbelJ_2018,phylum
1379,0.2939283156813457,Weibull,control,WirbelJ_2018,phylum
1380,0.48973281699621696,lognormal_positive,control,WirbelJ_2018,phylum
1381,0.6936089864300434,exponential,control,WirbelJ_2018,phylum
1382,0.40839575813281515,Weibull,control,WirbelJ_2018,phylum
1383,0.3170357968136732,lognormal_positive,control,WirbelJ_2018,phylum
1384,0.25534643685233843,exponential,control,WirbelJ_2018,phylum
1385,-0.07827284519473193,Weibull,control,WirbelJ_2018,phylum
1386,-0.33716465147008945,lognormal_positive,control,WirbelJ_2018,phylum
1387,-0.7090900558417264,exponential,control,WirbelJ_2018,phylum
1388,-0.43595468541492327,Weibull,control,WirbelJ_2018,phylum
1389,1.901243023261388,lognormal_positive,control,WirbelJ_2018,phylum
1390,1.3306851867434406,exponential,control,WirbelJ_2018,phylum
1391,0.9536828377998747,Weibull,control,WirbelJ_2018,phylum
1392,0.7187095814753897,lognormal_positive,CRC,WirbelJ_2018,phylum
1393,1.8378598965520743,exponential,CRC,WirbelJ_2018,phylum
1394,1.7284010478937148,Weibull,CRC,WirbelJ_2018,phylum
1395,0.20522973158836572,lognormal_positive,control,WirbelJ_2018,phylum
1396,0.6987711213208073,exponential,control,WirbelJ_2018,phylum
1397,0.41308266911821917,Weibull,control,WirbelJ_2018,phylum
1398,0.5224171296424323,lognormal_positive,control,WirbelJ_2018,phylum
1399,0.6041251638240801,exponential,control,WirbelJ_2018,phylum
1400,0.09283903554682067,Weibull,control,WirbelJ_2018,phylum
1401,0.7132935424426274,lognormal_positive,control,WirbelJ_2018,phylum
1402,0.8102177216696407,exponential,control,WirbelJ_2018,phylum
1403,0.25787067536004804,Weibull,control,WirbelJ_2018,phylum
1404,-0.3354964477660901,lognormal_positive,control,WirbelJ_2018,phylum
1405,-0.38068346261384123,exponential,control,WirbelJ_2018,phylum
1406,-0.4322719771877171,Weibull,control,WirbelJ_2018,phylum
1407,0.8885398121098711,lognormal_positive,CRC,WirbelJ_2018,phylum
1408,0.6543718128866978,exponential,CRC,WirbelJ_2018,phylum
1409,0.28223506006216786,Weibull,CRC,WirbelJ_2018,phylum
1410,0.34840498236221373,lognormal_positive,CRC,WirbelJ_2018,phylum
1411,0.3077130495995757,exponential,CRC,WirbelJ_2018,phylum
1412,-0.05379865032828208,Weibull,CRC,WirbelJ_2018,phylum
1413,0.053902295689177926,lognormal_positive,CRC,WirbelJ_2018,phylum
1414,0.640276881786684,exponential,CRC,WirbelJ_2018,phylum
1415,0.6181630155507865,Weibull,CRC,WirbelJ_2018,phylum
1416,0.3170357968136732,lognormal_positive,CRC,WirbelJ_2018,phylum
1417,0.25534643685233843,exponential,CRC,WirbelJ_2018,phylum
1418,-0.07827284519473193,Weibull,CRC,WirbelJ_2018,phylum
1419,1.3146511184592646,lognormal_positive,control,WirbelJ_2018,phylum
1420,1.2080475982943069,exponential,control,WirbelJ_2018,phylum
1421,0.616716495417653,Weibull,control,WirbelJ_2018,phylum
1422,0.7132935424426274,lognormal_positive,control,WirbelJ_2018,phylum
1423,0.8102177216696407,exponential,control,WirbelJ_2018,phylum
1424,0.25787067536004804,Weibull,control,WirbelJ_2018,phylum
1425,2.724209365660392,lognormal_positive,control,WirbelJ_2018,phylum
1426,1.7273005451740204,exponential,control,WirbelJ_2018,phylum
1427,0.9402713980054792,Weibull,control,WirbelJ_2018,phylum
1428,2.2007800078373907,lognormal_positive,control,WirbelJ_2018,phylum
1429,1.704579641403418,exponential,control,WirbelJ_2018,phylum
1430,1.028487297490937,Weibull,control,WirbelJ_2018,phylum
1431,0.1400070530873999,lognormal_positive,control,WirbelJ_2018,phylum
1432,0.5025048436212032,exponential,control,WirbelJ_2018,phylum
1433,0.3852259076019182,Weibull,control,WirbelJ_2018,phylum
1434,0.06884932336528193,lognormal_positive,control,WirbelJ_2018,phylum
1435,0.15958340389319525,exponential,control,WirbelJ_2018,phylum
1436,-0.04601657999305224,Weibull,control,WirbelJ_2018,phylum
1437,3.0646280800468015,lognormal_positive,CRC,WirbelJ_2018,phylum
1438,2.106891176219417,exponential,CRC,WirbelJ_2018,phylum
1439,1.007457673141335,Weibull,CRC,WirbelJ_2018,phylum
1440,-0.48421846487210907,lognormal_positive,CRC,WirbelJ_2018,phylum
1441,-0.5517464055801387,exponential,CRC,WirbelJ_2018,phylum
1442,-0.5026210709648435,Weibull,CRC,WirbelJ_2018,phylum
1443,0.34840498236221373,lognormal_positive,CRC,WirbelJ_2018,phylum
1444,0.3077130495995757,exponential,CRC,WirbelJ_2018,phylum
1445,-0.05379865032828208,Weibull,CRC,WirbelJ_2018,phylum
1446,0.8495433303531512,lognormal_positive,CRC,WirbelJ_2018,phylum
1447,1.101534422041152,exponential,CRC,WirbelJ_2018,phylum
1448,0.8674625663275236,Weibull,CRC,WirbelJ_2018,phylum
1449,1.9264093227412191,lognormal_positive,CRC,WirbelJ_2018,phylum
1450,1.3607108064204576,exponential,CRC,WirbelJ_2018,phylum
1451,0.8540019718490934,Weibull,CRC,WirbelJ_2018,phylum
1452,-0.33716465147008945,lognormal_positive,CRC,WirbelJ_2018,phylum
1453,-0.7090900558417264,exponential,CRC,WirbelJ_2018,phylum
1454,-0.43595468541492327,Weibull,CRC,WirbelJ_2018,phylum
1455,-0.0738057970349969,lognormal_positive,CRC,WirbelJ_2018,phylum
1456,-0.17043969049116936,exponential,CRC,WirbelJ_2018,phylum
1457,-0.19033907101345526,Weibull,CRC,WirbelJ_2018,phylum
1458,0.06143951720373464,lognormal_positive,CRC,WirbelJ_2018,phylum
1459,0.16082277831895495,exponential,CRC,WirbelJ_2018,phylum
1460,0.07479733517509958,Weibull,CRC,WirbelJ_2018,phylum
1461,1.2930601557435386,lognormal_positive,control,WirbelJ_2018,phylum
1462,1.177413317997719,exponential,control,WirbelJ_2018,phylum
1463,0.5851741791720725,Weibull,control,WirbelJ_2018,phylum
1464,0.44362069039000707,lognormal_positive,control,WirbelJ_2018,phylum
1465,0.45058023033968975,exponential,control,WirbelJ_2018,phylum
1466,0.0190467537906785,Weibull,control,WirbelJ_2018,phylum
1467,0.7437474668711801,lognormal_positive,control,WirbelJ_2018,phylum
1468,0.8736466726146711,exponential,control,WirbelJ_2018,phylum
1469,0.2939283156813457,Weibull,control,WirbelJ_2018,phylum
1470,0.5224171296424323,lognormal_positive,control,WirbelJ_2018,phylum
1471,0.6041251638240801,exponential,control,WirbelJ_2018,phylum
1472,0.09283903554682067,Weibull,control,WirbelJ_2018,phylum
1473,0.5014362262391061,lognormal_positive,control,WirbelJ_2018,phylum
1474,0.7474303568488982,exponential,control,WirbelJ_2018,phylum
1475,0.47301289616841313,Weibull,control,WirbelJ_2018,phylum
1476,0.34840498236221373,lognormal_positive,CRC,WirbelJ_2018,phylum
1477,0.3077130495995757,exponential,CRC,WirbelJ_2018,phylum
1478,-0.05379865032828208,Weibull,CRC,WirbelJ_2018,phylum
1479,-0.3354964477660901,lognormal_positive,CRC,WirbelJ_2018,phylum
1480,-0.38068346261384123,exponential,CRC,WirbelJ_2018,phylum
1481,-0.4322719771877171,Weibull,CRC,WirbelJ_2018,phylum
1482,-0.33716465147008945,lognormal_positive,CRC,WirbelJ_2018,phylum
1483,-0.7090900558417264,exponential,CRC,WirbelJ_2018,phylum
1484,-0.43595468541492327,Weibull,CRC,WirbelJ_2018,phylum
1485,-0.33716465147008945,lognormal_positive,CRC,WirbelJ_2018,phylum
1486,-0.7090900558417264,exponential,CRC,WirbelJ_2018,phylum
1487,-0.43595468541492327,Weibull,CRC,WirbelJ_2018,phylum
1488,1.3890172467717505,lognormal_positive,CRC,WirbelJ_2018,phylum
1489,1.3176335019237957,exponential,CRC,WirbelJ_2018,phylum
1490,0.7511860178340841,Weibull,CRC,WirbelJ_2018,phylum
1491,0.5611683448281353,lognormal_positive,CRC,WirbelJ_2018,phylum
1492,0.9238302525030309,exponential,CRC,WirbelJ_2018,phylum
1493,0.5096873133083305,Weibull,CRC,WirbelJ_2018,phylum
1494,0.6035783022081744,lognormal_positive,CRC,WirbelJ_2018,phylum
1495,1.3419706429335594,exponential,CRC,WirbelJ_2018,phylum
1496,1.0966337758357414,Weibull,CRC,WirbelJ_2018,phylum
1497,0.5611683448281353,lognormal_positive,CRC,WirbelJ_2018,phylum
1498,0.9238302525030309,exponential,CRC,WirbelJ_2018,phylum
1499,0.5096873133083305,Weibull,CRC,WirbelJ_2018,phylum
1500,0.21733193960868524,lognormal_positive,CRC,WirbelJ_2018,phylum
1501,0.7445475147168099,exponential,CRC,WirbelJ_2018,phylum
1502,0.5921279858945676,Weibull,CRC,WirbelJ_2018,phylum
1503,0.16845089928673607,lognormal_positive,control,WirbelJ_2018,phylum
1504,0.6978232755948106,exponential,control,WirbelJ_2018,phylum
1505,0.5209688709151544,Weibull,control,WirbelJ_2018,phylum
1506,-0.02700654646683409,lognormal_positive,control,WirbelJ_2018,phylum
1507,-0.14459301777496733,exponential,control,WirbelJ_2018,phylum
1508,-0.13276457225200283,Weibull,control,WirbelJ_2018,phylum
1509,0.052738614579084575,lognormal_positive,control,WirbelJ_2018,phylum
1510,0.10003786130146901,exponential,control,WirbelJ_2018,phylum
1511,-0.07511781087036931,Weibull,control,WirbelJ_2018,phylum
1512,0.5014362262391061,lognormal_positive,CRC,WirbelJ_2018,phylum
1513,0.7474303568488982,exponential,CRC,WirbelJ_2018,phylum
1514,0.47301289616841313,Weibull,CRC,WirbelJ_2018,phylum
1515,0.052738614579084575,lognormal_positive,CRC,WirbelJ_2018,phylum
1516,0.10003786130146901,exponential,CRC,WirbelJ_2018,phylum
1517,-0.07511781087036931,Weibull,CRC,WirbelJ_2018,phylum
1518,0.1400070530873999,lognormal_positive,CRC,WirbelJ_2018,phylum
1519,0.5025048436212032,exponential,CRC,WirbelJ_2018,phylum
1520,0.3852259076019182,Weibull,CRC,WirbelJ_2018,phylum
1521,-0.0738057970349969,lognormal_positive,CRC,WirbelJ_2018,phylum
1522,-0.17043969049116936,exponential,CRC,WirbelJ_2018,phylum
1523,-0.19033907101345526,Weibull,CRC,WirbelJ_2018,phylum
1524,0.9989283992508513,lognormal_positive,CRC,WirbelJ_2018,phylum
1525,0.8106379807867732,exponential,CRC,WirbelJ_2018,phylum
1526,0.3726756039360485,Weibull,CRC,WirbelJ_2018,phylum
1527,-0.14154485414567242,lognormal_positive,control,WirbelJ_2018,phylum
1528,-0.13630146205498042,exponential,control,WirbelJ_2018,phylum
1529,-0.29196585290915167,Weibull,control,WirbelJ_2018,phylum
1530,0.20002429755017592,lognormal_positive,CRC,WirbelJ_2018,phylum
1531,0.7180668388942028,exponential,CRC,WirbelJ_2018,phylum
1532,0.43761197831752263,Weibull,CRC,WirbelJ_2018,phylum
1533,1.203587761612901,lognormal_positive,CRC,WirbelJ_2018,phylum
1534,1.1130713677141526,exponential,CRC,WirbelJ_2018,phylum
1535,0.49741221637370236,Weibull,CRC,WirbelJ_2018,phylum
1536,1.203587761612901,lognormal_positive,CRC,WirbelJ_2018,phylum
1537,1.1130713677141526,exponential,CRC,WirbelJ_2018,phylum
1538,0.49741221637370236,Weibull,CRC,WirbelJ_2018,phylum
1539,2.2007800078373907,lognormal_positive,CRC,WirbelJ_2018,phylum
1540,1.704579641403418,exponential,CRC,WirbelJ_2018,phylum
1541,1.028487297490937,Weibull,CRC,WirbelJ_2018,phylum
1542,1.0923680720761113,lognormal_positive,control,WirbelJ_2018,phylum
1543,0.8113975145064328,exponential,control,WirbelJ_2018,phylum
1544,0.3838029972621649,Weibull,control,WirbelJ_2018,phylum
1545,2.411697133928577,lognormal_positive,control,WirbelJ_2018,phylum
1546,1.910862831037601,exponential,control,WirbelJ_2018,phylum
1547,1.1458222476863293,Weibull,control,WirbelJ_2018,phylum
1548,-0.0738057970349969,lognormal_positive,control,WirbelJ_2018,phylum
1549,-0.17043969049116936,exponential,control,WirbelJ_2018,phylum
1550,-0.19033907101345526,Weibull,control,WirbelJ_2018,phylum
1551,-0.0738057970349969,lognormal_positive,CRC,WirbelJ_2018,phylum
1552,-0.17043969049116936,exponential,CRC,WirbelJ_2018,phylum
1553,-0.19033907101345526,Weibull,CRC,WirbelJ_2018,phylum
1554,0.20522973158836572,lognormal_positive,control,WirbelJ_2018,phylum
1555,0.6987711213208073,exponential,control,WirbelJ_2018,phylum
1556,0.41308266911821917,Weibull,control,WirbelJ_2018,phylum
1557,0.12829309954806123,lognormal_positive,CRC,WirbelJ_2018,phylum
1558,0.6743615286240889,exponential,CRC,WirbelJ_2018,phylum
1559,0.40067331899624326,Weibull,CRC,WirbelJ_2018,phylum
1560,0.9248181057998117,lognormal_positive,control,WirbelJ_2018,phylum
1561,0.7093624044360081,exponential,control,WirbelJ_2018,phylum
1562,0.28434798701686187,Weibull,control,WirbelJ_2018,phylum
1563,-0.02700654646683409,lognormal_positive,control,WirbelJ_2018,phylum
1564,-0.14459301777496733,exponential,control,WirbelJ_2018,phylum
1565,-0.13276457225200283,Weibull,control,WirbelJ_2018,phylum
1566,0.34840498236221373,lognormal_positive,control,WirbelJ_2018,phylum
1567,0.3077130495995757,exponential,control,WirbelJ_2018,phylum
1568,-0.05379865032828208,Weibull,control,WirbelJ_2018,phylum
1569,-0.8736078611907554,lognormal_positive,CRC,WirbelJ_2018,phylum
1570,-1.13729570596245,exponential,CRC,WirbelJ_2018,phylum
1571,-0.6718063559575335,Weibull,CRC,WirbelJ_2018,phylum
1572,0.7717106990403801,lognormal_positive,CRC,WirbelJ_2018,phylum
1573,1.063038378412691,exponential,CRC,WirbelJ_2018,phylum
1574,0.7139939841169894,Weibull,CRC,WirbelJ_2018,phylum
1575,0.21733193960868524,lognormal_positive,CRC,WirbelJ_2018,phylum
1576,0.7445475147168099,exponential,CRC,WirbelJ_2018,phylum
1577,0.5921279858945676,Weibull,CRC,WirbelJ_2018,phylum
1578,-0.02700654646683409,lognormal_positive,CRC,WirbelJ_2018,phylum
1579,-0.14459301777496733,exponential,CRC,WirbelJ_2018,phylum
1580,-0.13276457225200283,Weibull,CRC,WirbelJ_2018,phylum
1581,-0.0738057970349969,lognormal_positive,control,WirbelJ_2018,phylum
1582,-0.17043969049116936,exponential,control,WirbelJ_2018,phylum
1583,-0.19033907101345526,Weibull,control,WirbelJ_2018,phylum
1584,0.16845089928673607,lognormal_positive,control,WirbelJ_2018,phylum
1585,0.6978232755948106,exponential,control,WirbelJ_2018,phylum
1586,0.5209688709151544,Weibull,control,WirbelJ_2018,phylum
1587,0.06870741391142188,lognormal_positive,CRC,WirbelJ_2018,phylum
1588,0.25428876411296075,exponential,CRC,WirbelJ_2018,phylum
1589,0.1558302397156275,Weibull,CRC,WirbelJ_2018,phylum
1590,0.1400070530873999,lognormal_positive,CRC,WirbelJ_2018,phylum
1591,0.5025048436212032,exponential,CRC,WirbelJ_2018,phylum
1592,0.3852259076019182,Weibull,CRC,WirbelJ_2018,phylum
1593,0.21733193960868524,lognormal_positive,CRC,WirbelJ_2018,phylum
1594,0.7445475147168099,exponential,CRC,WirbelJ_2018,phylum
1595,0.5921279858945676,Weibull,CRC,WirbelJ_2018,phylum
1596,0.32938141297747736,lognormal_positive,CRC,WirbelJ_2018,phylum
1597,1.031231424934237,exponential,CRC,WirbelJ_2018,phylum
1598,0.6612842451389047,Weibull,CRC,WirbelJ_2018,phylum
1599,0.5224171296424323,lognormal_positive,control,WirbelJ_2018,phylum
1600,0.6041251638240801,exponential,control,WirbelJ_2018,phylum
1601,0.09283903554682067,Weibull,control,WirbelJ_2018,phylum
1602,0.7132935424426274,lognormal_positive,CRC,WirbelJ_2018,phylum
1603,0.8102177216696407,exponential,CRC,WirbelJ_2018,phylum
1604,0.25787067536004804,Weibull,CRC,WirbelJ_2018,phylum
1605,-0.14154485414567242,lognormal_positive,CRC,WirbelJ_2018,phylum
1606,-0.13630146205498042,exponential,CRC,WirbelJ_2018,phylum
1607,-0.29196585290915167,Weibull,CRC,WirbelJ_2018,phylum
1608,1.3146511184592646,lognormal_positive,CRC,WirbelJ_2018,phylum
1609,1.2080475982943069,exponential,CRC,WirbelJ_2018,phylum
1610,0.616716495417653,Weibull,CRC,WirbelJ_2018,phylum
1611,-0.3354964477660901,lognormal_positive,CRC,WirbelJ_2018,phylum
1612,-0.38068346261384123,exponential,CRC,WirbelJ_2018,phylum
1613,-0.4322719771877171,Weibull,CRC,WirbelJ_2018,phylum
1614,1.203587761612901,lognormal_positive,CRC,WirbelJ_2018,phylum
1615,1.1130713677141526,exponential,CRC,WirbelJ_2018,phylum
1616,0.49741221637370236,Weibull,CRC,WirbelJ_2018,phylum
1617,1.056308677849723,lognormal_positive,CRC,WirbelJ_2018,phylum
1618,0.8984380165550465,exponential,CRC,WirbelJ_2018,phylum
1619,0.34406095035388634,Weibull,CRC,WirbelJ_2018,phylum
1620,-0.02700654646683409,lognormal_positive,CRC,WirbelJ_2018,phylum
1621,-0.14459301777496733,exponential,CRC,WirbelJ_2018,phylum
1622,-0.13276457225200283,Weibull,CRC,WirbelJ_2018,phylum
1623,1.3146511184592646,lognormal_positive,CRC,WirbelJ_2018,phylum
1624,1.2080475982943069,exponential,CRC,WirbelJ_2018,phylum
1625,0.616716495417653,Weibull,CRC,WirbelJ_2018,phylum
1626,0.052738614579084575,lognormal_positive,control,WirbelJ_2018,phylum
1627,0.10003786130146901,exponential,control,WirbelJ_2018,phylum
1628,-0.07511781087036931,Weibull,control,WirbelJ_2018,phylum
1629,0.34840498236221373,lognormal_positive,CRC,WirbelJ_2018,phylum
1630,0.3077130495995757,exponential,CRC,WirbelJ_2018,phylum
1631,-0.05379865032828208,Weibull,CRC,WirbelJ_2018,phylum
1632,-0.33716465147008945,lognormal_positive,CRC,WirbelJ_2018,phylum
1633,-0.7090900558417264,exponential,CRC,WirbelJ_2018,phylum
1634,-0.43595468541492327,Weibull,CRC,WirbelJ_2018,phylum
1635,-0.33716465147008945,lognormal_positive,CRC,WirbelJ_2018,phylum
1636,-0.7090900558417264,exponential,CRC,WirbelJ_2018,phylum
1637,-0.43595468541492327,Weibull,CRC,WirbelJ_2018,phylum
1638,0.04488997125365435,lognormal_positive,CRC,WirbelJ_2018,phylum
1639,0.2469640827423228,exponential,CRC,WirbelJ_2018,phylum
1640,0.1776647199845284,Weibull,CRC,WirbelJ_2018,phylum
1641,0.7132935424426274,lognormal_positive,control,WirbelJ_2018,phylum
1642,0.8102177216696407,exponential,control,WirbelJ_2018,phylum
1643,0.25787067536004804,Weibull,control,WirbelJ_2018,phylum
1644,2.012272516535164,lognormal_positive,control,WirbelJ_2018,phylum
1645,1.4660558041798744,exponential,control,WirbelJ_2018,phylum
1646,0.7436280891623646,Weibull,control,WirbelJ_2018,phylum
1647,0.3974721967915771,lognormal_positive,CRC,FengQ_2015,phylum
1648,0.3961253243504641,exponential,CRC,FengQ_2015,phylum
1649,-0.015420305085505607,Weibull,CRC,FengQ_2015,phylum
1650,0.20522973158836572,lognormal_positive,control,FengQ_2015,phylum
1651,0.6987711213208073,exponential,control,FengQ_2015,phylum
1652,0.41308266911821917,Weibull,control,FengQ_2015,phylum
1653,0.6035783022081744,lognormal_positive,control,FengQ_2015,phylum
1654,1.3419706429335594,exponential,control,FengQ_2015,phylum
1655,1.0966337758357414,Weibull,control,FengQ_2015,phylum
1656,0.5224171296424323,lognormal_positive,control,FengQ_2015,phylum
1657,0.6041251638240801,exponential,control,FengQ_2015,phylum
1658,0.09283903554682067,Weibull,control,FengQ_2015,phylum
1659,0.3974721967915771,lognormal_positive,control,FengQ_2015,phylum
1660,0.3961253243504641,exponential,control,FengQ_2015,phylum
1661,-0.015420305085505607,Weibull,control,FengQ_2015,phylum
1662,0.13662942405456158,lognormal_positive,control,FengQ_2015,phylum
1663,0.34657777435372733,exponential,control,FengQ_2015,phylum
1664,0.05942708093178452,Weibull,control,FengQ_2015,phylum
1665,0.0749544805001876,lognormal_positive,CRC,FengQ_2015,phylum
1666,0.6465200117539233,exponential,CRC,FengQ_2015,phylum
1667,0.5791853550673083,Weibull,CRC,FengQ_2015,phylum
1668,0.20522973158836572,lognormal_positive,control,FengQ_2015,phylum
1669,0.6987711213208073,exponential,control,FengQ_2015,phylum
1670,0.41308266911821917,Weibull,control,FengQ_2015,phylum
1671,0.34840498236221373,lognormal_positive,CRC,FengQ_2015,phylum
1672,0.3077130495995757,exponential,CRC,FengQ_2015,phylum
1673,-0.05379865032828208,Weibull,CRC,FengQ_2015,phylum
1674,0.052738614579084575,lognormal_positive,control,FengQ_2015,phylum
1675,0.10003786130146901,exponential,control,FengQ_2015,phylum
1676,-0.07511781087036931,Weibull,control,FengQ_2015,phylum
1677,0.11414958806057807,lognormal_positive,CRC,FengQ_2015,phylum
1678,0.033695177853500576,exponential,CRC,FengQ_2015,phylum
1679,-0.16209418104648998,Weibull,CRC,FengQ_2015,phylum
1680,2.012272516535164,lognormal_positive,control,FengQ_2015,phylum
1681,1.4660558041798744,exponential,control,FengQ_2015,phylum
1682,0.7436280891623646,Weibull,control,FengQ_2015,phylum
