,CRC,control,Pvalue
90,0.25252525252525254,0.37433155080213903,0.00026781840964887707
91,0.022727272727272728,0.08021390374331551,0.00028009033219025803
92,0.012626262626262626,0.06149732620320856,0.0002969952490800744
93,0.51010101010101,0.6390374331550802,0.0003035089024944698
94,0.3661616161616162,0.4946524064171123,0.0003201503654729736
95,0.07323232323232323,0.15508021390374332,0.00033965514559494746
96,0.21717171717171718,0.3315508021390374,0.00037185283828510734
97,0.025252525252525252,0.08288770053475936,0.00037460306528670393
98,0.03535353535353535,0.09893048128342247,0.00039585469524784975
99,0.17424242424242425,0.2807486631016043,0.00041656136351504714
100,0.3560606060606061,0.48128342245989303,0.0004317015980139539
101,0.34595959595959597,0.47058823529411764,0.00043727669236037536
102,0.34595959595959597,0.47058823529411764,0.00043727669236037536
103,0.20454545454545456,0.3155080213903743,0.00044342981135190223
104,0.10101010101010101,0.18983957219251338,0.00045690621615356107
105,0.2474747474747475,0.36363636363636365,0.0004648982265694646
106,0.03787878787878788,0.10160427807486631,0.00048606742766710076
107,0.012626262626262626,0.058823529411764705,0.0005007567963253521
108,0.39141414141414144,0.516042780748663,0.0005194440973447016
109,0.1919191919191919,0.2994652406417112,0.0005213281003819086
110,0.15151515151515152,0.25133689839572193,0.0005431303516799607
111,0.15151515151515152,0.25133689839572193,0.0005431303516799607
112,0.08585858585858586,0.16844919786096257,0.0005617547238408772
113,0.6161616161616161,0.732620320855615,0.0005822294413215191
114,0.06060606060606061,0.13368983957219252,0.0005894440680244564
115,0.15656565656565657,0.25668449197860965,0.0005907908400935691
116,0.17929292929292928,0.28342245989304815,0.0006038586554471826
117,0.12626262626262627,0.2192513368983957,0.0006276295201918134
118,0.022727272727272728,0.0748663101604278,0.0007293078996942961
119,0.29545454545454547,0.4117647058823529,0.000737525326836232
120,0.23232323232323232,0.3422459893048128,0.0007456714405937327
121,0.03282828282828283,0.09090909090909091,0.0007735206355252469
122,0.20454545454545456,0.31016042780748665,0.0007949507692836017
123,0.494949494949495,0.6149732620320856,0.0008203327154100848
124,0.045454545454545456,0.10962566844919786,0.0008277835425454049
125,0.06818181818181818,0.14171122994652408,0.0008389035299311813
126,0.012626262626262626,0.05614973262032086,0.0008404999857891576
127,0.1111111111111111,0.19786096256684493,0.0008454641973364065
128,0.1414141414141414,0.23529411764705882,0.0008477302127103662
129,0.06060606060606061,0.13101604278074866,0.0008656632419954579
130,0.2196969696969697,0.32620320855614976,0.0009026071619116071
131,0.10101010101010101,0.18449197860962566,0.0009038391817028039
132,0.6237373737373737,0.7352941176470589,0.0009373627305414988
133,0.2904040404040404,0.4037433155080214,0.0009556183390666913
134,0.1691919191919192,0.26737967914438504,0.000960498914592108
135,0.14898989898989898,0.24331550802139038,0.000964503064165212
136,0.10606060606060606,0.18983957219251338,0.0010338871637368596
137,0.1388888888888889,0.22994652406417113,0.001103015702325702
138,0.08585858585858586,0.16310160427807488,0.0011338292840359086
139,0.26262626262626265,0.3716577540106952,0.0011486001747272154
140,0.26262626262626265,0.3716577540106952,0.0011486001747272154
141,0.03282828282828283,0.08823529411764706,0.0011963872261004757
142,0.27525252525252525,0.3850267379679144,0.001199379643272406
143,0.1893939393939394,0.2887700534759358,0.0012138848710155877
144,0.51010101010101,0.6256684491978609,0.0012302681737595305
145,0.05303030303030303,0.11764705882352941,0.001277297063849197
146,0.42676767676767674,0.5427807486631016,0.0012932420813196262
147,0.1111111111111111,0.0481283422459893,0.001337476226773991
148,0.0707070707070707,0.14171122994652408,0.0013399631212622847
149,0.012626262626262626,0.053475935828877004,0.001403865246249879
150,0.012626262626262626,0.053475935828877004,0.001403865246249879
151,0.10606060606060606,0.18716577540106952,0.0014319264180815664
152,0.047979797979797977,0.10962566844919786,0.0014369798962646518
153,0.15656565656565657,0.24866310160427807,0.0014567550659263077
154,0.07828282828282829,0.026737967914438502,0.001465611500010531
155,0.025252525252525252,0.0748663101604278,0.0015021913765151124
156,0.3787878787878788,0.4919786096256685,0.0015492248640111013
157,0.1893939393939394,0.28609625668449196,0.0016078045487543425
158,0.07575757575757576,0.14705882352941177,0.0016150598913547169
159,0.11363636363636363,0.19518716577540107,0.0017043598425450068
160,0.022727272727272728,0.06951871657754011,0.0018522514465406066
161,0.022727272727272728,0.06951871657754011,0.0018522514465406066
162,0.027777777777777776,0.07754010695187166,0.0018874199234425564
163,0.13636363636363635,0.22192513368983957,0.001932091524657386
164,0.5454545454545454,0.6550802139037433,0.0019379749197821657
165,0.10606060606060606,0.18449197860962566,0.0019712454360167105
166,0.015151515151515152,0.05614973262032086,0.002010921209254188
167,0.1388888888888889,0.22459893048128343,0.00201293124093655
168,0.2828282828282828,0.3877005347593583,0.002055103652213154
169,0.22474747474747475,0.3235294117647059,0.002112751276990028
170,0.030303030303030304,0.08021390374331551,0.0023210944686408376
171,0.20454545454545456,0.2994652406417112,0.0024027293797551355
172,0.10101010101010101,0.17647058823529413,0.002403593968915374
173,0.09343434343434344,0.1657754010695187,0.0027435056090231117
174,0.16161616161616163,0.24866310160427807,0.0027513121825036837
175,0.03282828282828283,0.08288770053475936,0.0028018723835703417
176,0.03282828282828283,0.08288770053475936,0.0028018723835703417
177,0.06313131313131314,0.12566844919786097,0.0029131274279872786
178,0.04040404040404041,0.09358288770053476,0.0030432480024119735
179,0.4444444444444444,0.5508021390374331,0.0031974659180109624
180,0.015151515151515152,0.053475935828877004,0.003280318004646786
181,0.10101010101010101,0.17379679144385027,0.003288908475228788
182,0.03535353535353535,0.0855614973262032,0.003327896425282905
183,0.05808080808080808,0.11764705882352941,0.003403263111038295
184,0.7702020202020202,0.8529411764705882,0.003442503921611711
185,0.3005050505050505,0.40106951871657753,0.0034639075008434748
186,0.050505050505050504,0.10695187165775401,0.0035195037237225157
187,0.41919191919191917,0.5240641711229946,0.003590959781124716
188,0.03787878787878788,0.08823529411764706,0.003896914902527071
189,0.03787878787878788,0.08823529411764706,0.003896914902527071
190,0.14646464646464646,0.22727272727272727,0.003979195595243156
191,0.045454545454545456,0.09893048128342247,0.004008363676914036
192,0.20707070707070707,0.2967914438502674,0.004116892295818201
193,0.2828282828282828,0.37967914438502676,0.00430618198932628
194,0.15404040404040403,0.23529411764705882,0.0043656214752723355
195,0.31313131313131315,0.4117647058823529,0.0044271320232011965
196,0.08838383838383838,0.15508021390374332,0.0045623822800389515
197,0.10353535353535354,0.17379679144385027,0.004712107603206829
198,0.05808080808080808,0.11497326203208556,0.00485680491680057
199,0.03535353535353535,0.08288770053475936,0.004983183614313649
200,0.08080808080808081,0.1443850267379679,0.005154832857310968
201,0.015151515151515152,0.05080213903743316,0.00531496901384774
202,0.2702020202020202,0.36363636363636365,0.005332891736328789
203,0.0707070707070707,0.13101604278074866,0.005337684128101365
204,0.3434343434343434,0.4411764705882353,0.005502223667041183
205,0.09848484848484848,0.1657754010695187,0.0057381748976501265
206,0.2222222222222222,0.31016042780748665,0.005751134672529392
207,0.03787878787878788,0.0855614973262032,0.005778019459430114
208,0.03787878787878788,0.0855614973262032,0.005778019459430114
209,0.045454545454545456,0.0962566844919786,0.005835623446387759
210,0.08838383838383838,0.15240641711229946,0.006229936420222398
211,0.1994949494949495,0.28342245989304815,0.006480936113110555
212,0.047979797979797977,0.09893048128342247,0.006549610215800805
213,0.047979797979797977,0.09893048128342247,0.006549610215800805
214,0.09090909090909091,0.15508021390374332,0.0065984272867355255
215,0.09090909090909091,0.15508021390374332,0.0065984272867355255
216,0.14393939393939395,0.2192513368983957,0.006655199887651467
217,0.12373737373737374,0.19518716577540107,0.006694238459089528
218,0.1717171717171717,0.25133689839572193,0.00678523762137715
219,0.27525252525252525,0.3663101604278075,0.006800998619802643
220,0.27525252525252525,0.3663101604278075,0.006800998619802643
221,0.35353535353535354,0.44919786096256686,0.006805621251075839
222,0.027777777777777776,0.06951871657754011,0.0068408956724452024
223,0.027777777777777776,0.06951871657754011,0.0068408956724452024
224,0.06818181818181818,0.12566844919786097,0.006872204277949948
225,0.5656565656565656,0.660427807486631,0.007040518190061919
226,0.050505050505050504,0.10160427807486631,0.007292612132757122
227,0.050505050505050504,0.10160427807486631,0.007292612132757122
228,0.09595959595959595,0.16042780748663102,0.0073467250256845085
229,0.15404040404040403,0.22994652406417113,0.007437533846344374
230,0.04292929292929293,0.09090909090909091,0.007504480243082604
231,0.04292929292929293,0.09090909090909091,0.007504480243082604
232,0.15656565656565657,0.232620320855615,0.007629156194401235
233,0.24494949494949494,0.3315508021390374,0.00797544758296021
234,0.24494949494949494,0.3315508021390374,0.00797544758296021
235,0.030303030303030304,0.07219251336898395,0.008115576147031713
236,0.06313131313131314,0.11764705882352941,0.008168283407642581
237,0.050505050505050504,0.016042780748663103,0.008197576714185872
238,0.16666666666666666,0.24331550802139038,0.008375711683851188
239,0.045454545454545456,0.09358288770053476,0.008427512790797667
240,0.07575757575757576,0.13368983957219252,0.008509450015864636
241,0.07575757575757576,0.13368983957219252,0.008509450015864636
242,0.30303030303030304,0.393048128342246,0.008761661960998006
243,0.020202020202020204,0.05614973262032086,0.008882476373478915
244,0.17424242424242425,0.25133689839572193,0.008911435571317591
245,0.17929292929292928,0.25668449197860965,0.009255545454689078
246,0.4065656565656566,0.5,0.00927327414297157
247,0.09343434343434344,0.15508021390374332,0.009384995887169664
248,0.09343434343434344,0.15508021390374332,0.009384995887169664
249,0.1919191919191919,0.2700534759358289,0.010065406947971487
250,0.2474747474747475,0.3315508021390374,0.010103287062127611
251,0.25252525252525254,0.33689839572192515,0.010234414025622102
252,0.09848484848484848,0.16042780748663102,0.010330768714403171
253,0.027777777777777776,0.06684491978609626,0.010335771493934243
254,0.050505050505050504,0.09893048128342247,0.010372143532515803
255,0.06060606060606061,0.11229946524064172,0.01049801689038629
256,0.2727272727272727,0.3582887700534759,0.010641210813097072
257,0.03535353535353535,0.07754010695187166,0.0108980836693555
258,0.03535353535353535,0.07754010695187166,0.0108980836693555
259,0.46464646464646464,0.5561497326203209,0.011191572459050631
260,0.05303030303030303,0.10160427807486631,0.011385716927806972
261,0.17424242424242425,0.24866310160427807,0.011392820026583102
262,0.07575757575757576,0.13101604278074866,0.011612308649136174
263,0.07575757575757576,0.13101604278074866,0.011612308649136174
264,0.22727272727272727,0.3074866310160428,0.011899227943776071
265,0.12626262626262627,0.1925133689839572,0.011925221250767896
266,0.09090909090909091,0.1497326203208556,0.011961797979362742
267,0.12878787878787878,0.19518716577540107,0.012298947464599077
268,0.03787878787878788,0.08021390374331551,0.012386514265869654
269,0.03787878787878788,0.08021390374331551,0.012386514265869654
270,0.05555555555555555,0.10427807486631016,0.012421738828146978
