,Property,Value,Group,Cohort,Level
25963,transitivity,0.1552059808426135,CRC,WirbelJ_2018,species
25964,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
25965,assortativity,-0.30287747727980624,CRC,WirbelJ_2018,species
25966,Node,318.0,CRC,WirbelJ_2018,species
25967,Edge,995.0,CRC,WirbelJ_2018,species
25968,density,0.019922264504181844,CRC,WirbelJ_2018,species
25969,transitivity,0.14754701252850172,CRC,WirbelJ_2018,species
25970,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
25971,assortativity,-0.309656545099772,CRC,WirbelJ_2018,species
25972,Node,314.0,CRC,WirbelJ_2018,species
25973,Edge,979.0,CRC,WirbelJ_2018,species
25974,density,0.0215352631460014,CRC,WirbelJ_2018,species
25975,transitivity,0.14742683349785235,CRC,WirbelJ_2018,species
25976,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
25977,assortativity,-0.3062098099876667,CRC,WirbelJ_2018,species
25978,Node,298.0,CRC,WirbelJ_2018,species
25979,Edge,953.0,CRC,WirbelJ_2018,species
25980,density,0.0192717293356271,CRC,WirbelJ_2018,species
25981,transitivity,0.1374380635204289,CRC,WirbelJ_2018,species
25982,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
25983,assortativity,-0.3085463709546102,CRC,WirbelJ_2018,species
25984,Node,313.0,CRC,WirbelJ_2018,species
25985,Edge,941.0,CRC,WirbelJ_2018,species
25986,density,0.010165134756192554,control,WirbelJ_2018,species
25987,transitivity,0.03760190782541179,control,WirbelJ_2018,species
25988,algebraic_connectivity,0.0,control,WirbelJ_2018,species
25989,assortativity,-0.21551337686595942,control,WirbelJ_2018,species
25990,Node,393.0,control,WirbelJ_2018,species
25991,Edge,783.0,control,WirbelJ_2018,species
25992,density,0.012070993811058257,control,WirbelJ_2018,species
25993,transitivity,0.04648471405149966,control,WirbelJ_2018,species
25994,algebraic_connectivity,0.0,control,WirbelJ_2018,species
25995,assortativity,-0.22887901808612746,control,WirbelJ_2018,species
25996,Node,343.0,control,WirbelJ_2018,species
25997,Edge,708.0,control,WirbelJ_2018,species
25998,density,0.011752786220871328,control,WirbelJ_2018,species
25999,transitivity,0.03804844606946983,control,WirbelJ_2018,species
26000,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26001,assortativity,-0.22625681285384452,control,WirbelJ_2018,species
26002,Node,330.0,control,WirbelJ_2018,species
26003,Edge,638.0,control,WirbelJ_2018,species
26004,density,0.011558811558811558,control,WirbelJ_2018,species
26005,transitivity,0.03691327566284626,control,WirbelJ_2018,species
26006,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26007,assortativity,-0.22497783897445497,control,WirbelJ_2018,species
26008,Node,351.0,control,WirbelJ_2018,species
26009,Edge,710.0,control,WirbelJ_2018,species
26010,density,0.02242567248702218,control,WirbelJ_2018,species
26011,transitivity,0.18622731575661142,control,WirbelJ_2018,species
26012,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26013,assortativity,-0.2716648013969254,control,WirbelJ_2018,species
26014,Node,326.0,control,WirbelJ_2018,species
26015,Edge,1188.0,control,WirbelJ_2018,species
26016,density,0.014200944809309828,CRC,WirbelJ_2018,species
26017,transitivity,0.059030078176758975,CRC,WirbelJ_2018,species
26018,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26019,assortativity,-0.2540821688831898,CRC,WirbelJ_2018,species
26020,Node,264.0,CRC,WirbelJ_2018,species
26021,Edge,493.0,CRC,WirbelJ_2018,species
26022,density,0.016723397957673525,CRC,WirbelJ_2018,species
26023,transitivity,0.058442990516797765,CRC,WirbelJ_2018,species
26024,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26025,assortativity,-0.2678577797507887,CRC,WirbelJ_2018,species
26026,Node,233.0,CRC,WirbelJ_2018,species
26027,Edge,452.0,CRC,WirbelJ_2018,species
26028,density,0.015036144578313253,CRC,WirbelJ_2018,species
26029,transitivity,0.07051029260982727,CRC,WirbelJ_2018,species
26030,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26031,assortativity,-0.24655885850220366,CRC,WirbelJ_2018,species
26032,Node,250.0,CRC,WirbelJ_2018,species
26033,Edge,468.0,CRC,WirbelJ_2018,species
26034,density,0.01523145843703335,CRC,WirbelJ_2018,species
26035,transitivity,0.06804221137186958,CRC,WirbelJ_2018,species
26036,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26037,assortativity,-0.2568645262082258,CRC,WirbelJ_2018,species
26038,Node,246.0,CRC,WirbelJ_2018,species
26039,Edge,459.0,CRC,WirbelJ_2018,species
26040,density,0.020491703418532688,CRC,WirbelJ_2018,species
26041,transitivity,0.14761559263900798,CRC,WirbelJ_2018,species
26042,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26043,assortativity,-0.3100594736721609,CRC,WirbelJ_2018,species
26044,Node,287.0,CRC,WirbelJ_2018,species
26045,Edge,841.0,CRC,WirbelJ_2018,species
26046,density,0.019260438958841386,CRC,WirbelJ_2018,species
26047,transitivity,0.15269394965405564,CRC,WirbelJ_2018,species
26048,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26049,assortativity,-0.304079103169417,CRC,WirbelJ_2018,species
26050,Node,284.0,CRC,WirbelJ_2018,species
26051,Edge,774.0,CRC,WirbelJ_2018,species
26052,density,0.01956033416622498,CRC,WirbelJ_2018,species
26053,transitivity,0.13639735754407037,CRC,WirbelJ_2018,species
26054,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26055,assortativity,-0.3210641727407339,CRC,WirbelJ_2018,species
26056,Node,282.0,CRC,WirbelJ_2018,species
26057,Edge,775.0,CRC,WirbelJ_2018,species
26058,density,0.021085378499827168,CRC,WirbelJ_2018,species
26059,transitivity,0.14912382499709875,CRC,WirbelJ_2018,species
26060,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26061,assortativity,-0.3203917567825025,CRC,WirbelJ_2018,species
26062,Node,264.0,CRC,WirbelJ_2018,species
26063,Edge,732.0,CRC,WirbelJ_2018,species
26064,density,0.008323282857610815,CRC,WirbelJ_2018,species
26065,transitivity,0.025204450998793405,CRC,WirbelJ_2018,species
26066,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26067,assortativity,-0.2391476231201185,CRC,WirbelJ_2018,species
26068,Node,367.0,CRC,WirbelJ_2018,species
26069,Edge,559.0,CRC,WirbelJ_2018,species
26070,density,0.014382978723404256,control,WirbelJ_2018,species
26071,transitivity,0.08434421743889091,control,WirbelJ_2018,species
26072,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26073,assortativity,-0.21944476468044222,control,WirbelJ_2018,species
26074,Node,376.0,control,WirbelJ_2018,species
26075,Edge,1014.0,control,WirbelJ_2018,species
26076,density,0.01259180035650624,control,WirbelJ_2018,species
26077,transitivity,0.06077918155735642,control,WirbelJ_2018,species
26078,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26079,assortativity,-0.2119639568675757,control,WirbelJ_2018,species
26080,Node,375.0,control,WirbelJ_2018,species
26081,Edge,883.0,control,WirbelJ_2018,species
26082,density,0.011202157452546416,control,WirbelJ_2018,species
26083,transitivity,0.03802959464018894,control,WirbelJ_2018,species
26084,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26085,assortativity,-0.2438614237567638,control,WirbelJ_2018,species
26086,Node,311.0,control,WirbelJ_2018,species
26087,Edge,540.0,control,WirbelJ_2018,species
26088,density,0.01111442768598669,CRC,WirbelJ_2018,species
26089,transitivity,0.03915210959348275,CRC,WirbelJ_2018,species
26090,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26091,assortativity,-0.22526645228567893,CRC,WirbelJ_2018,species
26092,Node,338.0,CRC,WirbelJ_2018,species
26093,Edge,633.0,CRC,WirbelJ_2018,species
26094,density,0.010960184920655534,CRC,WirbelJ_2018,species
26095,transitivity,0.03467193328944481,CRC,WirbelJ_2018,species
26096,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26097,assortativity,-0.2614514002897717,CRC,WirbelJ_2018,species
26098,Node,278.0,CRC,WirbelJ_2018,species
26099,Edge,422.0,CRC,WirbelJ_2018,species
26100,density,0.011124777914445811,CRC,WirbelJ_2018,species
26101,transitivity,0.030978381992422553,CRC,WirbelJ_2018,species
26102,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26103,assortativity,-0.2670987284228441,CRC,WirbelJ_2018,species
26104,Node,271.0,CRC,WirbelJ_2018,species
26105,Edge,407.0,CRC,WirbelJ_2018,species
26106,density,0.011262563678920557,CRC,WirbelJ_2018,species
26107,transitivity,0.0338680926916221,CRC,WirbelJ_2018,species
26108,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26109,assortativity,-0.24149487720959822,CRC,WirbelJ_2018,species
26110,Node,270.0,CRC,WirbelJ_2018,species
26111,Edge,409.0,CRC,WirbelJ_2018,species
26112,density,0.011867726696624035,CRC,WirbelJ_2018,species
26113,transitivity,0.03486641627099426,CRC,WirbelJ_2018,species
26114,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26115,assortativity,-0.27557735800016697,CRC,WirbelJ_2018,species
26116,Node,264.0,CRC,WirbelJ_2018,species
26117,Edge,412.0,CRC,WirbelJ_2018,species
26118,density,0.012003954243750883,control,WirbelJ_2018,species
26119,transitivity,0.04196491994972952,control,WirbelJ_2018,species
26120,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26121,assortativity,-0.24298113574789035,control,WirbelJ_2018,species
26122,Node,292.0,control,WirbelJ_2018,species
26123,Edge,510.0,control,WirbelJ_2018,species
26124,density,0.02120447169130905,CRC,WirbelJ_2018,species
26125,transitivity,0.13729091179828262,CRC,WirbelJ_2018,species
26126,algebraic_connectivity,0.33010931999140214,CRC,WirbelJ_2018,species
26127,assortativity,-0.37031248768170083,CRC,WirbelJ_2018,species
26128,Node,236.0,CRC,WirbelJ_2018,species
26129,Edge,588.0,CRC,WirbelJ_2018,species
26130,density,0.023385596598458677,CRC,WirbelJ_2018,species
26131,transitivity,0.13446233020166357,CRC,WirbelJ_2018,species
26132,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26133,assortativity,-0.3777804087607355,CRC,WirbelJ_2018,species
26134,Node,213.0,CRC,WirbelJ_2018,species
26135,Edge,528.0,CRC,WirbelJ_2018,species
26136,density,0.022444782258785656,CRC,WirbelJ_2018,species
26137,transitivity,0.13442688537707542,CRC,WirbelJ_2018,species
26138,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26139,assortativity,-0.3565421067173764,CRC,WirbelJ_2018,species
26140,Node,212.0,CRC,WirbelJ_2018,species
26141,Edge,502.0,CRC,WirbelJ_2018,species
26142,density,0.022116903633491312,CRC,WirbelJ_2018,species
26143,transitivity,0.1352406644895641,CRC,WirbelJ_2018,species
26144,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26145,assortativity,-0.35258917856026323,CRC,WirbelJ_2018,species
26146,Node,211.0,CRC,WirbelJ_2018,species
26147,Edge,490.0,CRC,WirbelJ_2018,species
26148,density,0.011193590196771533,control,WirbelJ_2018,species
26149,transitivity,0.032072011197451615,control,WirbelJ_2018,species
26150,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26151,assortativity,-0.2451534782026356,control,WirbelJ_2018,species
26152,Node,369.0,control,WirbelJ_2018,species
26153,Edge,760.0,control,WirbelJ_2018,species
26154,density,0.019383497105936197,control,WirbelJ_2018,species
26155,transitivity,0.13029199867620478,control,WirbelJ_2018,species
26156,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26157,assortativity,-0.23737664243885945,control,WirbelJ_2018,species
26158,Node,323.0,control,WirbelJ_2018,species
26159,Edge,1008.0,control,WirbelJ_2018,species
26160,density,0.018859350147693705,control,WirbelJ_2018,species
26161,transitivity,0.06754363774348596,control,WirbelJ_2018,species
26162,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26163,assortativity,-0.2231028637867119,control,WirbelJ_2018,species
26164,Node,163.0,control,WirbelJ_2018,species
26165,Edge,249.0,control,WirbelJ_2018,species
26166,density,0.013084596450317398,CRC,WirbelJ_2018,species
26167,transitivity,0.05192601391481419,CRC,WirbelJ_2018,species
26168,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26169,assortativity,-0.25027088489690646,CRC,WirbelJ_2018,species
26170,Node,249.0,CRC,WirbelJ_2018,species
26171,Edge,404.0,CRC,WirbelJ_2018,species
26172,density,0.010137762836991629,control,WirbelJ_2018,species
26173,transitivity,0.030103982354509538,control,WirbelJ_2018,species
26174,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26175,assortativity,-0.23373784888706658,control,WirbelJ_2018,species
26176,Node,390.0,control,WirbelJ_2018,species
26177,Edge,769.0,control,WirbelJ_2018,species
26178,density,0.011654469309192436,CRC,WirbelJ_2018,species
26179,transitivity,0.0381603232403851,CRC,WirbelJ_2018,species
26180,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26181,assortativity,-0.23307331024252323,CRC,WirbelJ_2018,species
26182,Node,308.0,CRC,WirbelJ_2018,species
26183,Edge,551.0,CRC,WirbelJ_2018,species
26184,density,0.010835299669655497,control,WirbelJ_2018,species
26185,transitivity,0.044035869946395474,control,WirbelJ_2018,species
26186,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26187,assortativity,-0.22428814600834035,control,WirbelJ_2018,species
26188,Node,326.0,control,WirbelJ_2018,species
26189,Edge,574.0,control,WirbelJ_2018,species
26190,density,0.011856368563685637,control,WirbelJ_2018,species
26191,transitivity,0.04243059193294919,control,WirbelJ_2018,species
26192,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26193,assortativity,-0.21842461618088352,control,WirbelJ_2018,species
26194,Node,369.0,control,WirbelJ_2018,species
26195,Edge,805.0,control,WirbelJ_2018,species
26196,density,0.014142692941979977,control,WirbelJ_2018,species
26197,transitivity,0.061042416653623414,control,WirbelJ_2018,species
26198,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26199,assortativity,-0.1903633540904063,control,WirbelJ_2018,species
26200,Node,347.0,control,WirbelJ_2018,species
26201,Edge,849.0,control,WirbelJ_2018,species
26202,density,0.03694722107213975,CRC,WirbelJ_2018,species
26203,transitivity,0.2766270482344796,CRC,WirbelJ_2018,species
26204,algebraic_connectivity,0.5862421292128215,CRC,WirbelJ_2018,species
26205,assortativity,-0.48340908367303037,CRC,WirbelJ_2018,species
26206,Node,319.0,CRC,WirbelJ_2018,species
26207,Edge,1874.0,CRC,WirbelJ_2018,species
26208,density,0.03669091697718894,CRC,WirbelJ_2018,species
26209,transitivity,0.2532754831159193,CRC,WirbelJ_2018,species
26210,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26211,assortativity,-0.4802628192614493,CRC,WirbelJ_2018,species
26212,Node,319.0,CRC,WirbelJ_2018,species
26213,Edge,1861.0,CRC,WirbelJ_2018,species
26214,density,0.039286008739384946,CRC,WirbelJ_2018,species
26215,transitivity,0.2694955551948362,CRC,WirbelJ_2018,species
26216,algebraic_connectivity,0.5796806084471184,CRC,WirbelJ_2018,species
26217,assortativity,-0.4660040926073985,CRC,WirbelJ_2018,species
26218,Node,312.0,CRC,WirbelJ_2018,species
26219,Edge,1906.0,CRC,WirbelJ_2018,species
26220,density,0.03633603438418012,CRC,WirbelJ_2018,species
26221,transitivity,0.2693516815944006,CRC,WirbelJ_2018,species
26222,algebraic_connectivity,0.3813636396408786,CRC,WirbelJ_2018,species
26223,assortativity,-0.4774058485748392,CRC,WirbelJ_2018,species
26224,Node,319.0,CRC,WirbelJ_2018,species
26225,Edge,1843.0,CRC,WirbelJ_2018,species
26226,density,0.017507621062451066,control,WirbelJ_2018,species
26227,transitivity,0.09162267158083474,control,WirbelJ_2018,species
26228,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26229,assortativity,-0.23877950413596843,control,WirbelJ_2018,species
26230,Node,347.0,control,WirbelJ_2018,species
26231,Edge,1051.0,control,WirbelJ_2018,species
26232,density,0.009214161793998586,control,WirbelJ_2018,species
26233,transitivity,0.023855488141202426,control,WirbelJ_2018,species
26234,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26235,assortativity,-0.26405712911654555,control,WirbelJ_2018,species
26236,Node,395.0,control,WirbelJ_2018,species
26237,Edge,717.0,control,WirbelJ_2018,species
26238,density,0.049678288193924884,CRC,WirbelJ_2018,species
26239,transitivity,0.3519408876967458,CRC,WirbelJ_2018,species
26240,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26241,assortativity,-0.443069457793732,CRC,WirbelJ_2018,species
26242,Node,164.0,CRC,WirbelJ_2018,species
26243,Edge,664.0,CRC,WirbelJ_2018,species
26244,density,0.04938271604938271,CRC,WirbelJ_2018,species
26245,transitivity,0.3497663927823425,CRC,WirbelJ_2018,species
26246,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26247,assortativity,-0.428233101327261,CRC,WirbelJ_2018,species
26248,Node,163.0,CRC,WirbelJ_2018,species
26249,Edge,652.0,CRC,WirbelJ_2018,species
26250,density,0.04726198591229266,CRC,WirbelJ_2018,species
26251,transitivity,0.3479795105293113,CRC,WirbelJ_2018,species
26252,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26253,assortativity,-0.42689045981710194,CRC,WirbelJ_2018,species
26254,Node,163.0,CRC,WirbelJ_2018,species
26255,Edge,624.0,CRC,WirbelJ_2018,species
26256,density,0.042899408284023666,CRC,WirbelJ_2018,species
26257,transitivity,0.3298932384341637,CRC,WirbelJ_2018,species
26258,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26259,assortativity,-0.43637860815215346,CRC,WirbelJ_2018,species
26260,Node,169.0,CRC,WirbelJ_2018,species
26261,Edge,609.0,CRC,WirbelJ_2018,species
26262,density,0.013492440165434945,control,WirbelJ_2018,species
26263,transitivity,0.06203770734317459,control,WirbelJ_2018,species
26264,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26265,assortativity,-0.2086178112425345,control,WirbelJ_2018,species
26266,Node,344.0,control,WirbelJ_2018,species
26267,Edge,796.0,control,WirbelJ_2018,species
26268,density,0.03827702745465362,CRC,WirbelJ_2018,species
26269,transitivity,0.2868724128799669,CRC,WirbelJ_2018,species
26270,algebraic_connectivity,0.3789747146445583,CRC,WirbelJ_2018,species
26271,assortativity,-0.45435397956101276,CRC,WirbelJ_2018,species
26272,Node,398.0,CRC,WirbelJ_2018,species
26273,Edge,3024.0,CRC,WirbelJ_2018,species
26274,density,0.03376901196549049,CRC,WirbelJ_2018,species
26275,transitivity,0.2777067543298938,CRC,WirbelJ_2018,species
26276,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26277,assortativity,-0.43377348481618716,CRC,WirbelJ_2018,species
26278,Node,413.0,CRC,WirbelJ_2018,species
26279,Edge,2873.0,CRC,WirbelJ_2018,species
26280,density,0.03467504938093174,CRC,WirbelJ_2018,species
26281,transitivity,0.28241960336000793,CRC,WirbelJ_2018,species
26282,algebraic_connectivity,0.5850639494712268,CRC,WirbelJ_2018,species
26283,assortativity,-0.4562480465608244,CRC,WirbelJ_2018,species
26284,Node,408.0,CRC,WirbelJ_2018,species
26285,Edge,2879.0,CRC,WirbelJ_2018,species
26286,density,0.0355846604926312,CRC,WirbelJ_2018,species
26287,transitivity,0.2749114035181636,CRC,WirbelJ_2018,species
26288,algebraic_connectivity,0.7614171103086819,CRC,WirbelJ_2018,species
26289,assortativity,-0.4365154485276306,CRC,WirbelJ_2018,species
26290,Node,394.0,CRC,WirbelJ_2018,species
26291,Edge,2755.0,CRC,WirbelJ_2018,species
26292,density,0.020291351484815156,CRC,WirbelJ_2018,species
26293,transitivity,0.17329480148435192,CRC,WirbelJ_2018,species
26294,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26295,assortativity,-0.2718630884114684,CRC,WirbelJ_2018,species
26296,Node,299.0,CRC,WirbelJ_2018,species
26297,Edge,904.0,CRC,WirbelJ_2018,species
26298,density,0.021258442943476716,CRC,WirbelJ_2018,species
26299,transitivity,0.17514817085632536,CRC,WirbelJ_2018,species
26300,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26301,assortativity,-0.27040884384899816,CRC,WirbelJ_2018,species
26302,Node,291.0,CRC,WirbelJ_2018,species
26303,Edge,897.0,CRC,WirbelJ_2018,species
26304,density,0.024225141145293238,CRC,WirbelJ_2018,species
26305,transitivity,0.2003963627885288,CRC,WirbelJ_2018,species
26306,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26307,assortativity,-0.2786540836319564,CRC,WirbelJ_2018,species
26308,Node,264.0,CRC,WirbelJ_2018,species
26309,Edge,841.0,CRC,WirbelJ_2018,species
26310,density,0.022609998335460246,CRC,WirbelJ_2018,species
26311,transitivity,0.15728914541053807,CRC,WirbelJ_2018,species
26312,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26313,assortativity,-0.2749372490824951,CRC,WirbelJ_2018,species
26314,Node,269.0,CRC,WirbelJ_2018,species
26315,Edge,815.0,CRC,WirbelJ_2018,species
26316,density,0.011686991869918699,control,WirbelJ_2018,species
26317,transitivity,0.035363108636417485,control,WirbelJ_2018,species
26318,algebraic_connectivity,0.0,control,WirbelJ_2018,species
26319,assortativity,-0.2513951930658794,control,WirbelJ_2018,species
26320,Node,288.0,control,WirbelJ_2018,species
26321,Edge,483.0,control,WirbelJ_2018,species
26322,density,0.012731881553174328,CRC,WirbelJ_2018,species
26323,transitivity,0.050372695174578264,CRC,WirbelJ_2018,species
26324,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26325,assortativity,-0.24463198579565684,CRC,WirbelJ_2018,species
26326,Node,264.0,CRC,WirbelJ_2018,species
26327,Edge,442.0,CRC,WirbelJ_2018,species
26328,density,0.012039431157078216,CRC,WirbelJ_2018,species
26329,transitivity,0.045133689839572194,CRC,WirbelJ_2018,species
26330,algebraic_connectivity,0.0,CRC,WirbelJ_2018,species
26331,assortativity,-0.2585043923759059,CRC,WirbelJ_2018,species
26332,Node,273.0,CRC,WirbelJ_2018,species
26333,Edge,447.0,CRC,WirbelJ_2018,species
26334,density,0.03057774089824707,CRC,FengQ_2015,species
26335,transitivity,0.3184597249508841,CRC,FengQ_2015,species
26336,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26337,assortativity,-0.3235350817818471,CRC,FengQ_2015,species
26338,Node,311.0,CRC,FengQ_2015,species
26339,Edge,1474.0,CRC,FengQ_2015,species
26340,density,0.02189724543484989,control,FengQ_2015,species
26341,transitivity,0.20140252884851462,control,FengQ_2015,species
26342,algebraic_connectivity,0.0,control,FengQ_2015,species
26343,assortativity,-0.2599395282704061,control,FengQ_2015,species
26344,Node,360.0,control,FengQ_2015,species
26345,Edge,1415.0,control,FengQ_2015,species
26346,density,0.03483200346487648,control,FengQ_2015,species
26347,transitivity,0.3525477353463588,control,FengQ_2015,species
26348,algebraic_connectivity,0.0,control,FengQ_2015,species
26349,assortativity,-0.3064319751151429,control,FengQ_2015,species
26350,Node,347.0,control,FengQ_2015,species
26351,Edge,2091.0,control,FengQ_2015,species
26352,density,0.024939707759965953,control,FengQ_2015,species
26353,transitivity,0.1824283910414036,control,FengQ_2015,species
26354,algebraic_connectivity,0.0,control,FengQ_2015,species
26355,assortativity,-0.2593474952090312,control,FengQ_2015,species
26356,Node,266.0,control,FengQ_2015,species
26357,Edge,879.0,control,FengQ_2015,species
26358,density,0.022680183513393518,control,FengQ_2015,species
26359,transitivity,0.17473821989528796,control,FengQ_2015,species
26360,algebraic_connectivity,0.0,control,FengQ_2015,species
26361,assortativity,-0.3958514475598523,control,FengQ_2015,species
26362,Node,233.0,control,FengQ_2015,species
26363,Edge,613.0,control,FengQ_2015,species
26364,density,0.02153514843870174,control,FengQ_2015,species
26365,transitivity,0.11468546876721383,control,FengQ_2015,species
26366,algebraic_connectivity,0.0,control,FengQ_2015,species
26367,assortativity,-0.22782611463198515,control,FengQ_2015,species
26368,Node,198.0,control,FengQ_2015,species
26369,Edge,420.0,control,FengQ_2015,species
26370,density,0.027563596624370103,CRC,FengQ_2015,species
26371,transitivity,0.19208211143695014,CRC,FengQ_2015,species
26372,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26373,assortativity,-0.329149161499135,CRC,FengQ_2015,species
26374,Node,182.0,CRC,FengQ_2015,species
26375,Edge,454.0,CRC,FengQ_2015,species
26376,density,0.028666627235267444,control,FengQ_2015,species
26377,transitivity,0.23931431656618374,control,FengQ_2015,species
26378,algebraic_connectivity,0.0,control,FengQ_2015,species
26379,assortativity,-0.2935079155427282,control,FengQ_2015,species
26380,Node,319.0,control,FengQ_2015,species
26381,Edge,1454.0,control,FengQ_2015,species
26382,density,0.04162364611802814,CRC,FengQ_2015,species
26383,transitivity,0.37164628032885505,CRC,FengQ_2015,species
26384,algebraic_connectivity,0.6838899170165933,CRC,FengQ_2015,species
26385,assortativity,-0.37488641194100736,CRC,FengQ_2015,species
26386,Node,445.0,CRC,FengQ_2015,species
26387,Edge,4112.0,CRC,FengQ_2015,species
26388,density,0.036603893021047634,control,FengQ_2015,species
26389,transitivity,0.3147880148264099,control,FengQ_2015,species
26390,algebraic_connectivity,0.0,control,FengQ_2015,species
26391,assortativity,-0.37674293639213885,control,FengQ_2015,species
26392,Node,356.0,control,FengQ_2015,species
26393,Edge,2313.0,control,FengQ_2015,species
26394,density,0.027980049875311722,CRC,FengQ_2015,species
26395,transitivity,0.28155689951728347,CRC,FengQ_2015,species
26396,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26397,assortativity,-0.354796316975734,CRC,FengQ_2015,species
26398,Node,401.0,CRC,FengQ_2015,species
26399,Edge,2244.0,CRC,FengQ_2015,species
26400,density,0.02662272269523025,control,FengQ_2015,species
26401,transitivity,0.30152039256696966,control,FengQ_2015,species
26402,algebraic_connectivity,0.0,control,FengQ_2015,species
26403,assortativity,-0.31948666532935177,control,FengQ_2015,species
26404,Node,331.0,control,FengQ_2015,species
26405,Edge,1454.0,control,FengQ_2015,species
26406,density,0.045642680842984625,CRC,FengQ_2015,species
26407,transitivity,0.3899905144767153,CRC,FengQ_2015,species
26408,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26409,assortativity,-0.285789708730786,CRC,FengQ_2015,species
26410,Node,230.0,CRC,FengQ_2015,species
26411,Edge,1202.0,CRC,FengQ_2015,species
26412,density,0.016731840265434294,control,FengQ_2015,species
26413,transitivity,0.0817660887452248,control,FengQ_2015,species
26414,algebraic_connectivity,0.0,control,FengQ_2015,species
26415,assortativity,-0.24635631979828462,control,FengQ_2015,species
26416,Node,291.0,control,FengQ_2015,species
26417,Edge,706.0,control,FengQ_2015,species
26418,density,0.024258198854763144,CRC,FengQ_2015,species
26419,transitivity,0.1865498665217322,CRC,FengQ_2015,species
26420,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26421,assortativity,-0.23547795955453343,CRC,FengQ_2015,species
26422,Node,340.0,CRC,FengQ_2015,species
26423,Edge,1398.0,CRC,FengQ_2015,species
26424,density,0.03996228334636047,CRC,FengQ_2015,species
26425,transitivity,0.4064677091712225,CRC,FengQ_2015,species
26426,algebraic_connectivity,0.0,CRC,FengQ_2015,species
26427,assortativity,-0.37944821136456475,CRC,FengQ_2015,species
26428,Node,402.0,CRC,FengQ_2015,species
26429,Edge,3221.0,CRC,FengQ_2015,species
26430,density,0.033790805174329024,control,FengQ_2015,species
26431,transitivity,0.3246113800060632,control,FengQ_2015,species
26432,algebraic_connectivity,0.2619712133937447,control,FengQ_2015,species
26433,assortativity,-0.39288318422909196,control,FengQ_2015,species
26434,Node,473.0,control,FengQ_2015,species
26435,Edge,3772.0,control,FengQ_2015,species
26436,density,0.0240702071222981,control,FengQ_2015,species
26437,transitivity,0.2413491520267701,control,FengQ_2015,species
