,Frequency,Level
2957,0.881619937694704,class
2958,0.8886986301369864,class
2959,0.8899082568807339,class
2960,0.9288990825688074,class
2961,0.8981723237597912,class
2962,0.8634146341463415,class
2963,0.736,class
2964,0.8891891891891892,class
2965,0.9285714285714286,class
2966,0.9060052219321149,class
2967,0.9086538461538461,class
2968,0.8730512249443207,class
2969,0.8990610328638498,class
2970,0.8837920489296636,class
2971,0.8943488943488943,class
2972,0.9042769857433809,class
2973,0.9141414141414141,class
2974,0.8643533123028391,class
2975,0.7674418604651163,class
2976,0.7942238267148014,class
2977,0.30357142857142855,class
2978,0.35294117647058826,class
2979,0.5751295336787565,class
2980,0.5496688741721855,class
2981,0.75,class
2982,0.509090909090909,class
2983,0.7894736842105263,class
2984,0.5575221238938053,class
2985,0.5441860465116279,class
2986,0.8773946360153256,class
2987,0.8222222222222222,class
2988,0.8943089430894309,class
2989,1.0,class
2990,0.27450980392156865,class
2991,0.3229166666666667,class
2992,0.7213114754098361,class
2993,0.5463917525773195,class
2994,0.3181818181818182,class
2995,0.8571428571428571,class
2996,0.9552845528455285,class
2997,0.9316005471956225,class
2998,0.896,class
2999,0.0,class
3000,0.8382899628252788,class
3001,0.6193548387096774,class
3002,0.8560311284046692,class
3003,0.8904761904761904,class
3004,0.9321192052980133,class
3005,0.8648648648648649,class
3006,0.8421052631578947,class
3007,0.9157894736842105,class
3008,0.6805555555555556,class
3009,0.8627450980392157,class
3010,0.7073170731707317,class
3011,0.7272727272727273,class
3012,0.876993166287016,class
3013,0.5384615384615384,class
3014,0.9093198992443325,class
3015,0.22448979591836735,class
3016,0.5348837209302325,class
3017,0.6956521739130435,class
3018,0.8061224489795918,class
3019,0.7933884297520661,class
3020,0.8432432432432433,class
3021,0.8987341772151899,class
3022,0.7866666666666666,class
3023,0.8717948717948718,class
3024,0.8780487804878049,class
3025,0.8970588235294118,class
3026,0.9215291750503019,class
3027,0.7575757575757576,class
3028,0.8333333333333334,class
3029,0.488,class
3030,0.921875,class
3031,0.7851851851851852,class
3032,0.8695652173913043,class
3033,0.9041095890410958,class
3034,0.851063829787234,class
3035,0.9282051282051282,class
3036,0.9264705882352942,class
3037,0.8921568627450981,class
3038,0.8849557522123894,class
3039,0.9454545454545454,class
3040,0.8321678321678322,class
3041,0.8,class
3042,0.8205128205128205,class
3043,0.8869047619047619,class
3044,0.8571428571428571,class
3045,0.7215189873417721,class
3046,0.75,class
3047,0.8837209302325582,class
3048,0.875,class
3049,0.8775510204081632,class
3050,0.9090909090909091,class
3051,0.8738738738738738,class
3052,0.8958333333333334,class
3053,0.8333333333333334,class
3054,0.8679245283018868,class
3055,0.8785714285714286,class
3056,0.8148148148148148,class
3057,0.972972972972973,class
3058,0.98,class
3059,0.8913043478260869,class
3060,0.9041095890410958,class
3061,0.9431818181818182,class
3062,0.9752066115702479,class
3063,0.9491525423728814,class
3064,0.6910112359550562,class
3065,0.9191919191919192,class
3066,0.75,class
3067,0.4213197969543147,class
3068,0.9464285714285714,class
3069,0.9545454545454546,class
3070,0.9552238805970149,class
3071,0.9545454545454546,class
3072,0.9154929577464789,class
3073,0.8181818181818182,class
3074,0.7368421052631579,class
3075,0.8672566371681416,class
3076,0.9333333333333333,class
3077,0.9047619047619048,class
3078,0.8571428571428571,class
3079,0.8,class
3080,0.7692307692307693,class
3081,0.9508196721311475,class
3082,0.8870967741935484,class
3083,0.6092233009708737,class
3084,0.8636363636363636,class
3085,0.9019607843137255,class
3086,0.8653061224489796,class
3087,0.875,class
3088,0.8821428571428571,class
3089,0.8075801749271136,class
3090,0.9375,class
3091,0.8578680203045685,class
3092,0.6825396825396826,class
3093,0.625,class
3094,0.9130434782608695,class
3095,0.8,class
3096,0.675,class
3097,0.8441558441558441,class
3098,0.84,class
3099,0.7027027027027027,class
3100,0.9215686274509803,class
3101,0.8111111111111111,class
3102,0.8163265306122449,class
3103,0.9444444444444444,class
3104,0.8260869565217391,class
3105,0.8230088495575221,class
3106,0.9361702127659575,class
3107,0.98,class
3108,0.8484848484848485,class
3109,0.90625,class
3110,0.8260869565217391,class
3111,0.9411764705882353,class
3112,0.9318181818181818,class
3113,0.9655172413793104,class
3114,0.8636363636363636,class
3115,0.9473684210526315,class
3116,0.9176470588235294,class
3117,0.7663551401869159,class
3118,0.8646408839779005,class
3119,0.9247311827956989,class
3120,0.8666666666666667,class
3121,0.8607594936708861,class
3122,1.0,class
3123,0.9634146341463414,class
3124,0.8571428571428571,class
3125,0.8421052631578947,class
3126,0.9736842105263158,class
3127,0.8734177215189873,class
3128,0.8333333333333334,class
3129,0.794392523364486,class
3130,0.8266666666666667,class
3131,0.9117647058823529,class
3132,0.8163265306122449,class
3133,0.7746478873239436,class
3134,0.7692307692307693,class
3135,0.8717948717948718,class
3136,0.9555555555555556,class
3137,0.8333333333333334,class
3138,0.8792270531400966,class
3139,0.9285714285714286,class
3140,0.96,class
3141,0.9523809523809523,class
3142,0.8421052631578947,class
3143,0.7714285714285715,class
3144,0.9090909090909091,class
3145,0.8333333333333334,class
3146,0.890625,class
3147,0.8468468468468469,class
3148,0.8536585365853658,class
3149,0.8787878787878788,class
3150,0.8405797101449275,class
3151,0.7692307692307693,class
3152,0.9285714285714286,class
3153,0.87,class
3154,0.9605263157894737,class
3155,0.7083333333333334,class
3156,0.9047619047619048,class
3157,0.7777777777777778,class
3158,0.9387755102040817,class
3159,0.9397590361445783,class
3160,0.8787878787878788,class
3161,0.967741935483871,class
3162,0.8823529411764706,class
3163,0.8541666666666666,class
3164,0.822429906542056,class
3165,0.9107981220657277,class
3166,0.8936170212765957,class
3167,0.8247422680412371,class
3168,0.8235294117647058,class
3169,0.9047619047619048,class
3170,0.782608695652174,class
3171,0.875,class
3172,0.8947368421052632,class
3173,0.8842105263157894,class
3174,0.8837209302325582,class
3175,0.8066037735849056,class
3176,0.8928571428571429,class
3177,0.8913043478260869,class
3178,0.7647058823529411,class
3179,0.9436619718309859,class
3180,0.9090909090909091,class
3181,0.8636363636363636,class
3182,0.9152542372881356,class
3183,0.8292682926829268,class
3184,0.8877551020408163,class
3185,0.8611111111111112,class
3186,0.9,class
3187,0.8857142857142857,class
3188,0.90625,class
3189,0.851063829787234,class
3190,0.7604166666666666,class
3191,0.8636363636363636,class
3192,0.9255813953488372,class
3193,0.8918918918918919,class
3194,0.9583333333333334,class
3195,0.908675799086758,class
3196,0.8275862068965517,class
3197,0.6190476190476191,class
3198,0.9018691588785047,class
3199,0.9512195121951219,class
3200,0.8333333333333334,class
3201,0.8481012658227848,class
3202,0.8592057761732852,class
3203,0.8378378378378378,class
3204,0.8430034129692833,class
3205,0.9354838709677419,class
3206,0.9523809523809523,class
3207,0.8857142857142857,class
3208,0.84,class
3209,0.948051948051948,class
3210,0.7111111111111111,class
3211,0.7272727272727273,class
3212,0.76,class
3213,0.8670886075949367,class
3214,0.9583333333333334,class
3215,0.9090909090909091,class
3216,0.94,class
3217,0.9767441860465116,class
3218,0.8913043478260869,class
3219,0.6984126984126984,class
3220,0.8676470588235294,class
3221,0.9007352941176471,class
3222,0.7333333333333333,class
3223,0.9259259259259259,class
3224,0.9045643153526971,class
3225,0.7916666666666666,class
3226,0.8646616541353384,class
3227,0.9191919191919192,class
3228,0.6857142857142857,class
3229,0.8888888888888888,class
3230,0.9272727272727272,class
3231,0.8898305084745762,class
3232,0.8958333333333334,class
3233,0.8898305084745762,class
3234,0.8345323741007195,class
3235,0.9157894736842105,class
3236,0.8313953488372093,class
3237,0.918918918918919,class
3238,0.9117647058823529,class
3239,0.9473684210526315,class
3240,0.8611111111111112,class
3241,0.8803418803418803,class
3242,0.8735632183908046,class
3243,0.8833333333333333,class
3244,0.9172413793103448,class
3245,0.918918918918919,class
3246,0.8518518518518519,class
3247,0.7083333333333334,class
3248,0.961038961038961,class
3249,0.8028169014084507,class
3250,0.865546218487395,class
3251,0.9668874172185431,class
3252,0.9024390243902439,class
3253,0.9106145251396648,class
3254,0.8518518518518519,class
3255,0.8442028985507246,class
3256,0.8709677419354839,class
3257,0.8831168831168831,class
3258,0.8634146341463415,class
3259,0.9074074074074074,class
3260,0.7558139534883721,class
3261,0.7047244094488189,class
3262,0.8953488372093024,class
3263,0.8861111111111111,class
3264,0.8588235294117647,class
3265,0.9323308270676691,class
3266,0.8591549295774648,class
3267,0.7962962962962963,class
3268,0.8314606741573034,class
3269,0.9448275862068966,class
3270,0.9069767441860465,class
3271,0.86,class
3272,0.8613861386138614,class
3273,0.9361702127659575,class
3274,0.8113207547169812,class
3275,0.9594594594594594,class
3276,0.7674418604651163,class
3277,0.84,class
3278,0.9133333333333333,class
3279,0.9347826086956522,class
3280,0.8840579710144928,class
3281,0.7589285714285714,class
3282,0.8252427184466019,class
3283,0.7886178861788617,class
3284,0.907103825136612,class
3285,0.9550561797752809,class
3286,0.7352941176470589,class
3287,0.8649789029535865,class
3288,0.9264705882352942,class
3289,0.8947368421052632,class
3290,0.9047619047619048,class
3291,0.8981481481481481,class
3292,0.8393782383419689,class
3293,0.9198473282442748,class
3294,0.91725768321513,class
3295,0.9217687074829932,class
3296,0.8852459016393442,class
3297,0.8148148148148148,class
3298,0.8404255319148937,class
3299,0.819672131147541,class
3300,0.9054054054054054,class
3301,0.84,class
3302,0.8823529411764706,class
3303,0.9655172413793104,class
3304,0.9294117647058824,class
3305,0.8166666666666667,class
3306,0.8842105263157894,class
3307,0.8914728682170543,class
3308,0.9010989010989011,class
3309,0.8125,class
3310,0.948,class
3311,0.864406779661017,class
3312,0.8292682926829268,class
3313,0.9629629629629629,class
3314,1.0,class
3315,0.8306451612903226,class
3316,0.7931034482758621,class
3317,0.9278350515463918,class
3318,0.8939393939393939,class
3319,0.8333333333333334,class
3320,1.0,class
3321,0.863013698630137,class
3322,0.8083333333333333,class
3323,0.7523809523809524,class
3324,0.864,class
3325,0.7627118644067796,class
3326,0.9666666666666667,class
3327,0.9375,class
3328,0.9230769230769231,class
3329,0.9081632653061225,class
3330,0.8686131386861314,class
3331,0.9037037037037037,class
3332,0.9523809523809523,class
3333,0.9361702127659575,class
3334,0.5,class
3335,0.9310344827586207,class
3336,0.8648648648648649,class
3337,0.9530201342281879,class
3338,0.8571428571428571,class
3339,0.8888888888888888,class
3340,0.9523809523809523,class
3341,0.9382716049382716,class
3342,0.8214285714285714,class
3343,0.9532710280373832,class
3344,0.8421052631578947,class
3345,0.9333333333333333,class
3346,0.7021276595744681,class
3347,0.8113207547169812,class
3348,0.8076923076923077,class
3349,0.6981132075471698,class
3350,0.9174311926605505,class
3351,0.9032258064516129,class
3352,0.9615384615384616,class
3353,0.9491525423728814,class
3354,0.8181818181818182,class
3355,0.8,class
3356,0.7383177570093458,class
3357,0.6619718309859155,class
3358,0.9176470588235294,class
3359,0.9090909090909091,class
3360,0.9518072289156626,class
3361,0.8924731182795699,class
3362,0.9019607843137255,class
3363,0.9523809523809523,class
3364,0.7802197802197802,class
3365,0.9024390243902439,class
3366,0.9375,class
3367,0.8405797101449275,class
3368,0.9096385542168675,class
3369,0.92,class
3370,0.8823529411764706,class
3371,0.8829787234042553,class
3372,0.8518518518518519,class
3373,0.9102564102564102,class
3374,0.9534883720930233,class
3375,0.8888888888888888,class
3376,0.8717948717948718,class
3377,0.8059701492537313,class
3378,0.907103825136612,class
3379,0.9166666666666666,class
3380,0.9242424242424242,class
3381,0.896551724137931,class
3382,0.8933333333333333,class
3383,0.9464285714285714,class
3384,0.8572621035058431,class
3385,0.9146275149537793,class
3386,0.9017857142857143,class
3387,0.8899280575539569,class
3388,0.8876313662085691,class
3389,0.8768283294842186,class
3390,0.9037433155080213,class
3391,0.8615600843288826,class
3392,0.8698752228163993,class
3393,0.8218978102189781,class
3394,0.8699582753824756,class
3395,0.8620378719567178,class
3396,0.849808429118774,class
3397,0.861995753715499,class
3398,0.8978494623655914,class
3399,0.8874230430958663,class
3400,0.8785123966942149,class
3401,0.8739255014326648,class
3402,0.9085985104942451,class
3403,0.8875305623471883,class
3404,0.905223880597015,class
3405,0.8961593172119487,class
3406,0.8918417799752781,class
3407,0.9077809798270894,class
3408,0.875602700096432,class
3409,0.9012345679012346,class
3410,0.9218612818261633,class
3411,0.9264264264264265,class
3412,0.9330655957161981,class
3413,0.928475935828877,class
3414,0.9275158339197748,class
3415,0.9231884057971015,class
3416,0.9149122807017543,class
3417,0.9168443496801706,class
3418,0.9236749116607774,class
3419,0.9044635865309318,class
3420,0.9120734908136483,class
3421,0.9132791327913279,class
3422,0.9066427289048474,class
3423,0.8831710709318498,class
3424,0.9011748445058743,class
3425,0.8846403110823072,class
3426,0.8985990660440294,class
3427,0.8907506702412868,class
3428,0.8349673202614379,class
3429,0.8898916967509025,class
3430,0.8975791433891993,class
3431,0.8994878361075545,class
3432,0.9003783102143758,class
3433,0.89240972733972,class
3434,0.8845598845598845,class
3435,0.8969155844155844,class
3436,0.9074200136147039,class
3437,0.8694992412746586,class
3438,0.8680939226519337,class
3439,0.8720211827007943,class
3440,0.9069182389937107,class
3441,0.8657513348588863,class
3442,0.8925570228091236,class
3443,0.8536170212765958,class
3444,0.9013312451057165,class
3445,0.856341189674523,class
3446,0.8784355179704016,class
3447,0.8431105047748977,class
3448,0.8544542032622334,class
3449,0.9053558327219369,class
3450,0.9087237479806138,class
3451,0.8826666666666667,class
3452,0.8309178743961353,class
3453,0.8830584707646177,class
3454,0.813141683778234,class
3455,0.830694275274056,class
3456,0.8299155609167672,class
3457,0.8624873609706775,class
3458,0.9029284164859002,class
3459,0.8854097268487675,class
3460,0.8852941176470588,class
3461,0.8929824561403509,class
3462,0.8953424657534247,class
3463,0.857703081232493,class
3464,0.9101258238466148,class
3465,0.8896952104499274,class
3466,0.8898862956313585,class
3467,0.8902907295666483,class
3468,0.8770014556040757,class
3469,0.9122468659594986,class
3470,0.8796992481203008,class
3471,0.8988455195162177,class
3472,0.9023186975826344,class
3473,0.9043118724158299,class
3474,0.896236559139785,class
3475,0.9091880341880342,class
3476,0.8784764207980653,class
3477,0.8946675444371297,class
3478,0.9066927210552027,class
3479,0.9161458333333333,class
3480,0.8768595041322315,class
3481,0.8896011396011396,class
3482,0.909016393442623,class
3483,0.8908145580589255,class
3484,0.9247787610619469,class
3485,0.8998527245949927,class
3486,0.88,class
3487,0.8941580756013746,class
3488,0.9024045261669024,class
3489,0.8984375,class
3490,0.9218106995884774,class
3491,0.8982169390787519,class
3492,0.8976531942633638,class
3493,0.9169435215946844,class
3494,0.8655761024182077,class
3495,0.9110344827586206,class
3496,0.8861454046639232,class
3497,0.8878787878787879,class
3498,0.8813405797101449,class
3499,0.8872357086922474,class
3500,0.9020568070519099,class
3501,0.8588709677419355,class
3502,0.8942307692307693,class
3503,0.8948598130841121,class
3504,0.8773584905660378,class
3505,0.8649155722326454,class
3506,0.9172661870503597,class
3507,0.853103448275862,class
3508,0.8681556195965417,class
3509,0.8337837837837838,class
3510,0.8564231738035264,class
3511,0.8903335217637083,class
3512,0.8786791098348887,class
3513,0.878096479791395,class
3514,0.8436830835117773,class
3515,0.8761118170266836,class
3516,0.8793309438470729,class
3517,0.8854271356783919,class
3518,0.8509316770186336,class
3519,0.851195065535852,class
3520,0.9006514657980456,class
3521,0.9008,class
3522,0.8801996672212978,class
3523,0.8753709198813057,class
3524,0.9089469517022961,class
3525,0.8911715713492504,class
3526,0.8935553946415641,class
3527,0.8975672215108835,class
3528,0.8939808481532148,class
3529,0.8975609756097561,class
3530,0.9207920792079208,class
3531,0.9080459770114943,class
3532,0.8878960194963444,class
3533,0.8912415784408084,class
3534,0.9058207979071289,class
3535,0.8471196454948301,class
3536,0.8850806451612904,class
3537,0.903708523096942,class
3538,0.8563311688311688,class
3539,0.8798862828713575,class
3540,0.8826086956521739,class
3541,0.9249363867684478,class
3542,0.8588672237697307,class
3543,0.9102384291725105,class
3544,0.8901682905225864,class
3545,0.9258750857927248,class
3546,0.907843137254902,class
3547,0.8703416149068323,class
3548,0.8774373259052924,class
3549,0.8928238583410997,class
3550,0.8870848708487085,class
3551,0.8883299798792756,class
3552,0.8936567164179104,class
3553,0.9133333333333333,class
3554,0.8589458054936897,class
3555,0.8473282442748091,class
3556,0.9078860172299537,class
3557,0.9089874857792947,class
3558,0.9085677749360613,class
3559,0.888100866824271,class
3560,0.9193939393939394,class
3561,0.9261363636363636,class
3562,0.8949004975124378,class
3563,0.9046177138531416,class
3564,0.8294849023090586,class
3565,0.9042119565217391,class
3566,0.8564885496183207,class
3567,0.903107861060329,class
3568,0.8888888888888888,class
3569,0.8753246753246753,class
3570,0.9109540636042402,class
3571,0.9016736401673641,class
3572,0.8922108575924469,class
3573,0.8793333333333333,class
3574,0.8712871287128713,class
3575,0.8711610486891386,class
3576,0.8901492537313432,class
3577,0.8792544570502431,class
3578,0.8990033222591363,class
3579,0.8591740013540962,class
3580,0.8929266709928618,class
3581,0.8662092624356775,class
3582,0.9112649465072372,class
3583,0.8910256410256411,class
3584,0.7706422018348624,class
3585,0.9574468085106383,class
3586,0.9375,class
3587,0.9159663865546218,class
3588,0.8947368421052632,class
3589,0.8608695652173913,class
3590,0.8317757009345794,class
3591,0.8061224489795918,class
3592,0.90625,class
3593,0.8926553672316384,class
3594,0.92,class
3595,0.8513513513513513,class
3596,0.8868778280542986,class
3597,0.9236111111111112,class
3598,0.8467741935483871,class
3599,0.8831168831168831,class
3600,0.9302325581395349,class
3601,0.8211382113821138,class
3602,0.8354430379746836,class
3603,0.8852459016393442,class
3604,0.9256198347107438,class
3605,0.926829268292683,class
3606,0.6938775510204082,class
3607,0.8571428571428571,class
3608,0.8191489361702128,class
3609,0.8666666666666667,class
3610,0.8823529411764706,class
3611,0.8878504672897196,class
3612,0.8705882352941177,class
3613,0.8205128205128205,class
3614,0.8247422680412371,class
3615,0.84,class
3616,0.8596491228070176,class
3617,0.7603305785123967,class
3618,0.811965811965812,class
3619,0.9,class
3620,0.948905109489051,class
3621,0.9285714285714286,class
3622,0.8857142857142857,class
3623,0.7294117647058823,class
3624,0.8940397350993378,class
3625,0.8130081300813008,class
3626,0.8620689655172413,class
3627,0.9047619047619048,class
3628,0.8073394495412844,class
3629,0.868421052631579,class
3630,0.9,class
3631,0.9060402684563759,class
3632,0.9022988505747126,class
3633,0.7777777777777778,class
3634,0.8552631578947368,class
3635,0.8974358974358975,class
3636,0.943089430894309,class
3637,0.8651685393258427,class
3638,0.9240506329113924,class
3639,0.8493150684931506,class
3640,0.7983870967741935,class
3641,0.7575757575757576,class
3642,0.8152173913043478,class
3643,0.9285714285714286,class
3644,0.9099099099099099,class
3645,0.9387755102040817,class
3646,0.823076923076923,class
3647,0.9196428571428571,class
3648,0.8583333333333333,class
3649,0.8444444444444444,class
3650,0.8918918918918919,class
3651,0.9042553191489362,class
3652,0.7627118644067796,class
3653,0.8277511961722488,class
3654,0.8533834586466166,class
3655,0.8125,class
3656,0.88,class
3657,0.84,class
3658,0.788659793814433,class
3659,0.8539325842696629,class
3660,0.8586956521739131,class
3661,0.8232558139534883,class
3662,0.839622641509434,class
3663,0.8100358422939068,class
3664,0.9335548172757475,class
3665,0.9132075471698113,class
3666,0.886986301369863,class
3667,0.8641975308641975,class
3668,0.8206896551724138,class
3669,0.8468085106382979,class
3670,0.88268156424581,class
3671,0.9259259259259259,class
3672,0.9027777777777778,class
3673,0.857707509881423,class
3674,0.879245283018868,class
3675,0.8461538461538461,class
3676,0.8584905660377359,class
3677,0.8623376623376623,class
3678,0.8958333333333334,class
3679,0.869198312236287,class
3680,0.8726114649681529,class
3681,0.8697068403908795,class
3682,0.803921568627451,class
3683,0.8160377358490566,class
3684,0.8272727272727273,class
3685,0.8543417366946778,class
3686,0.870722433460076,class
3687,0.9157303370786517,class
3688,0.8953488372093024,class
3689,0.9024390243902439,class
3690,0.8493449781659389,class
3691,0.8666666666666667,class
3692,0.8957654723127035,class
3693,0.8932038834951457,class
3694,0.9216300940438872,class
3695,0.8333333333333334,class
3696,0.9078212290502793,class
3697,0.9506172839506173,class
3698,0.8982456140350877,class
3699,0.9365671641791045,class
3700,0.9042253521126761,class
3701,0.9019138755980861,class
3702,0.8297872340425532,class
3703,0.8185654008438819,class
3704,0.8825396825396825,class
3705,0.8095238095238095,class
3706,0.8785425101214575,class
3707,0.9202898550724637,class
3708,0.835,class
3709,0.8352272727272727,class
3710,0.7773279352226721,class
3711,0.8252032520325203,class
3712,0.8716417910447761,class
3713,0.865979381443299,class
3714,0.8,class
3715,0.8599221789883269,class
3716,0.8755555555555555,class
3717,0.8706199460916442,class
3718,0.7873015873015873,class
3719,0.8568181818181818,class
3720,0.911873840445269,class
3721,0.8538461538461538,class
3722,0.6793478260869565,class
3723,0.8,class
3724,0.6784741144414169,class
3725,0.833976833976834,class
3726,0.7129629629629629,class
3727,0.42338709677419356,class
3728,0.7671232876712328,class
3729,0.8125,class
3730,0.8494117647058823,class
3731,0.7827868852459017,class
3732,0.7008086253369272,class
3733,0.7263157894736842,class
3734,0.6284153005464481,class
3735,0.7714285714285715,class
3736,0.8388746803069054,class
3737,0.8244473342002601,class
3738,0.8603066439522998,class
3739,0.837245696400626,class
3740,0.8537360890302067,class
3741,0.7678571428571429,class
3742,0.7837837837837838,class
3743,0.903954802259887,class
3744,0.8601156069364162,class
3745,0.8093841642228738,class
3746,0.17053642914331466,class
3747,0.11638591117917305,class
3748,0.8055172413793104,class
3749,0.692588092345079,class
3750,0.6915887850467289,class
3751,0.8898488120950324,class
3752,0.9041916167664671,class
3753,0.9135021097046413,class
3754,0.7584033613445378,class
3755,0.2222222222222222,class
3756,0.7814569536423841,class
3757,0.06145045211293597,class
3758,0.8434504792332268,class
3759,0.5009208103130756,class
3760,0.6781609195402298,class
3761,0.8559892328398385,class
3762,0.6100178890876565,class
3763,0.04042723098422839,class
3764,0.9183673469387755,class
3765,0.9283667621776505,class
3766,0.8201284796573876,class
3767,0.8691437802907916,class
3768,0.8497854077253219,class
3769,0.9035639412997903,class
3770,0.8802660753880266,class
3771,0.8654353562005277,class
3772,0.8443316412859561,class
3773,0.8625954198473282,class
3774,0.5341365461847389,class
3775,0.48356164383561645,class
3776,0.6790830945558739,class
3777,0.5059091401929958,class
3778,0.3323845667299178,class
3779,0.8577494692144374,class
3780,0.9041278295605859,class
3781,0.8813559322033898,class
3782,0.8620178041543026,class
3783,0.8654485049833887,class
3784,0.7675840978593272,class
3785,0.4478178368121442,class
3786,0.045174537987679675,class
3787,0.12354892205638475,class
3788,0.22121896162528218,class
3789,0.2304358295208283,class
3790,0.05447070914696814,class
3791,0.29238329238329236,class
3792,0.6736292428198434,class
3793,0.374749498997996,class
3794,0.02893553223388306,class
3795,0.49295774647887325,class
3796,0.8514851485148515,class
3797,0.7990762124711316,class
3798,0.8710601719197708,class
3799,0.8291316526610645,class
3800,0.7944785276073619,class
3801,0.333984375,class
3802,0.8576388888888888,class
3803,0.6163245356793744,class
3804,0.03482587064676617,class
3805,0.07865168539325842,class
3806,0.20906801007556675,class
3807,0.05851063829787234,class
3808,0.033816425120772944,class
3809,0.05982905982905983,class
3810,0.1289198606271777,class
3811,0.3,class
3812,0.19093851132686085,class
3813,0.20489977728285078,class
3814,0.01842374616171955,class
3815,0.2647058823529412,class
3816,0.3492647058823529,class
3817,0.39344262295081966,class
3818,0.11209964412811388,class
3819,0.05333333333333334,class
3820,0.44280442804428044,class
3821,0.10011248593925759,class
3822,0.3107344632768362,class
3823,0.4416058394160584,class
3824,0.838006230529595,class
3825,0.06474820143884892,class
3826,0.6071428571428571,class
3827,0.5136054421768708,class
3828,0.6715328467153284,class
3829,0.05714285714285714,class
3830,0.7985865724381626,class
3831,0.8567901234567902,class
3832,0.06814261069580219,class
3833,0.8620689655172413,class
3834,0.19633307868601987,class
3835,0.819047619047619,class
3836,0.8112745098039216,class
3837,0.2508116883116883,class
3838,0.8588588588588588,class
3839,0.5917874396135265,class
3840,0.8586206896551725,class
3841,0.7775,class
3842,0.6207792207792208,class
3843,0.06349693251533742,class
3844,0.07733664185277088,class
3845,0.16454352441613587,class
3846,0.8449367088607594,class
3847,0.09286165508528112,class
3848,0.6575342465753424,class
3849,0.7695238095238095,class
3850,0.174,class
3851,0.6870503597122302,class
3852,0.8576779026217228,class
3853,0.5918854415274463,class
3854,0.6209302325581395,class
3855,0.7541436464088398,class
3856,0.6325301204819277,class
3857,0.7509293680297398,class
3858,0.8661087866108786,class
3859,0.08849221420432966,class
3860,0.6222222222222222,class
3861,0.20185614849187936,class
3862,0.8107255520504731,class
3863,0.18604651162790697,class
3864,0.043533749290981284,class
3865,0.043018018018018016,class
3866,0.6909090909090909,class
3867,0.13544018058690746,class
3868,0.7848605577689243,class
3869,0.6220238095238095,class
3870,0.0,class
3871,0.04437956204379562,class
3872,0.7884615384615384,class
3873,0.18213538032100487,class
3874,0.7755102040816326,class
3875,0.8037037037037037,class
3876,0.2962962962962963,class
3877,0.04840049854590777,class
3878,0.7428571428571429,class
3879,0.8563218390804598,class
3880,0.7710526315789473,class
3881,0.7269076305220884,class
3882,0.510580204778157,class
3883,0.10810810810810811,class
3884,0.04395604395604396,class
3885,0.5172413793103449,class
3886,0.6481481481481481,class
3887,0.48623063683304646,class
3888,0.33220338983050846,class
3889,0.15262515262515264,class
3890,0.42412451361867703,class
3891,0.7331460674157303,class
3892,0.8852320675105485,class
3893,0.8769736842105263,class
3894,0.9134304207119741,class
3895,0.872791519434629,class
3896,0.7450980392156863,class
3897,0.9003496503496503,class
3898,0.8867724867724868,class
3899,0.8356510745891277,class
3900,0.9029227557411273,class
3901,0.7785910338517841,class
3902,0.8826458036984353,class
3903,0.9139784946236559,class
3904,0.8643949930458971,class
3905,0.8144927536231884,class
3906,0.7333333333333333,class
3907,0.8882521489971347,class
3908,0.8800328677074774,class
3909,0.8551181102362204,class
3910,0.8944636678200693,class
3911,0.8859857482185273,class
3912,0.9136904761904762,class
3913,0.8680659670164917,class
3914,0.8943248532289628,class
3915,0.8693333333333333,class
3916,0.9015817223198594,class
3917,0.8638941398865785,class
3918,0.8608490566037735,class
3919,0.8795411089866156,class
3920,0.8644382544103992,class
3921,0.8743914313534566,class
3922,0.8663926002055499,class
3923,0.7912946428571429,class
3924,0.8839285714285714,class
3925,0.8849009900990099,class
3926,0.8819188191881919,class
3927,0.836890243902439,class
3928,0.8682385575589459,class
3929,0.8862973760932945,class
3930,0.874894336432798,class
3931,0.8477751756440282,class
3932,0.9123343527013251,class
3933,0.8986486486486487,class
3934,0.8698284561049445,class
3935,0.7892074198988196,class
3936,0.924892703862661,class
3937,0.8497175141242937,class
3938,0.8516666666666667,class
3939,0.8559027777777778,class
3940,0.848404255319149,class
3941,0.9111111111111111,class
3942,0.7461300309597523,class
3943,0.926094890510949,class
3944,0.829971181556196,class
3945,0.8868312757201646,class
3946,0.8519774011299435,class
3947,0.9014321819713563,class
3948,0.9035656401944895,class
3949,0.8742632612966601,class
3950,0.7868852459016393,class
3951,0.8826923076923077,class
3952,0.8974358974358975,class
3953,0.6894409937888198,class
3954,0.8614457831325302,class
3955,0.8987161198288159,class
3956,0.9106933019976499,class
3957,0.8762677484787018,class
3958,0.8811074918566775,class
3959,0.8876404494382022,class
3960,0.8939899833055092,class
3961,0.8497041420118343,class
3962,0.8871331828442438,class
3963,0.8894080996884736,class
3964,0.8530232558139534,class
3965,0.8729857819905213,class
3966,0.8622305529522024,class
3967,0.8663366336633663,class
3968,0.8748435544430538,class
3969,0.8476052249637155,class
3970,0.9062078272604588,class
3971,0.8701754385964913,class
3972,0.906896551724138,class
3973,0.8837696335078534,class
3974,0.8850877192982456,class
3975,0.8117154811715481,class
3976,0.8789267015706806,class
3977,0.9186281102891728,class
3978,0.8308823529411765,class
3979,0.9046563192904656,class
3980,0.836340206185567,class
3981,0.8154981549815498,class
3982,0.8723004694835681,class
