,correlation,group
1053,-0.08899370323163337,different
1054,-0.07655570377249163,different
1055,-0.06771326472348616,different
1056,-0.018933256394662715,different
1057,0.006047579972887779,different
1058,-0.04689973175718556,different
1059,-0.06257019880144464,different
1060,0.02800638780194105,different
1061,0.027296148013544932,different
1062,0.025530768897054783,different
1063,-0.00636200384430265,different
1064,0.05512101552442983,different
1065,-0.005804857509018593,different
1066,0.02738201598339506,different
1067,0.05282763751742028,different
1068,0.05253245389951483,different
1069,0.03868801408662969,different
1070,-0.0786451133162612,different
1071,-0.08052431745701966,different
1072,-0.05058219973127408,different
1073,-0.06114535326935264,different
1074,-0.052766171667470003,different
1075,-0.0006026891876834762,different
1076,-0.006217215674778646,different
1077,-0.09228356213559477,different
1078,-0.08631038237339839,different
1079,-0.0643298274909844,different
1080,0.04601048388924967,different
1081,0.047608671160799566,different
1082,0.06346768492241749,different
1083,0.047005660023452404,different
1084,0.05285410641689605,different
1085,0.06258026888660412,different
1086,0.06676799602488101,different
1087,0.052129303743180054,different
1088,0.043638594126182866,different
1089,0.058703343514154384,different
1090,0.0398241813084581,different
1091,0.01700464632074124,different
1092,0.012565358497893177,different
1093,0.022046715319721247,different
1094,0.03876642525228442,different
1095,0.006541748300200594,different
1096,0.015465826153077013,different
1097,-0.03635373751480711,different
1098,-0.006869850451618134,different
1099,0.007348313585975561,different
1100,0.04393713079503858,different
1101,0.045135841698467793,different
1102,0.05615173591446616,different
1103,0.07350508818978504,different
1104,0.09517127823303907,different
1105,0.07257476923281936,different
1106,0.07869771407816306,different
1107,0.07212818896613706,different
1108,0.06557832942552251,different
1109,0.08789761123378702,different
1110,0.033308738347090854,different
1111,-0.0039515396362817725,different
1112,0.04747130593617635,different
1113,0.05189825309432655,different
1114,0.027601606455243767,different
1115,0.024422763825049945,different
1116,0.07533450062635891,different
1117,0.01914197291659076,different
1118,0.021069116019624166,different
1119,-0.005067400786012891,different
1120,0.05314812248415176,different
1121,0.05346148470775625,different
1122,0.04038991526507682,different
1123,0.02368691208465788,different
1124,0.03980046102145718,different
1125,0.03340883528180479,different
1126,0.019343898060419955,different
1127,0.034819103997165216,different
1128,0.037926985061772334,different
1129,0.03988060816955333,different
1130,-0.03970371784807938,different
1131,-0.07621652732626884,different
1132,-0.0710740588009681,different
1133,-0.055199025659975774,different
1134,-0.03818003035364472,different
1135,-0.011031264597746252,different
1136,-0.06134161038247318,different
1137,-0.057833741673190664,different
1138,-0.03653243845613842,different
1139,-0.08256499815475123,different
1140,-0.02637856838637922,different
1141,-0.035444146314693385,different
1142,-0.03886266544279229,different
1143,-0.09981493614132779,different
1144,-0.08731219979663792,different
1145,-0.06914260553044702,different
1146,0.004487423480869066,different
1147,0.04196221405738471,different
1148,-0.03639253793063379,different
1149,-0.051070270324363204,different
1150,0.014545934664332249,different
1151,0.019298449016827614,different
1152,0.010955978144340971,different
1153,-0.02279342281620077,different
1154,0.03521091255865604,different
1155,-0.013660806176739955,different
1156,0.014529791123929575,different
1157,0.009181820679009002,different
1158,0.010437183540911334,different
1159,0.0063223925372628345,different
1160,-0.05591462866364941,different
1161,-0.06405039848985061,different
1162,-0.025293431131953998,different
1163,-0.06062648838203406,different
1164,-0.026142079824327397,different
1165,0.015551292000249618,different
1166,-0.0026308313296620344,different
1167,-0.08672753532765749,different
1168,-0.0793872975082897,different
1169,-0.04551358623507164,different
1170,0.05260194322957697,different
1171,-0.025044530680029427,different
1172,-0.000530370520900805,different
1173,0.0069668913434536885,different
1174,0.030118479541902443,different
1175,0.004750025648751582,different
1176,-0.006967937610682856,different
1177,-0.0301762500947177,different
1178,-0.026994165319070434,different
1179,0.019584082671783545,different
1180,0.010518687493572512,different
1181,0.011545487522144472,different
1182,0.01726989736323064,different
1183,0.04394080734771867,different
1184,0.06325820415980818,different
1185,0.011762490168995398,different
1186,0.05860559470148988,different
1187,0.038260678063050814,different
1188,0.04475130161127874,different
1189,0.030449410277299666,different
1190,0.015317835664166758,different
1191,0.009786790726418691,different
1192,0.02127882834718883,different
1193,0.02641399426119446,different
1194,0.021642133296721554,different
1195,0.024511318031234977,different
1196,0.06673748112727251,different
1197,0.01259690519654302,different
1198,0.021346315909077686,different
1199,0.007272405352817631,different
1200,-0.000463761350081703,different
1201,-0.01990271813015034,different
1202,-0.034992164127943065,different
1203,0.013660215177823598,different
1204,0.008237377892491666,different
1205,-0.05544736716372009,different
1206,-0.05581580309464533,different
1207,0.014460630914465665,different
1208,0.038525363568155786,different
1209,-0.012452917864009873,different
1210,-0.043940300747482605,different
1211,-0.07409360994643303,different
1212,-0.07094275623141014,different
1213,-0.06428889630006496,different
1214,-0.0628794067363772,different
1215,0.0016327346783820225,different
1216,-0.0844582691749725,different
1217,-0.08188878813713389,different
1218,-0.07183393025947311,different
1219,-0.09107335014343844,different
1220,-0.04742250234743256,different
1221,-0.060139346335789975,different
1222,-0.03602525035265188,different
1223,-0.11037561386257247,different
1224,-0.06571337830176747,different
1225,-0.04617166738021172,different
1226,-0.012457371582316289,different
1227,0.03392235253762652,different
1228,-0.03684864526177259,different
1229,-0.062335204058592567,different
1230,0.012539201746165421,different
1231,-0.02268570712696081,different
1232,0.0028536322719325507,different
1233,0.00459015275821866,different
1234,-0.01805406225684396,different
1235,-0.02295884304783293,different
1236,-0.045639043920152826,different
1237,-0.01836578675248068,different
1238,-0.03236297523630014,different
1239,-0.02413102388523901,different
1240,-0.0728872954664553,different
1241,-0.0724069522907521,different
1242,-0.054784804602200934,different
1243,-0.06772809746871002,different
1244,-0.046723041792885764,different
1245,-0.014540571807977116,different
1246,-0.019666189711088872,different
1247,-0.07942589033474168,different
1248,-0.07658451242003628,different
1249,-0.06005486494315991,different
1250,0.06635124548021118,different
1251,0.032134180554522496,different
1252,-0.00824977653741574,different
1253,-0.008615060181107657,different
1254,-0.0023614654994430447,different
1255,0.014235065975247882,different
1256,0.01863185886418715,different
1257,-0.0003502436525164763,different
1258,-0.005411473181183654,different
1259,-0.026358681540593114,different
1260,-0.024829240554049805,different
1261,0.00329426181654337,different
1262,0.044369617404963195,different
1263,0.0436085899127633,different
1264,0.048005599854934626,different
1265,0.03744636354118344,different
1266,0.060535685303090926,different
1267,0.035184008530093056,different
1268,0.05684706533046973,different
1269,0.04507569006948779,different
1270,0.05130697626640405,different
1271,0.030114962773438565,different
1272,0.0077934683487441815,different
1273,0.020064755318493513,different
1274,0.0063068050793131224,different
1275,0.01738763861448073,different
1276,0.030619874833382393,different
1277,0.01414980113834408,different
1278,0.030593637643370728,different
1279,0.00851241346548997,different
1280,0.0076925959875351006,different
1281,0.00911703856202502,different
1282,-0.0275128085003823,different
1283,-0.024040215291548477,different
1284,-0.04321831703265091,different
1285,-0.031177610181232517,different
1286,-0.026613943881622987,different
1287,-0.04438109195669705,different
1288,-0.05156134977195107,different
1289,-0.010788326544363524,different
1290,-0.014143885539272644,different
1291,-0.0267701280053733,different
1292,-0.06442829389957623,different
1293,-0.07388242007215774,different
1294,-0.06886716487332918,different
1295,-0.049011843140217934,different
1296,-0.05811508115694254,different
1297,0.0019285683987849019,different
1298,-0.06586347546635306,different
1299,-0.06733211793689388,different
1300,-0.07980843706872577,different
1301,-0.0771574811510278,different
1302,-0.04476695831436448,different
1303,-0.052055004718656886,different
1304,-0.05062839252532382,different
1305,-0.1056836599595566,different
1306,-0.07351897383031682,different
1307,-0.04506274969416101,different
1308,-0.0046890359468956646,different
1309,0.004730793526940362,different
1310,-0.05920107815592101,different
1311,-0.08202856806435423,different
1312,0.013830406579087694,different
1313,-0.007995719668928643,different
1314,-0.0028948172539298065,different
1315,-0.02164286334701031,different
1316,-0.010697577217803157,different
1317,-0.03691435857184142,different
1318,-0.044137714376859316,different
1319,-0.009123234218736346,different
1320,-0.0336633343235905,different
1321,-0.015668182003589406,different
1322,-0.07600138451039101,different
1323,-0.08376932092975625,different
1324,-0.0589203523709707,different
1325,-0.07743811030259631,different
1326,-0.059623651796500615,different
1327,-0.02936006313100603,different
1328,-0.007629186320770787,different
1329,-0.08601231735345491,different
1330,-0.09179941303147487,different
1331,-0.0779183997348793,different
1332,0.06782731057479563,different
1333,0.062165542982332685,different
1334,-0.0009654311192503729,different
1335,-0.0005717053067411425,different
1336,0.01663965271896467,different
1337,0.026158622317566212,different
1338,0.023426233635611176,different
1339,0.001714105468998082,different
1340,0.017956802876199097,different
1341,-0.0077835221680287135,different
1342,-0.0008050602199807099,different
1343,0.015244761910369792,different
1344,0.02771437209928322,different
1345,0.03260688335311669,different
1346,0.04575608948798616,different
1347,0.03889764457139066,different
1348,0.06135964482326824,different
1349,0.03320756786032497,different
1350,0.06017163689078916,different
1351,0.02624506213404434,different
1352,0.05371115183449836,different
1353,0.027760264987964765,different
1354,0.007449531914010321,different
1355,0.02039018318811841,different
1356,0.007667116284952014,different
1357,0.014074649692508275,different
1358,0.01570121137581903,different
1359,-0.0072813109748597876,different
1360,0.03160155759049768,different
1361,0.0005878137983141242,different
1362,0.025077484158952144,different
1363,-0.008379062213438208,different
1364,-0.014457676686825854,different
1365,-0.016091760439277777,different
1366,-0.027553448398759898,different
1367,-0.015636126196907577,different
1368,-0.025667176601478575,different
1369,-0.04453738166909743,different
1370,-0.04774838060835264,different
1371,-0.00734849072253438,different
1372,-0.0088024665597348,different
1373,-0.00588838760144997,different
1374,-0.07551340025505689,different
1375,-0.10030674384119292,different
1376,-0.08216487273794343,different
1377,-0.077745770080314,different
1378,-0.08008717978219228,different
1379,-0.030050487830629566,different
1380,-0.08019921892922813,different
1381,-0.08869250134626748,different
1382,-0.08270734286771582,different
1383,-0.09818374155856431,different
1384,-0.04068878323401287,different
1385,-0.06013817128210022,different
1386,-0.04405430477840903,different
1387,-0.10765262484682966,different
1388,-0.08120746887340662,different
1389,-0.04993217779572821,different
1390,-0.004672982379535539,different
1391,0.014022239513759048,different
1392,-0.06456222849475195,different
1393,-0.0786082958858074,different
1394,0.009631942164201605,different
1395,-0.008258207771304475,different
1396,-0.0019048398548186184,different
1397,-0.009161517487184653,different
1398,0.0007277916236487994,different
1399,-0.026553734950155373,different
1400,-0.03569748040952363,different
1401,-0.01820529421130933,different
1402,-0.025433496559095766,different
1403,-0.0029973342776617646,different
1404,-0.06540004735549033,different
1405,-0.07144776504512623,different
1406,-0.053550193053154935,different
1407,-0.07548167443691917,different
1408,-0.05784042807510233,different
1409,-0.027734125805045782,different
1410,-0.0059006491889129235,different
1411,-0.06387309455237986,different
1412,-0.08490783358421408,different
1413,-0.05619127231842957,different
1414,0.06531059057589349,different
1415,0.07279966782515253,different
1416,0.03516701182233772,different
1417,0.026495744458347053,different
1418,0.04299198502633017,different
1419,0.047432444937736726,different
1420,0.058941827772597585,different
1421,0.02851617928518306,different
1422,0.015371952249409218,different
1423,-0.002201204220600156,different
1424,0.017484563930720225,different
1425,0.040908265637201395,different
1426,-0.004354382028785895,different
1427,0.004213203460362281,different
1428,0.016245561817773847,different
1429,0.038525075385493275,different
1430,0.0340556218143829,different
1431,-0.015367609569543481,different
1432,0.03757514799715914,different
1433,0.011805510739793088,different
1434,0.032257919192319254,different
1435,0.011543004998266725,different
1436,0.0002827593088477838,different
1437,0.009157923507352375,different
1438,0.0146544841255051,different
1439,0.02488381634277782,different
1440,-0.007659892024141455,different
1441,-0.011524260907120866,different
1442,0.038712312810199184,different
1443,-0.0017549137805916708,different
1444,0.026924390795923018,different
1445,-0.00882794645911274,different
1446,-0.03293403300203687,different
1447,-0.051393494402683794,different
1448,-0.05040554064979281,different
1449,-0.025327797628419288,different
1450,-0.024676804015027053,different
1451,-0.07515662283060884,different
1452,-0.07102546373343362,different
1453,-0.01888665037858236,different
1454,0.006011160390458436,different
1455,-0.027941686593086802,different
1456,-0.05500496927729791,different
1457,-0.08494973201379191,different
1458,-0.08566140688517923,different
1459,-0.07787324903253488,different
1460,-0.06542051846935279,different
1461,0.0017993454568670253,different
1462,-0.08590701582576682,different
1463,-0.07861342546624747,different
1464,-0.06615547633001445,different
1465,-0.09515005572529973,different
1466,-0.03929999447013081,different
1467,-0.06279872192649828,different
1468,-0.021941777890274766,different
1469,-0.11286060899732772,different
1470,-0.07621173325545043,different
1471,-0.05805050132749494,different
1472,-0.0011760614409953832,different
1473,0.03945563255353423,different
1474,-0.041617357223622704,different
1475,-0.07738752579579082,different
1476,0.042381920026982274,different
1477,0.0022198745970686117,different
1478,0.034872604544320104,different
1479,0.02973059531308528,different
1480,0.027587670707644295,different
1481,-0.015056322819948847,different
1482,-0.03231094664484635,different
1483,0.0004998960381150301,different
1484,-0.012298707573517271,different
1485,0.0005238947301168862,different
1486,-0.07416337049499531,different
1487,-0.06833014848493997,different
1488,-0.05420565053152749,different
1489,-0.0819600425855563,different
1490,-0.04028103760031783,different
1491,0.005519170779488211,different
1492,0.0031502808872110625,different
1493,-0.07921280372992524,different
1494,-0.07592804179669434,different
1495,-0.064182506088254,different
1496,0.06339616540229273,different
1497,0.025388532870205437,different
1498,-0.01268240190678116,different
1499,-0.003798544020393463,different
1500,0.018902495977725055,different
1501,0.019294430627495026,different
1502,0.025553284757439485,different
1503,0.02309531163700124,different
1504,0.005486130954489418,different
1505,-0.00847700420840916,different
1506,-0.014435384608435228,different
1507,0.019606670349701594,different
1508,0.028307047448235173,different
1509,0.031346213069444635,different
1510,0.032394461361494556,different
1511,0.028320461270757966,different
1512,0.06401612045549623,different
1513,0.01950927487298565,different
1514,0.04783842434354942,different
1515,0.035535602366150776,different
1516,0.03262453682980858,different
1517,0.024168369802431373,different
1518,0.01098390240596019,different
1519,0.013701778554753212,different
1520,-0.0014088783264534657,different
1521,0.0034594565682063393,different
1522,0.02840775328369777,different
1523,-0.006455285147794123,different
1524,0.032096784022197594,different
1525,-0.012297702869278544,different
1526,0.01985333607243964,different
1527,-0.00962121907356663,different
1528,-0.028170782632364975,different
1529,-0.017145161893686908,different
1530,-0.025348933957282722,different
1531,-0.026806756333480005,different
1532,-0.027285396447495232,different
1533,-0.03201641101296488,different
1534,-0.03490974214367228,different
1535,-0.014053630864663255,different
1536,-0.018205268337955292,different
1537,-0.019998434074092217,different
1538,-0.043815813459841126,different
1539,-0.05497806002901879,different
1540,-0.052250320046710784,different
1541,-0.05104995894089044,different
1542,-0.04998323518508812,different
1543,-0.002317417681307109,different
1544,-0.06687154910116795,different
1545,-0.07548347633141099,different
1546,-0.06494708719258137,different
1547,-0.065456155866031,different
1548,-0.03836536915757989,different
1549,-0.05170940414982594,different
1550,-0.036488862649487815,different
1551,-0.1060556290730203,different
1552,-0.08511809375736354,different
1553,-0.05228117144856877,different
1554,-0.014944589584010709,different
1555,0.0071224256748081,different
1556,-0.054752203479034714,different
1557,-0.07206044278211178,different
1558,-0.019582737290810143,different
1559,-0.03481708610085268,different
1560,-0.016634698874895857,different
1561,-0.035488550456067525,different
1562,-0.025459130576435555,different
1563,-0.05718607943742936,different
1564,-0.06234322080207109,different
1565,-0.03592313553617961,different
1566,-0.04684601875010508,different
1567,-0.03126489149689506,different
1568,-0.06165122691497336,different
1569,-0.0696042682100981,different
1570,-0.056591620107589544,different
1571,-0.06734366232476924,different
1572,-0.053323751371180755,different
1573,-0.024879817309223094,different
1574,-0.030177165918796857,different
1575,-0.08624928037859503,different
1576,-0.08372563708316155,different
1577,-0.06985796801636052,different
1578,0.05978664493916049,different
1579,0.04713181393621226,different
1580,0.026866826576947393,different
1581,-0.004252043889850693,different
1582,0.0158474625741295,different
1583,0.027110123884174584,different
1584,0.03841903905257455,different
1585,0.02263293264631801,different
1586,0.01295907369323242,different
1587,-0.03126891164056865,different
1588,-0.00793125273811541,different
1589,0.02059781373718862,different
1590,0.018402199399044493,different
1591,0.014011253103463451,different
1592,0.012641750731715952,different
1593,0.033438639952414265,different
1594,0.05686194669037552,different
1595,0.008262426086728383,different
1596,0.044977501505204916,different
1597,0.0414995868977995,different
1598,0.04739773487629106,different
1599,0.028863299253472606,different
1600,0.012094027748583619,different
1601,0.021960364184182526,different
1602,0.012243136717514123,different
1603,0.019309401809235634,different
1604,0.015159859448218961,different
1605,-0.0011062114410286454,different
1606,0.046555213566044876,different
1607,0.0011194726408481242,different
1608,0.02544063147478244,different
1609,-0.005899399431141551,different
1610,-0.02523076151538621,different
1611,-0.03396869645141566,different
1612,-0.043597079593934836,different
1613,-0.021457113937140476,different
1614,-0.03148753349287783,different
1615,-0.06287249338959305,different
1616,-0.05567864652385843,different
1617,0.0014591347300488063,different
1618,-0.009196770015493683,different
1619,-0.02349350834031605,different
1620,-0.059889810975103305,different
1621,-0.08395877277608463,different
1622,-0.06606737414027647,different
1623,-0.05536171871473339,different
1624,-0.061244271058254585,different
1625,0.010307144919325772,different
1626,-0.06058324274814252,different
1627,-0.07441655784224835,different
1628,-0.07133164283597732,different
1629,-0.08664347366657134,different
1630,-0.05824485966690985,different
1631,-0.07961274260480944,different
1632,-0.050526936428944055,different
1633,-0.11290808280431563,different
1634,-0.08711188159715738,different
1635,-0.05633038386359465,different
1636,-0.03435020468909725,different
1637,0.01386191889467343,different
1638,-0.06220399098585241,different
1639,-0.07178273859314983,different
1640,0.03463682918048953,different
1641,-0.009813368536549166,different
1642,0.02666596159936623,different
1643,0.008525386909254914,different
1644,0.0174166059172287,different
1645,-0.01920155475056598,different
1646,-0.031897301916641994,different
1647,0.0058042463361616375,different
1648,-0.016969144767222607,different
1649,-0.009133116149411157,different
1650,-0.07915097683371848,different
1651,-0.08314983686625993,different
1652,-0.06547405852437084,different
1653,-0.07204610909357602,different
1654,-0.05912056737500032,different
1655,-0.014524231506411425,different
1656,-0.020308051536762045,different
1657,-0.09595484007513135,different
1658,-0.09644040884874194,different
1659,-0.07905091262209252,different
1660,0.07373781761788827,different
1661,0.06690025676023281,different
1662,0.041814465899640274,different
1663,0.0027081703017500223,different
1664,0.026722638813164615,different
1665,0.03807159737142664,different
1666,0.06470157485868443,different
1667,0.016686975167627554,different
1668,0.012355785380348224,different
1669,-0.019576562498999008,different
1670,-0.0021669270350871362,different
1671,0.027532222697769913,different
1672,-0.006901154817552939,different
1673,-0.00035532086996643624,different
1674,0.010683308333052314,different
1675,0.03018755423304382,different
1676,0.03641235881982149,different
1677,0.0018226354335152356,different
1678,0.04508963659188635,different
1679,0.028278099734860604,different
1680,0.03233243801507565,different
1681,0.026258356854014443,different
1682,0.0061330443938040925,different
1683,0.00029790675258627213,different
1684,0.014758807345582466,different
1685,0.024315755298999427,different
1686,0.016196819314491993,different
1687,-0.015190598066734977,different
1688,0.04870231795947461,different
1689,0.0036577275991118634,different
1690,0.03197123790452923,different
1691,-0.01621247322665028,different
1692,-0.022677793942873434,different
1693,-0.045402705937865946,different
1694,-0.06012183571065128,different
1695,-0.025575465358911916,different
1696,-0.02877539781745021,different
1697,-0.08155480490540284,different
1698,-0.06440631059062467,different
1699,-0.0033402132944041533,different
1700,0.008202320147208479,different
1701,-0.028346919023169527,different
1702,-0.046425868733453925,different
1703,-0.07816572523666712,different
1704,-0.06189619217754136,different
1705,-0.04829898535877874,different
1706,-0.06226113655100299,different
1707,0.004472520379461129,different
1708,-0.07388351417224391,different
1709,-0.06894187789807053,different
1710,-0.060433449319929486,different
1711,-0.09079512834989077,different
1712,-0.04989726514642802,different
1713,-0.07358801857058447,different
1714,-0.047368668632783974,different
1715,-0.11119095674365274,different
1716,-0.08862331936414453,different
1717,-0.060380838627755555,different
1718,-0.02494670437302575,different
1719,0.04404505738068731,different
1720,-0.04934064124086468,different
1721,-0.07203980884092741,different
1722,0.01422397928909435,different
1723,-0.026146620583423194,different
1724,0.01639085333230754,different
1725,0.00926472836646767,different
1726,0.009660377440748946,different
1727,-0.03361461020328033,different
1728,-0.03635094057713995,different
1729,0.0009726164963307452,different
1730,-0.026347703095420904,different
1731,-0.025692978222249713,different
1732,-0.08803052620797118,different
1733,-0.08257987822059785,different
1734,-0.058028806773890766,different
1735,-0.07566353406220733,different
1736,-0.06369998064336183,different
1737,-0.005166549057308234,different
1738,-0.0048429384605451235,different
1739,-0.08653203230378147,different
1740,-0.09172296567489421,different
1741,-0.07206962509209998,different
1742,0.05474646741951757,different
1743,0.047912307482207164,different
1744,0.01875901912186589,different
1745,0.006626709091665593,different
1746,0.024163867885155565,different
1747,0.0371553088384287,different
1748,0.04308371933909739,different
1749,0.013170518170291266,different
1750,0.018851437345023977,different
1751,-0.016578322262485398,different
1752,0.0024725201858073705,different
1753,0.040089791061768305,different
1754,0.042246963065541356,different
1755,0.050621463573242535,different
1756,0.0529346504783916,different
1757,0.04850763467227043,different
1758,0.07229656456841473,different
1759,0.03675560445659048,different
1760,0.0651967365356368,different
1761,0.05502791640346605,different
1762,0.0690245164076518,different
1763,0.04114864798299673,different
1764,-0.012537843821498203,different
1765,-0.0006434966108250809,different
1766,-0.02079547295344845,different
1767,0.0037132515410344216,different
1768,-0.006011896399571329,different
1769,-0.011454049488976685,different
1770,0.02071325452274633,different
1771,-0.023631303466389832,different
1772,0.017301771650577173,different
1773,-0.017806210979143255,different
1774,0.09325727980104895,different
1775,0.09075382475780856,different
1776,0.07715423323691704,different
1777,0.10691534881738955,different
1778,0.1017228614612007,different
1779,0.05274188620147996,different
1780,0.037672508557110566,different
1781,0.0971103271442689,different
1782,0.0994550867763971,different
1783,0.0834760746217608,different
1784,-0.08211811558818291,different
1785,-0.09833956413288307,different
1786,-0.08113217724261515,different
1787,-0.08508376036211183,different
1788,-0.08781235373303502,different
1789,-0.03097178397270657,different
1790,-0.0791411113934715,different
1791,-0.08769173504975017,different
1792,-0.07806501981827622,different
1793,-0.09710419567566653,different
1794,-0.04427767223847597,different
1795,-0.05707483998075346,different
1796,-0.03598236984122487,different
1797,-0.12288597530344537,different
1798,-0.09034222496457282,different
1799,-0.05764595739307688,different
1800,0.004910830893749447,different
1801,0.03127368983238355,different
1802,-0.054797497113795626,different
1803,-0.0869230530778603,different
1804,0.0027771607538521433,different
1805,-0.014962509020061307,different
1806,0.004296925085512452,different
1807,-0.02154111624897967,different
1808,-0.006473031346405478,different
1809,-0.0389875390408068,different
1810,-0.044635070855239135,different
1811,-0.010282182695231158,different
1812,-0.03483724257893289,different
1813,-0.02498640773759782,different
1814,-0.08540531118025299,different
1815,-0.0785276286961431,different
1816,-0.06763434596842181,different
1817,-0.08128964551022698,different
1818,-0.05698161529229598,different
1819,-0.004234517658481118,different
1820,-0.015793341289680827,different
1821,-0.09681231232620845,different
1822,-0.08728810329021802,different
1823,-0.07290701828397571,different
1824,0.05457991360941539,different
1825,0.045477234169338104,different
1826,0.07460704452283094,different
1827,-0.006759277091239735,different
1828,0.015345616565067341,different
1829,0.030266328973029385,different
1830,0.06362650546369156,different
1831,-0.004101171892987699,different
1832,-0.023469369526548794,different
1833,-0.041021135693183636,different
1834,-0.009493986365726563,different
1835,0.01837373763337397,different
1836,0.008032736498921497,different
1837,0.007186619483969677,different
1838,0.006610581760157838,different
1839,0.05153319373143128,different
1840,0.04537968686996355,different
1841,-0.007438270605952827,different
1842,0.047443678834970276,different
1843,0.03379087103489619,different
1844,0.05094791177779235,different
1845,0.022560439690096842,different
1846,-0.003219575665657062,different
1847,-0.009982891791369542,different
1848,0.0007088443905409478,different
1849,0.0042232412695920206,different
1850,0.004859013511922624,different
1851,-0.01094176390610776,different
1852,0.05751361692967504,different
1853,-0.016674415235392807,different
1854,0.04032262696997443,different
1855,-0.01793711460535651,different
1856,-0.001371113264997746,different
1857,-0.04249647754968074,different
1858,-0.05762206531779966,different
1859,-0.0024726037763977676,different
1860,0.004629264934753999,different
1861,-0.08004024691931351,different
1862,-0.05754990094849034,different
1863,0.0007976239935747407,different
1864,0.021598184676872738,different
1865,0.00030393400413914894,different
1866,-0.0413959844155307,different
1867,-0.07908826685951573,different
1868,-0.05206304338675096,different
1869,-0.054319460303247316,different
1870,-0.05336496053894125,different
1871,0.023579153999014474,different
1872,-0.08188280417732897,different
1873,-0.06900722621984529,different
1874,-0.05939158840782605,different
1875,-0.09876154051470078,different
1876,-0.06149907777088962,different
1877,-0.08118475884776437,different
1878,-0.025270462311092718,different
1879,-0.10053009216131183,different
1880,-0.07492157219631151,different
1881,-0.04664065350155815,different
1882,-0.027925066489837076,different
1883,0.05457991373421025,different
1884,-0.03338329289228967,different
1885,-0.05485858853047377,different
1886,0.04753994396732582,different
1887,-0.018848889175269893,different
1888,0.04768357757691551,different
1889,0.04019341631492097,different
1890,0.042677943880305165,different
1891,-0.02442435465099858,different
1892,-0.02307497708158712,different
1893,0.012870120627267266,different
1894,-0.017525677416261487,different
1895,-0.014422239910683888,different
1896,-0.075292431194837,different
1897,-0.07711191103034408,different
1898,-0.06234284238540758,different
1899,-0.0729715466892403,different
1900,-0.05211974931720859,different
1901,0.0036743651413258,different
1902,-0.015158163224059277,different
1903,-0.07883329768784694,different
1904,-0.09104091611289838,different
1905,-0.06989257774947495,different
1906,0.05998715432444749,different
1907,0.014159938798567829,different
1908,-0.016899093728272734,different
1909,0.010267311430035704,different
1910,0.003316600433314698,different
1911,0.01472911475212217,different
1912,0.021320397838132485,different
1913,0.01187546770808952,different
1914,0.019919174997669414,different
1915,-0.012331018323374212,different
1916,-0.00430372289132577,different
1917,0.01003504041510804,different
1918,0.04543384126220617,different
1919,0.04025765550760309,different
1920,0.056766403610961955,different
1921,0.03906106922733124,different
1922,0.06693477579151187,different
1923,0.04636562728262227,different
1924,0.0579896903933299,different
1925,0.04719828604427117,different
1926,0.06007519687184665,different
1927,0.04893329962262545,different
1928,0.023613132030555928,different
1929,0.01222765007407015,different
1930,0.014405719697925087,different
1931,0.005421982409223183,different
1932,0.027866695979347992,different
1933,0.013693967856337818,different
1934,0.020283810951102633,different
1935,-0.0033970434950665244,different
1936,0.023895489507383037,different
1937,0.02076876794644927,different
1938,-0.006644329611376626,different
1939,-0.02151190483332548,different
1940,-0.019356631796783576,different
1941,-0.01522748263361547,different
1942,-0.019316407793550622,different
1943,-0.029234815342816557,different
1944,-0.03517396868820727,different
1945,-0.0058576472745697755,different
1946,-0.013124374720042352,different
1947,-0.022681330823275166,different
1948,-0.04759514090115696,different
1949,-0.0585849411633228,different
1950,-0.0701195519327404,different
1951,-0.057357757326803725,different
1952,-0.0627171455174151,different
1953,-0.030592014320588598,different
1954,-0.051986391286443105,different
1955,-0.07433438523413126,different
1956,-0.054704986440187384,different
1957,-0.08288083792872285,different
1958,-0.01753962798965414,different
1959,-0.03777359889322089,different
1960,-0.026617046283198605,different
1961,-0.09359605131277932,different
1962,-0.06042327211150861,different
1963,-0.03727620532165576,different
1964,-0.010681067191471284,different
1965,0.011338159909844311,different
1966,-0.0398751041811217,different
1967,-0.054055670492316195,different
1968,-0.027835775130807712,different
1969,-0.028612984209119473,different
1970,-0.02456077298416105,different
1971,-0.03242108988887206,different
1972,-0.03662626530693661,different
1973,-0.05074877856612696,different
1974,-0.059277298691764096,different
1975,-0.04357108722422527,different
1976,-0.04272315982909134,different
1977,-0.03685023471479504,different
1978,-0.04929329895133885,different
1979,-0.0594537427722542,different
1980,-0.04050496973812746,different
1981,-0.058302472918730724,different
1982,-0.042260040171609475,different
1983,-0.016683843716355472,different
1984,-0.011532905517514968,different
1985,-0.06788862345276443,different
1986,-0.0705725652434498,different
1987,-0.045301772231616105,different
1988,0.052839739495390094,different
1989,0.057012484581926696,different
1990,0.02602837965164113,different
1991,0.018050571585538622,different
1992,0.052607236391014923,different
1993,0.09251971054156324,different
1994,0.05762463960065729,different
1995,0.014893651047250043,different
1996,0.06529521569426619,different
1997,0.05233885236691679,different
1998,0.03652596417974182,different
1999,0.04146202182458394,different
2000,0.004775179343123615,different
2001,0.031036685887148235,different
2002,0.02656161539278766,different
2003,0.008576807564833153,different
2004,-0.008479824693042568,different
2005,0.026926858033508642,different
2006,0.06830570948419455,different
2007,-0.014301331603216224,different
2008,0.04237355937146644,different
