,jaccard,group
1255,0.0,different
1256,0.009433962264150943,different
1257,0.0,different
1258,0.0,different
1259,0.0,different
1260,0.0,different
1261,0.0,different
1262,0.00909090909090909,different
1263,0.0,different
1264,0.009259259259259259,different
1265,0.009009009009009009,different
1266,0.015384615384615385,different
1267,0.00909090909090909,different
1268,0.009615384615384616,different
1269,0.009615384615384616,different
1270,0.0,different
1271,0.021739130434782608,different
1272,0.01098901098901099,different
1273,0.01098901098901099,different
1274,0.010869565217391304,different
1275,0.009259259259259259,different
1276,0.010101010101010102,different
1277,0.010526315789473684,different
1278,0.011111111111111112,different
1279,0.011494252873563218,different
1280,0.010416666666666666,different
1281,0.019417475728155338,different
1282,0.009900990099009901,different
1283,0.01,different
1284,0.010309278350515464,different
1285,0.010526315789473684,different
1286,0.010101010101010102,different
1287,0.010101010101010102,different
1288,0.00980392156862745,different
1289,0.009900990099009901,different
1290,0.04716981132075472,different
1291,0.02857142857142857,different
1292,0.02702702702702703,different
1293,0.043478260869565216,different
1294,0.0,different
1295,0.035398230088495575,different
1296,0.048,different
1297,0.05084745762711865,different
1298,0.04838709677419355,different
1299,0.04838709677419355,different
1300,0.0,different
1301,0.0,different
1302,0.0,different
1303,0.0,different
1304,0.0,different
1305,0.0,different
1306,0.0,different
1307,0.0,different
1308,0.0,different
1309,0.0,different
1310,0.01818181818181818,different
1311,0.030612244897959183,different
1312,0.013986013986013986,different
1313,0.02830188679245283,different
1314,0.028846153846153848,different
1315,0.026785714285714284,different
1316,0.018691588785046728,different
1317,0.017543859649122806,different
1318,0.02702702702702703,different
1319,0.020833333333333332,different
1320,0.019230769230769232,different
1321,0.02727272727272727,different
1322,0.018691588785046728,different
1323,0.010309278350515464,different
1324,0.01818181818181818,different
1325,0.018018018018018018,different
1326,0.018867924528301886,different
1327,0.018018018018018018,different
1328,0.019417475728155338,different
1329,0.02702702702702703,different
1330,0.015384615384615385,different
1331,0.0,different
1332,0.009009009009009009,different
1333,0.018691588785046728,different
1334,0.008,different
1335,0.015037593984962405,different
1336,0.0,different
1337,0.01020408163265306,different
1338,0.0,different
1339,0.0,different
1340,0.0,different
1341,0.0,different
1342,0.0,different
1343,0.0,different
1344,0.0,different
1345,0.0,different
1346,0.0,different
1347,0.0,different
1348,0.0,different
1349,0.0,different
1350,0.0,different
1351,0.0,different
1352,0.0,different
1353,0.0,different
1354,0.0,different
1355,0.0,different
1356,0.0,different
1357,0.0,different
1358,0.0,different
1359,0.0,different
1360,0.0,different
1361,0.0,different
1362,0.0,different
1363,0.0,different
1364,0.0,different
1365,0.0,different
1366,0.0,different
1367,0.0,different
1368,0.0,different
1369,0.0,different
1370,0.0,different
1371,0.0,different
1372,0.0,different
1373,0.0,different
1374,0.0,different
1375,0.0,different
1376,0.0,different
1377,0.0,different
1378,0.0,different
1379,0.0,different
1380,0.0,different
1381,0.0,different
1382,0.0,different
1383,0.0,different
1384,0.0,different
1385,0.0,different
1386,0.0,different
1387,0.0,different
1388,0.0,different
1389,0.0,different
1390,0.0,different
1391,0.0,different
1392,0.0,different
1393,0.0,different
1394,0.0,different
1395,0.0,different
1396,0.0,different
1397,0.0,different
1398,0.0,different
1399,0.0,different
1400,0.0,different
1401,0.0,different
1402,0.0,different
1403,0.0,different
1404,0.0,different
1405,0.02,different
1406,0.0,different
1407,0.0,different
1408,0.0,different
1409,0.0,different
1410,0.014492753623188406,different
1411,0.02631578947368421,different
1412,0.02040816326530612,different
1413,0.021739130434782608,different
1414,0.015873015873015872,different
1415,0.013888888888888888,different
1416,0.0196078431372549,different
1417,0.027777777777777776,different
1418,0.02127659574468085,different
1419,0.019230769230769232,different
1420,0.0,different
1421,0.0,different
1422,0.0,different
1423,0.0,different
1424,0.0,different
1425,0.0,different
1426,0.0,different
1427,0.0,different
1428,0.0,different
1429,0.0,different
1430,0.0,different
1431,0.0,different
1432,0.0,different
1433,0.0,different
1434,0.0,different
1435,0.0,different
1436,0.0,different
1437,0.0,different
1438,0.0,different
1439,0.0,different
1440,0.01694915254237288,different
1441,0.014925373134328358,different
1442,0.0,different
1443,0.0,different
1444,0.016666666666666666,different
1445,0.0,different
1446,0.0,different
1447,0.016129032258064516,different
1448,0.0,different
1449,0.0,different
1450,0.0,different
1451,0.0,different
1452,0.0,different
1453,0.0,different
1454,0.0,different
1455,0.0,different
1456,0.0,different
1457,0.0,different
1458,0.0,different
1459,0.0,different
1460,0.0,different
1461,0.0,different
1462,0.0,different
1463,0.0,different
1464,0.0,different
1465,0.0,different
1466,0.011904761904761904,different
1467,0.0,different
1468,0.0,different
1469,0.0,different
1470,0.0,different
1471,0.0,different
1472,0.0,different
1473,0.0,different
1474,0.0,different
1475,0.0,different
1476,0.0,different
1477,0.0,different
1478,0.0,different
1479,0.0,different
1480,0.0,different
1481,0.0,different
1482,0.0,different
1483,0.0,different
1484,0.0,different
1485,0.013333333333333334,different
1486,0.0,different
1487,0.0,different
1488,0.0,different
1489,0.0,different
1490,0.010638297872340425,different
1491,0.015873015873015872,different
1492,0.013513513513513514,different
1493,0.014084507042253521,different
1494,0.011363636363636364,different
1495,0.010309278350515464,different
1496,0.013157894736842105,different
1497,0.01639344262295082,different
1498,0.013888888888888888,different
1499,0.012987012987012988,different
1500,0.016666666666666666,different
1501,0.0,different
1502,0.020833333333333332,different
1503,0.017857142857142856,different
1504,0.018867924528301886,different
1505,0.017857142857142856,different
1506,0.013513513513513514,different
1507,0.0,different
1508,0.014492753623188406,different
1509,0.015625,different
1510,0.0,different
1511,0.0,different
1512,0.0,different
1513,0.0,different
1514,0.0,different
1515,0.0,different
1516,0.0,different
1517,0.0,different
1518,0.0,different
1519,0.0,different
1520,0.0196078431372549,different
1521,0.034482758620689655,different
1522,0.0,different
1523,0.0,different
1524,0.019230769230769232,different
1525,0.0,different
1526,0.0,different
1527,0.018518518518518517,different
1528,0.0,different
1529,0.0,different
1530,0.0,different
1531,0.0,different
1532,0.014705882352941176,different
1533,0.013513513513513514,different
1534,0.0,different
1535,0.0,different
1536,0.0,different
1537,0.01282051282051282,different
1538,0.011904761904761904,different
1539,0.011904761904761904,different
1540,0.0,different
1541,0.014285714285714285,different
1542,0.0,different
1543,0.0,different
1544,0.0,different
1545,0.017241379310344827,different
1546,0.0,different
1547,0.0,different
1548,0.0,different
1549,0.01639344262295082,different
1550,0.0,different
1551,0.0,different
1552,0.0,different
1553,0.0,different
1554,0.0,different
1555,0.0,different
1556,0.0,different
1557,0.0,different
1558,0.014705882352941176,different
1559,0.0,different
1560,0.016666666666666666,different
1561,0.014925373134328358,different
1562,0.015873015873015872,different
1563,0.0,different
1564,0.015151515151515152,different
1565,0.030303030303030304,different
1566,0.016129032258064516,different
1567,0.014925373134328358,different
1568,0.01694915254237288,different
1569,0.014705882352941176,different
1570,0.0,different
1571,0.0,different
1572,0.0,different
1573,0.0,different
1574,0.0,different
1575,0.0,different
1576,0.0,different
1577,0.0,different
1578,0.0,different
1579,0.0,different
1580,0.0,different
1581,0.0,different
1582,0.0,different
1583,0.0,different
1584,0.0,different
1585,0.0,different
1586,0.0,different
1587,0.0,different
1588,0.0,different
1589,0.0,different
1590,0.0,different
1591,0.0,different
1592,0.0,different
1593,0.0,different
1594,0.0,different
1595,0.0,different
1596,0.0,different
1597,0.0,different
1598,0.0,different
1599,0.0,different
1600,0.016666666666666666,different
1601,0.014705882352941176,different
1602,0.0,different
1603,0.0,different
1604,0.01639344262295082,different
1605,0.0,different
1606,0.0,different
1607,0.015873015873015872,different
1608,0.0,different
1609,0.0,different
1610,0.0,different
1611,0.014084507042253521,different
1612,0.0,different
1613,0.0,different
1614,0.0,different
1615,0.0125,different
1616,0.010638297872340425,different
1617,0.011494252873563218,different
1618,0.0,different
1619,0.010752688172043012,different
1620,0.0,different
1621,0.0,different
1622,0.0,different
1623,0.0,different
1624,0.0,different
1625,0.0,different
1626,0.0,different
1627,0.0,different
1628,0.0,different
1629,0.0,different
1630,0.0,different
1631,0.0,different
1632,0.0,different
1633,0.0,different
1634,0.0,different
1635,0.0,different
1636,0.0,different
1637,0.0,different
1638,0.0,different
1639,0.0,different
1640,0.0,different
1641,0.0,different
1642,0.0,different
1643,0.0,different
1644,0.0,different
1645,0.013157894736842105,different
1646,0.0,different
1647,0.0,different
1648,0.0,different
1649,0.0,different
1650,0.0,different
1651,0.0,different
1652,0.0,different
1653,0.0,different
1654,0.0,different
1655,0.0,different
1656,0.0,different
1657,0.0,different
1658,0.0,different
1659,0.0,different
1660,0.0,different
1661,0.0,different
1662,0.0,different
1663,0.0,different
1664,0.0,different
1665,0.0,different
1666,0.0,different
1667,0.0,different
1668,0.0,different
1669,0.0,different
1670,0.0,different
1671,0.0,different
1672,0.0,different
1673,0.0,different
1674,0.0,different
1675,0.0,different
1676,0.0,different
1677,0.0,different
1678,0.0,different
1679,0.0,different
1680,0.0,different
1681,0.0,different
1682,0.0,different
1683,0.0,different
1684,0.0,different
1685,0.020833333333333332,different
1686,0.019230769230769232,different
1687,0.0,different
1688,0.0,different
1689,0.018518518518518517,different
1690,0.015873015873015872,different
1691,0.016666666666666666,different
1692,0.015151515151515152,different
1693,0.028169014084507043,different
1694,0.0,different
1695,0.014492753623188406,different
1696,0.012048192771084338,different
1697,0.013157894736842105,different
1698,0.012195121951219513,different
1699,0.012195121951219513,different
1700,0.0,different
1701,0.014705882352941176,different
1702,0.0,different
1703,0.0,different
1704,0.0,different
1705,0.03636363636363636,different
1706,0.0,different
1707,0.0,different
1708,0.0,different
1709,0.01694915254237288,different
1710,0.0,different
1711,0.0,different
1712,0.0,different
1713,0.0,different
1714,0.0,different
1715,0.0,different
1716,0.0,different
1717,0.0,different
1718,0.0,different
1719,0.0,different
1720,0.05357142857142857,different
1721,0.03125,different
1722,0.03333333333333333,different
1723,0.0,different
1724,0.031746031746031744,different
1725,0.06451612903225806,different
1726,0.03389830508474576,different
1727,0.03125,different
1728,0.03571428571428571,different
1729,0.03076923076923077,different
1730,0.011904761904761904,different
1731,0.0,different
1732,0.0,different
1733,0.0,different
1734,0.01282051282051282,different
1735,0.0,different
1736,0.0,different
1737,0.0,different
1738,0.0,different
1739,0.0,different
1740,0.0,different
1741,0.0,different
1742,0.0,different
1743,0.0,different
1744,0.0,different
1745,0.0,different
1746,0.015625,different
1747,0.0,different
1748,0.0,different
1749,0.0,different
1750,0.0,different
1751,0.0,different
1752,0.0,different
1753,0.0,different
1754,0.0,different
1755,0.0,different
1756,0.0,different
1757,0.0,different
1758,0.0,different
1759,0.0,different
1760,0.019230769230769232,different
1761,0.016666666666666666,different
1762,0.0,different
1763,0.0,different
1764,0.018867924528301886,different
1765,0.0,different
1766,0.0,different
1767,0.01818181818181818,different
1768,0.0,different
1769,0.0,different
1770,0.015151515151515152,different
1771,0.015873015873015872,different
1772,0.014492753623188406,different
1773,0.013333333333333334,different
1774,0.0,different
1775,0.013888888888888888,different
1776,0.011627906976744186,different
1777,0.012658227848101266,different
1778,0.011764705882352941,different
1779,0.011764705882352941,different
1780,0.0,different
1781,0.0,different
1782,0.0,different
1783,0.0,different
1784,0.0,different
1785,0.0,different
1786,0.0,different
1787,0.0,different
1788,0.0,different
1789,0.0,different
1790,0.0,different
1791,0.0,different
1792,0.0,different
1793,0.0,different
1794,0.0,different
1795,0.0,different
1796,0.0,different
1797,0.0,different
1798,0.0,different
1799,0.0,different
1800,0.01639344262295082,different
1801,0.014705882352941176,different
1802,0.015625,different
1803,0.0,different
1804,0.014925373134328358,different
1805,0.029850746268656716,different
1806,0.015873015873015872,different
1807,0.014705882352941176,different
1808,0.016666666666666666,different
1809,0.014492753623188406,different
1810,0.0,different
1811,0.0,different
1812,0.0,different
1813,0.0,different
1814,0.0,different
1815,0.0,different
1816,0.0,different
1817,0.0,different
1818,0.0,different
1819,0.0,different
1820,0.0,different
1821,0.021739130434782608,different
1822,0.0,different
1823,0.0,different
1824,0.0,different
1825,0.0,different
1826,0.0,different
1827,0.0,different
1828,0.0,different
1829,0.0,different
1830,0.0,different
1831,0.014492753623188406,different
1832,0.0,different
1833,0.0,different
1834,0.0,different
1835,0.0,different
1836,0.0,different
1837,0.0,different
1838,0.0,different
1839,0.0,different
1840,0.013888888888888888,different
1841,0.0125,different
1842,0.0,different
1843,0.0,different
1844,0.0136986301369863,different
1845,0.0,different
1846,0.0,different
1847,0.013333333333333334,different
1848,0.0,different
1849,0.0,different
1850,0.011627906976744186,different
1851,0.024390243902439025,different
1852,0.022727272727272728,different
1853,0.02127659574468085,different
1854,0.0,different
1855,0.010869565217391304,different
1856,0.01904761904761905,different
1857,0.02040816326530612,different
1858,0.06,different
1859,0.019230769230769232,different
1860,0.0,different
1861,0.01098901098901099,different
1862,0.0,different
1863,0.0,different
1864,0.0,different
1865,0.012658227848101266,different
1866,0.0,different
1867,0.0,different
1868,0.0,different
1869,0.012195121951219513,different
1870,0.0,different
1871,0.0,different
1872,0.025423728813559324,different
1873,0.0,different
1874,0.0,different
1875,0.0,different
1876,0.0,different
1877,0.0,different
1878,0.0,different
1879,0.0,different
1880,0.025,different
1881,0.03488372093023256,different
1882,0.024096385542168676,different
1883,0.0,different
1884,0.023255813953488372,different
1885,0.03488372093023256,different
1886,0.024390243902439025,different
1887,0.022988505747126436,different
1888,0.02531645569620253,different
1889,0.046511627906976744,different
1890,0.0,different
1891,0.0,different
1892,0.0,different
1893,0.0,different
1894,0.0,different
1895,0.0,different
1896,0.0,different
1897,0.0,different
1898,0.0,different
1899,0.0,different
1900,0.0,different
1901,0.0,different
1902,0.0,different
1903,0.0,different
1904,0.0,different
1905,0.0,different
1906,0.0,different
1907,0.0,different
1908,0.0,different
1909,0.0,different
1910,0.0,different
1911,0.0,different
1912,0.0,different
1913,0.0,different
1914,0.0,different
1915,0.0,different
1916,0.0,different
1917,0.0,different
1918,0.0,different
1919,0.0,different
1920,0.0196078431372549,different
1921,0.01694915254237288,different
1922,0.0,different
1923,0.0,different
1924,0.019230769230769232,different
1925,0.0,different
1926,0.0,different
1927,0.018518518518518517,different
1928,0.0,different
1929,0.0,different
1930,0.015384615384615385,different
1931,0.03278688524590164,different
1932,0.029850746268656716,different
1933,0.0273972602739726,different
1934,0.014925373134328358,different
1935,0.02857142857142857,different
1936,0.011764705882352941,different
1937,0.01282051282051282,different
1938,0.024096385542168676,different
1939,0.024096385542168676,different
1940,0.0,different
1941,0.0,different
1942,0.0,different
1943,0.0,different
1944,0.0,different
1945,0.0,different
1946,0.0,different
1947,0.0,different
1948,0.0,different
1949,0.0,different
1950,0.0,different
1951,0.0,different
1952,0.0,different
1953,0.0,different
1954,0.0,different
1955,0.0,different
1956,0.0,different
1957,0.0,different
1958,0.0,different
1959,0.0,different
1960,0.016666666666666666,different
1961,0.014925373134328358,different
1962,0.015873015873015872,different
1963,0.0,different
1964,0.015151515151515152,different
1965,0.030303030303030304,different
1966,0.016129032258064516,different
1967,0.014925373134328358,different
1968,0.01694915254237288,different
1969,0.014705882352941176,different
1970,0.0,different
1971,0.0,different
1972,0.0,different
1973,0.0,different
1974,0.0,different
1975,0.0,different
1976,0.0,different
1977,0.0,different
1978,0.0,different
1979,0.0,different
1980,0.0,different
1981,0.0,different
1982,0.0,different
1983,0.0,different
1984,0.0,different
1985,0.0,different
1986,0.0,different
1987,0.0,different
1988,0.0,different
1989,0.0,different
1990,0.0,different
1991,0.0,different
1992,0.0,different
1993,0.0,different
1994,0.0,different
1995,0.0,different
1996,0.0,different
1997,0.0,different
1998,0.0,different
1999,0.0,different
2000,0.022222222222222223,different
2001,0.018867924528301886,different
2002,0.0,different
2003,0.0,different
2004,0.021739130434782608,different
2005,0.0,different
2006,0.0,different
2007,0.020833333333333332,different
2008,0.0,different
2009,0.0,different
2010,0.01694915254237288,different
2011,0.017857142857142856,different
2012,0.016129032258064516,different
2013,0.014705882352941176,different
2014,0.0,different
2015,0.015384615384615385,different
2016,0.012658227848101266,different
2017,0.013888888888888888,different
2018,0.025974025974025976,different
2019,0.01282051282051282,different
2020,0.0,different
2021,0.0,different
2022,0.0,different
2023,0.0,different
2024,0.0,different
2025,0.0,different
2026,0.0,different
2027,0.0,different
2028,0.0,different
2029,0.0,different
2030,0.0,different
2031,0.0,different
2032,0.010752688172043012,different
2033,0.0,different
2034,0.0,different
2035,0.0,different
2036,0.0,different
2037,0.0,different
2038,0.0,different
2039,0.0,different
2040,0.018518518518518517,different
2041,0.01639344262295082,different
2042,0.017543859649122806,different
2043,0.0,different
2044,0.016666666666666666,different
2045,0.03333333333333333,different
2046,0.017857142857142856,different
2047,0.01639344262295082,different
2048,0.018867924528301886,different
2049,0.016129032258064516,different
2050,0.0,different
2051,0.0,different
2052,0.0,different
2053,0.0,different
2054,0.0,different
2055,0.0,different
2056,0.0,different
2057,0.0,different
2058,0.0,different
2059,0.0,different
2060,0.0,different
2061,0.0,different
2062,0.0,different
2063,0.0,different
2064,0.0,different
2065,0.0,different
2066,0.0,different
2067,0.0,different
2068,0.0,different
2069,0.0,different
2070,0.0,different
2071,0.023809523809523808,different
2072,0.025,different
2073,0.025,different
2074,0.024390243902439025,different
2075,0.017543859649122806,different
2076,0.020833333333333332,different
2077,0.022727272727272728,different
2078,0.0,different
2079,0.0,different
2080,0.022222222222222223,different
2081,0.038461538461538464,different
2082,0.02,different
2083,0.0,different
2084,0.044444444444444446,different
2085,0.022727272727272728,different
2086,0.020833333333333332,different
2087,0.020833333333333332,different
2088,0.0,different
2089,0.02,different
2090,0.01694915254237288,different
2091,0.017857142857142856,different
2092,0.016129032258064516,different
2093,0.014705882352941176,different
2094,0.0,different
2095,0.015384615384615385,different
2096,0.012658227848101266,different
2097,0.013888888888888888,different
2098,0.01282051282051282,different
2099,0.01282051282051282,different
2100,0.0,different
2101,0.0,different
2102,0.0,different
2103,0.0,different
2104,0.0,different
2105,0.019230769230769232,different
2106,0.0,different
2107,0.0,different
2108,0.0,different
2109,0.0,different
2110,0.0,different
2111,0.0,different
2112,0.0,different
2113,0.0,different
2114,0.0,different
2115,0.0,different
2116,0.0,different
2117,0.015625,different
2118,0.0,different
2119,0.0,different
2120,0.03773584905660377,different
2121,0.01639344262295082,different
2122,0.017543859649122806,different
2123,0.0,different
2124,0.016666666666666666,different
2125,0.03333333333333333,different
2126,0.017857142857142856,different
2127,0.01639344262295082,different
2128,0.018867924528301886,different
2129,0.016129032258064516,different
2130,0.02531645569620253,different
2131,0.02040816326530612,different
2132,0.016666666666666666,different
2133,0.017543859649122806,different
2134,0.0273972602739726,different
2135,0.012048192771084338,different
2136,0.016129032258064516,different
2137,0.02127659574468085,different
2138,0.017241379310344827,different
2139,0.015873015873015872,different
2140,0.0,different
2141,0.0,different
2142,0.0,different
2143,0.0,different
2144,0.0,different
2145,0.0,different
2146,0.016666666666666666,different
2147,0.0,different
2148,0.0,different
2149,0.0,different
2150,0.0,different
2151,0.05263157894736842,different
2152,0.05714285714285714,different
2153,0.058823529411764705,different
2154,0.03125,different
2155,0.03333333333333333,different
2156,0.029411764705882353,different
2157,0.06060606060606061,different
2158,0.0,different
2159,0.05714285714285714,different
2160,0.0,different
2161,0.0,different
2162,0.0,different
2163,0.0,different
2164,0.0,different
2165,0.0,different
2166,0.015384615384615385,different
2167,0.0,different
2168,0.0,different
2169,0.0,different
2170,0.0,different
2171,0.0,different
2172,0.0,different
2173,0.0,different
2174,0.0,different
2175,0.0,different
2176,0.017857142857142856,different
2177,0.022727272727272728,different
2178,0.0,different
2179,0.024390243902439025,different
2180,0.0,different
2181,0.0,different
2182,0.0,different
2183,0.0,different
2184,0.0,different
2185,0.0,different
2186,0.0,different
2187,0.0,different
2188,0.0,different
2189,0.0,different
2190,0.05128205128205128,different
2191,0.02127659574468085,different
2192,0.023255813953488372,different
2193,0.0,different
2194,0.044444444444444446,different
2195,0.0,different
2196,0.023809523809523808,different
2197,0.0,different
2198,0.02564102564102564,different
2199,0.020833333333333332,different
2200,0.03076923076923077,different
2201,0.02857142857142857,different
2202,0.021739130434782608,different
2203,0.0,different
2204,0.03389830508474576,different
2205,0.0,different
2206,0.020833333333333332,different
2207,0.030303030303030304,different
2208,0.022727272727272728,different
2209,0.02040816326530612,different
2210,0.0,different
2211,0.0,different
2212,0.0,different
2213,0.0,different
2214,0.0,different
2215,0.0,different
2216,0.0,different
2217,0.0,different
2218,0.0,different
2219,0.0,different
2220,0.06060606060606061,different
2221,0.075,different
2222,0.05263157894736842,different
2223,0.08333333333333333,different
2224,0.09090909090909091,different
2225,0.0625,different
2226,0.08571428571428572,different
2227,0.05555555555555555,different
2228,0.05128205128205128,different
2229,0.08108108108108109,different
2230,0.020833333333333332,different
2231,0.0,different
2232,0.0,different
2233,0.0,different
2234,0.02,different
2235,0.018518518518518517,different
2236,0.014705882352941176,different
2237,0.01639344262295082,different
2238,0.030303030303030304,different
2239,0.014925373134328358,different
2240,0.014925373134328358,different
2241,0.018867924528301886,different
2242,0.0196078431372549,different
2243,0.01818181818181818,different
2244,0.02127659574468085,different
2245,0.024390243902439025,different
2246,0.01694915254237288,different
2247,0.02127659574468085,different
2248,0.02127659574468085,different
2249,0.0,different
2250,0.0,different
2251,0.02631578947368421,different
2252,0.0,different
2253,0.021739130434782608,different
2254,0.022727272727272728,different
2255,0.019230769230769232,different
2256,0.0,different
2257,0.0,different
2258,0.0,different
2259,0.0,different
2260,0.047619047619047616,different
2261,0.0625,different
2262,0.021739130434782608,different
2263,0.02857142857142857,different
2264,0.06382978723404255,different
2265,0.02,different
2266,0.022222222222222223,different
2267,0.04081632653061224,different
2268,0.075,different
2269,0.061224489795918366,different
2270,0.014492753623188406,different
2271,0.02631578947368421,different
2272,0.02040816326530612,different
2273,0.0,different
2274,0.015873015873015872,different
2275,0.0,different
2276,0.0,different
2277,0.027777777777777776,different
2278,0.0,different
2279,0.0,different
2280,0.0,different
2281,0.0,different
2282,0.0,different
2283,0.0,different
2284,0.0,different
2285,0.0,different
2286,0.0,different
2287,0.0,different
2288,0.0,different
2289,0.0,different
2290,0.03125,different
2291,0.05128205128205128,different
2292,0.05555555555555555,different
2293,0.027777777777777776,different
2294,0.0625,different
2295,0.03225806451612903,different
2296,0.02857142857142857,different
2297,0.02857142857142857,different
2298,0.02631578947368421,different
2299,0.02702702702702703,different
2300,0.021739130434782608,different
2301,0.0,different
2302,0.0,different
2303,0.0,different
2304,0.0,different
2305,0.019230769230769232,different
2306,0.0,different
2307,0.01694915254237288,different
2308,0.015384615384615385,different
2309,0.015384615384615385,different
2310,0.0,different
2311,0.0,different
2312,0.0,different
2313,0.0,different
2314,0.0,different
2315,0.0,different
2316,0.0,different
2317,0.0,different
2318,0.0,different
2319,0.0,different
2320,0.0,different
2321,0.027777777777777776,different
2322,0.0,different
2323,0.022727272727272728,different
2324,0.023809523809523808,different
2325,0.02,different
2326,0.0,different
2327,0.0196078431372549,different
2328,0.0,different
2329,0.0,different
2330,0.05,different
2331,0.0425531914893617,different
2332,0.022727272727272728,different
2333,0.030303030303030304,different
2334,0.043478260869565216,different
2335,0.020833333333333332,different
2336,0.023255813953488372,different
2337,0.020833333333333332,different
2338,0.05128205128205128,different
2339,0.02040816326530612,different
2340,0.014925373134328358,different
2341,0.027777777777777776,different
2342,0.043478260869565216,different
2343,0.0,different
2344,0.01639344262295082,different
2345,0.0,different
2346,0.02040816326530612,different
2347,0.029411764705882353,different
2348,0.022222222222222223,different
2349,0.02,different
2350,0.0,different
2351,0.0,different
2352,0.0,different
2353,0.0,different
2354,0.0,different
2355,0.0,different
2356,0.0,different
2357,0.0,different
2358,0.0,different
2359,0.0,different
2360,0.06451612903225806,different
2361,0.07894736842105263,different
2362,0.05555555555555555,different
2363,0.05714285714285714,different
2364,0.0967741935483871,different
2365,0.03225806451612903,different
2366,0.058823529411764705,different
2367,0.02857142857142857,different
2368,0.05405405405405406,different
2369,0.05555555555555555,different
2370,0.021739130434782608,different
2371,0.0,different
2372,0.0,different
2373,0.0,different
2374,0.0425531914893617,different
2375,0.0392156862745098,different
2376,0.0,different
2377,0.01694915254237288,different
2378,0.015384615384615385,different
2379,0.03125,different
2380,0.015384615384615385,different
2381,0.0196078431372549,different
2382,0.02040816326530612,different
2383,0.018867924528301886,different
2384,0.022222222222222223,different
2385,0.02564102564102564,different
2386,0.017543859649122806,different
2387,0.022222222222222223,different
2388,0.022222222222222223,different
2389,0.0,different
2390,0.0,different
2391,0.027777777777777776,different
2392,0.0,different
2393,0.022727272727272728,different
2394,0.023809523809523808,different
2395,0.02,different
2396,0.0,different
2397,0.0196078431372549,different
2398,0.0,different
2399,0.0,different
2400,0.05,different
2401,0.0425531914893617,different
2402,0.022727272727272728,different
2403,0.030303030303030304,different
2404,0.06666666666666667,different
2405,0.020833333333333332,different
2406,0.023255813953488372,different
2407,0.0425531914893617,different
2408,0.07894736842105263,different
2409,0.041666666666666664,different
2410,0.014925373134328358,different
2411,0.027777777777777776,different
2412,0.02127659574468085,different
2413,0.0,different
2414,0.01639344262295082,different
2415,0.0,different
2416,0.0,different
2417,0.029411764705882353,different
2418,0.0,different
2419,0.0,different
2420,0.0,different
2421,0.0,different
2422,0.0,different
2423,0.0,different
2424,0.0,different
2425,0.0,different
2426,0.0,different
2427,0.0,different
2428,0.0,different
2429,0.0,different
2430,0.030303030303030304,different
2431,0.10526315789473684,different
2432,0.11428571428571428,different
2433,0.08571428571428572,different
2434,0.09375,different
2435,0.06451612903225806,different
2436,0.05714285714285714,different
2437,0.08823529411764706,different
2438,0.02564102564102564,different
2439,0.08333333333333333,different
2440,0.02127659574468085,different
2441,0.0,different
2442,0.0,different
2443,0.0,different
2444,0.0,different
2445,0.018867924528301886,different
2446,0.014925373134328358,different
2447,0.016666666666666666,different
2448,0.015151515151515152,different
2449,0.015151515151515152,different
2450,0.0,different
2451,0.0,different
2452,0.0,different
2453,0.0,different
2454,0.0,different
2455,0.0,different
2456,0.017241379310344827,different
2457,0.021739130434782608,different
2458,0.0,different
2459,0.023255813953488372,different
2460,0.0,different
2461,0.02702702702702703,different
2462,0.0,different
2463,0.022222222222222223,different
2464,0.023255813953488372,different
2465,0.0196078431372549,different
2466,0.0,different
2467,0.019230769230769232,different
2468,0.0,different
2469,0.0,different
2470,0.075,different
2471,0.041666666666666664,different
2472,0.045454545454545456,different
2473,0.029411764705882353,different
2474,0.06521739130434782,different
2475,0.02040816326530612,different
2476,0.046511627906976744,different
2477,0.02040816326530612,different
2478,0.05,different
2479,0.04081632653061224,different
2480,0.029850746268656716,different
2481,0.02702702702702703,different
2482,0.020833333333333332,different
2483,0.0,different
2484,0.03278688524590164,different
2485,0.0,different
2486,0.0,different
2487,0.058823529411764705,different
2488,0.0,different
2489,0.0,different
2490,0.0,different
2491,0.0,different
2492,0.0,different
2493,0.0,different
2494,0.0,different
2495,0.0,different
2496,0.0,different
2497,0.0,different
2498,0.0,different
2499,0.0,different
2500,0.041666666666666664,different
2501,0.09433962264150944,different
2502,0.0784313725490196,different
2503,0.08,different
2504,0.0851063829787234,different
2505,0.0425531914893617,different
2506,0.06,different
2507,0.06,different
2508,0.037037037037037035,different
2509,0.0784313725490196,different
2510,0.015873015873015872,different
2511,0.0,different
2512,0.0,different
2513,0.0,different
2514,0.03125,different
2515,0.029411764705882353,different
2516,0.024390243902439025,different
2517,0.013157894736842105,different
2518,0.024691358024691357,different
2519,0.024691358024691357,different
2520,0.024691358024691357,different
2521,0.014705882352941176,different
2522,0.015151515151515152,different
2523,0.014285714285714285,different
2524,0.016129032258064516,different
2525,0.017857142857142856,different
2526,0.041666666666666664,different
2527,0.03278688524590164,different
2528,0.016129032258064516,different
2529,0.01694915254237288,different
2530,0.0,different
2531,0.018867924528301886,different
2532,0.0,different
2533,0.01639344262295082,different
2534,0.01694915254237288,different
2535,0.014925373134328358,different
2536,0.0,different
2537,0.014705882352941176,different
2538,0.0,different
