,Ratio,Group,cohort
16083,0.02857142857142857,CRC,WirbelJ_2018
16084,0.08620689655172414,control,WirbelJ_2018
16085,0.0,CRC,WirbelJ_2018
16086,0.017241379310344827,control,WirbelJ_2018
16087,0.0,CRC,WirbelJ_2018
16088,0.0,control,WirbelJ_2018
16089,0.02857142857142857,CRC,WirbelJ_2018
16090,0.034482758620689655,control,WirbelJ_2018
16091,0.05714285714285714,CRC,WirbelJ_2018
16092,0.034482758620689655,control,WirbelJ_2018
16093,0.0,CRC,WirbelJ_2018
16094,0.017241379310344827,control,WirbelJ_2018
16095,0.0,CRC,WirbelJ_2018
16096,0.1724137931034483,control,WirbelJ_2018
16097,0.08571428571428572,CRC,WirbelJ_2018
16098,0.0,control,WirbelJ_2018
16099,0.014285714285714285,CRC,WirbelJ_2018
16100,0.0,control,WirbelJ_2018
16101,0.04285714285714286,CRC,WirbelJ_2018
16102,0.05172413793103448,control,WirbelJ_2018
16103,0.0,CRC,WirbelJ_2018
16104,0.1206896551724138,control,WirbelJ_2018
16105,0.014285714285714285,CRC,WirbelJ_2018
16106,0.05172413793103448,control,WirbelJ_2018
16107,0.014285714285714285,CRC,WirbelJ_2018
16108,0.034482758620689655,control,WirbelJ_2018
16109,0.02857142857142857,CRC,WirbelJ_2018
16110,0.1724137931034483,control,WirbelJ_2018
16111,0.08571428571428572,CRC,WirbelJ_2018
16112,0.034482758620689655,control,WirbelJ_2018
16113,0.04285714285714286,CRC,WirbelJ_2018
16114,0.10344827586206896,control,WirbelJ_2018
16115,0.014285714285714285,CRC,WirbelJ_2018
16116,0.034482758620689655,control,WirbelJ_2018
16117,0.0,CRC,WirbelJ_2018
16118,0.06896551724137931,control,WirbelJ_2018
16119,0.0,CRC,WirbelJ_2018
16120,0.017241379310344827,control,WirbelJ_2018
16121,0.04285714285714286,CRC,WirbelJ_2018
16122,0.20689655172413793,control,WirbelJ_2018
16123,0.014285714285714285,CRC,WirbelJ_2018
16124,0.10344827586206896,control,WirbelJ_2018
16125,0.02857142857142857,CRC,WirbelJ_2018
16126,0.06896551724137931,control,WirbelJ_2018
16127,0.02857142857142857,CRC,WirbelJ_2018
16128,0.017241379310344827,control,WirbelJ_2018
16129,0.04285714285714286,CRC,WirbelJ_2018
16130,0.034482758620689655,control,WirbelJ_2018
16131,0.02857142857142857,CRC,WirbelJ_2018
16132,0.017241379310344827,control,WirbelJ_2018
16133,0.04285714285714286,CRC,WirbelJ_2018
16134,0.1206896551724138,control,WirbelJ_2018
16135,0.014285714285714285,CRC,WirbelJ_2018
16136,0.017241379310344827,control,WirbelJ_2018
16137,0.0,CRC,WirbelJ_2018
16138,0.017241379310344827,control,WirbelJ_2018
16139,0.0,CRC,WirbelJ_2018
16140,0.10344827586206896,control,WirbelJ_2018
16141,0.014285714285714285,CRC,WirbelJ_2018
16142,0.017241379310344827,control,WirbelJ_2018
16143,0.08571428571428572,CRC,WirbelJ_2018
16144,0.06896551724137931,control,WirbelJ_2018
16145,0.05714285714285714,CRC,WirbelJ_2018
16146,0.22413793103448276,control,WirbelJ_2018
16147,0.1,CRC,WirbelJ_2018
16148,0.06896551724137931,control,WirbelJ_2018
16149,0.02857142857142857,CRC,WirbelJ_2018
16150,0.05172413793103448,control,WirbelJ_2018
16151,0.02857142857142857,CRC,WirbelJ_2018
16152,0.034482758620689655,control,WirbelJ_2018
16153,0.04285714285714286,CRC,WirbelJ_2018
16154,0.15517241379310345,control,WirbelJ_2018
16155,0.08571428571428572,CRC,WirbelJ_2018
16156,0.08620689655172414,control,WirbelJ_2018
16157,0.02857142857142857,CRC,WirbelJ_2018
16158,0.06896551724137931,control,WirbelJ_2018
16159,0.04285714285714286,CRC,WirbelJ_2018
16160,0.017241379310344827,control,WirbelJ_2018
16161,0.0,CRC,WirbelJ_2018
16162,0.10344827586206896,control,WirbelJ_2018
16163,0.07142857142857142,CRC,WirbelJ_2018
16164,0.06896551724137931,control,WirbelJ_2018
16165,0.02857142857142857,CRC,WirbelJ_2018
16166,0.0,control,WirbelJ_2018
16167,0.02857142857142857,CRC,WirbelJ_2018
16168,0.017241379310344827,control,WirbelJ_2018
16169,0.02857142857142857,CRC,WirbelJ_2018
16170,0.08620689655172414,control,WirbelJ_2018
16171,0.04285714285714286,CRC,WirbelJ_2018
16172,0.017241379310344827,control,WirbelJ_2018
16173,0.014285714285714285,CRC,WirbelJ_2018
16174,0.08620689655172414,control,WirbelJ_2018
16175,0.02857142857142857,CRC,WirbelJ_2018
16176,0.034482758620689655,control,WirbelJ_2018
16177,0.0,CRC,WirbelJ_2018
16178,0.034482758620689655,control,WirbelJ_2018
16179,0.04285714285714286,CRC,WirbelJ_2018
16180,0.05172413793103448,control,WirbelJ_2018
16181,0.04285714285714286,CRC,WirbelJ_2018
16182,0.0,control,WirbelJ_2018
16183,0.02857142857142857,CRC,WirbelJ_2018
16184,0.05172413793103448,control,WirbelJ_2018
16185,0.07142857142857142,CRC,WirbelJ_2018
16186,0.017241379310344827,control,WirbelJ_2018
16187,0.0,CRC,WirbelJ_2018
16188,0.06896551724137931,control,WirbelJ_2018
16189,0.07142857142857142,CRC,WirbelJ_2018
16190,0.1206896551724138,control,WirbelJ_2018
16191,0.02857142857142857,CRC,WirbelJ_2018
16192,0.13793103448275862,control,WirbelJ_2018
16193,0.1,CRC,WirbelJ_2018
16194,0.08620689655172414,control,WirbelJ_2018
16195,0.04285714285714286,CRC,WirbelJ_2018
16196,0.05172413793103448,control,WirbelJ_2018
16197,0.04285714285714286,CRC,WirbelJ_2018
16198,0.05172413793103448,control,WirbelJ_2018
16199,0.04285714285714286,CRC,WirbelJ_2018
16200,0.08620689655172414,control,WirbelJ_2018
16201,0.07142857142857142,CRC,WirbelJ_2018
16202,0.1724137931034483,control,WirbelJ_2018
16203,0.08571428571428572,CRC,WirbelJ_2018
16204,0.1724137931034483,control,WirbelJ_2018
16205,0.014285714285714285,CRC,WirbelJ_2018
16206,0.10344827586206896,control,WirbelJ_2018
16207,0.1,CRC,WirbelJ_2018
16208,0.017241379310344827,control,WirbelJ_2018
16209,0.014285714285714285,CRC,WirbelJ_2018
16210,0.034482758620689655,control,WirbelJ_2018
16211,0.08571428571428572,CRC,WirbelJ_2018
16212,0.20689655172413793,control,WirbelJ_2018
16213,0.12857142857142856,CRC,WirbelJ_2018
16214,0.017241379310344827,control,WirbelJ_2018
16215,0.014285714285714285,CRC,WirbelJ_2018
16216,0.0,control,WirbelJ_2018
16217,0.014285714285714285,CRC,WirbelJ_2018
16218,0.3620689655172414,control,WirbelJ_2018
16219,0.11428571428571428,CRC,WirbelJ_2018
16220,0.13793103448275862,control,WirbelJ_2018
16221,0.014285714285714285,CRC,WirbelJ_2018
16222,0.6551724137931034,control,WirbelJ_2018
16223,0.2714285714285714,CRC,WirbelJ_2018
16224,0.06896551724137931,control,WirbelJ_2018
16225,0.07142857142857142,CRC,WirbelJ_2018
16226,0.15517241379310345,control,WirbelJ_2018
16227,0.02857142857142857,CRC,WirbelJ_2018
16228,0.06896551724137931,control,WirbelJ_2018
16229,0.04285714285714286,CRC,WirbelJ_2018
16230,0.017241379310344827,control,WirbelJ_2018
16231,0.02857142857142857,CRC,WirbelJ_2018
16232,0.20689655172413793,control,WirbelJ_2018
16233,0.08571428571428572,CRC,WirbelJ_2018
16234,0.1724137931034483,control,WirbelJ_2018
16235,0.05714285714285714,CRC,WirbelJ_2018
16236,0.15517241379310345,control,WirbelJ_2018
16237,0.02857142857142857,CRC,WirbelJ_2018
16238,0.034482758620689655,control,WirbelJ_2018
16239,0.0,CRC,WirbelJ_2018
16240,0.08620689655172414,control,WirbelJ_2018
16241,0.05714285714285714,CRC,WirbelJ_2018
16242,0.034482758620689655,control,WirbelJ_2018
16243,0.05714285714285714,CRC,WirbelJ_2018
16244,0.017241379310344827,control,WirbelJ_2018
16245,0.014285714285714285,CRC,WirbelJ_2018
16246,0.017241379310344827,control,WirbelJ_2018
16247,0.014285714285714285,CRC,WirbelJ_2018
16248,0.017241379310344827,control,WirbelJ_2018
16249,0.014285714285714285,CRC,WirbelJ_2018
16250,0.017241379310344827,control,WirbelJ_2018
16251,0.0,CRC,WirbelJ_2018
16252,0.017241379310344827,control,WirbelJ_2018
16253,0.0,CRC,WirbelJ_2018
16254,0.0,control,WirbelJ_2018
16255,0.014285714285714285,CRC,WirbelJ_2018
16256,0.017241379310344827,control,WirbelJ_2018
16257,0.014285714285714285,CRC,WirbelJ_2018
16258,0.017241379310344827,control,WirbelJ_2018
16259,0.02857142857142857,CRC,WirbelJ_2018
16260,0.08620689655172414,control,WirbelJ_2018
16261,0.04285714285714286,CRC,WirbelJ_2018
16262,0.05172413793103448,control,WirbelJ_2018
16263,0.08571428571428572,CRC,WirbelJ_2018
16264,0.017241379310344827,control,WirbelJ_2018
16265,0.02857142857142857,CRC,WirbelJ_2018
16266,0.034482758620689655,control,WirbelJ_2018
16267,0.04285714285714286,CRC,WirbelJ_2018
16268,0.017241379310344827,control,WirbelJ_2018
16269,0.02857142857142857,CRC,WirbelJ_2018
16270,0.034482758620689655,control,WirbelJ_2018
16271,0.04285714285714286,CRC,WirbelJ_2018
16272,0.017241379310344827,control,WirbelJ_2018
16273,0.04285714285714286,CRC,WirbelJ_2018
16274,0.017241379310344827,control,WirbelJ_2018
16275,0.014285714285714285,CRC,WirbelJ_2018
16276,0.06896551724137931,control,WirbelJ_2018
16277,0.05714285714285714,CRC,WirbelJ_2018
16278,0.06896551724137931,control,WirbelJ_2018
16279,0.02857142857142857,CRC,WirbelJ_2018
16280,0.017241379310344827,control,WirbelJ_2018
16281,0.0,CRC,WirbelJ_2018
16282,0.034482758620689655,control,WirbelJ_2018
16283,0.0,CRC,WirbelJ_2018
16284,0.017241379310344827,control,WirbelJ_2018
16285,0.1,CRC,WirbelJ_2018
16286,0.0,control,WirbelJ_2018
16287,0.014285714285714285,CRC,WirbelJ_2018
16288,0.017241379310344827,control,WirbelJ_2018
16289,0.0,CRC,WirbelJ_2018
16290,0.05172413793103448,control,WirbelJ_2018
16291,0.014285714285714285,CRC,WirbelJ_2018
16292,0.13793103448275862,control,WirbelJ_2018
16293,0.04285714285714286,CRC,WirbelJ_2018
16294,0.05172413793103448,control,WirbelJ_2018
16295,0.014285714285714285,CRC,WirbelJ_2018
16296,0.06896551724137931,control,WirbelJ_2018
16297,0.014285714285714285,CRC,WirbelJ_2018
16298,0.1206896551724138,control,WirbelJ_2018
16299,0.0,CRC,WirbelJ_2018
16300,0.017241379310344827,control,WirbelJ_2018
16301,0.014285714285714285,CRC,WirbelJ_2018
16302,0.05172413793103448,control,WirbelJ_2018
16303,0.05714285714285714,CRC,WirbelJ_2018
16304,0.034482758620689655,control,WirbelJ_2018
16305,0.014285714285714285,CRC,WirbelJ_2018
16306,0.10344827586206896,control,WirbelJ_2018
16307,0.04285714285714286,CRC,WirbelJ_2018
16308,0.06896551724137931,control,WirbelJ_2018
16309,0.04285714285714286,CRC,WirbelJ_2018
16310,0.0,control,WirbelJ_2018
16311,0.014285714285714285,CRC,WirbelJ_2018
16312,0.017241379310344827,control,WirbelJ_2018
16313,0.0,CRC,WirbelJ_2018
16314,0.0,control,WirbelJ_2018
16315,0.02857142857142857,CRC,WirbelJ_2018
16316,0.05172413793103448,control,WirbelJ_2018
16317,0.04285714285714286,CRC,WirbelJ_2018
16318,0.017241379310344827,control,WirbelJ_2018
16319,0.04285714285714286,CRC,WirbelJ_2018
16320,0.0,control,WirbelJ_2018
16321,0.04285714285714286,CRC,WirbelJ_2018
16322,0.05172413793103448,control,WirbelJ_2018
16323,0.0,CRC,WirbelJ_2018
16324,0.034482758620689655,control,WirbelJ_2018
16325,0.0,CRC,WirbelJ_2018
16326,0.05172413793103448,control,WirbelJ_2018
16327,0.04285714285714286,CRC,WirbelJ_2018
16328,0.06896551724137931,control,WirbelJ_2018
16329,0.02857142857142857,CRC,WirbelJ_2018
16330,0.034482758620689655,control,WirbelJ_2018
16331,0.02857142857142857,CRC,WirbelJ_2018
16332,0.0,control,WirbelJ_2018
16333,0.04285714285714286,CRC,WirbelJ_2018
16334,0.0,control,WirbelJ_2018
16335,0.02857142857142857,CRC,WirbelJ_2018
16336,0.10344827586206896,control,WirbelJ_2018
16337,0.014285714285714285,CRC,WirbelJ_2018
16338,0.017241379310344827,control,WirbelJ_2018
16339,0.014285714285714285,CRC,WirbelJ_2018
16340,0.0,control,WirbelJ_2018
16341,0.014285714285714285,CRC,WirbelJ_2018
16342,0.06896551724137931,control,WirbelJ_2018
16343,0.014285714285714285,CRC,WirbelJ_2018
16344,0.05172413793103448,control,WirbelJ_2018
16345,0.0,CRC,WirbelJ_2018
16346,0.0,control,WirbelJ_2018
16347,0.014285714285714285,CRC,WirbelJ_2018
16348,0.10344827586206896,control,WirbelJ_2018
16349,0.05714285714285714,CRC,WirbelJ_2018
16350,0.1206896551724138,control,WirbelJ_2018
16351,0.1,CRC,WirbelJ_2018
16352,0.017241379310344827,control,WirbelJ_2018
16353,0.0,CRC,WirbelJ_2018
16354,0.0,control,WirbelJ_2018
16355,0.014285714285714285,CRC,WirbelJ_2018
16356,0.034482758620689655,control,WirbelJ_2018
16357,0.04285714285714286,CRC,WirbelJ_2018
16358,0.10344827586206896,control,WirbelJ_2018
16359,0.14285714285714285,CRC,WirbelJ_2018
16360,0.017241379310344827,control,WirbelJ_2018
16361,0.05714285714285714,CRC,WirbelJ_2018
16362,0.06896551724137931,control,WirbelJ_2018
16363,0.07142857142857142,CRC,WirbelJ_2018
16364,0.017241379310344827,control,WirbelJ_2018
16365,0.014285714285714285,CRC,WirbelJ_2018
16366,0.017241379310344827,control,WirbelJ_2018
16367,0.0,CRC,WirbelJ_2018
16368,0.0,control,WirbelJ_2018
16369,0.014285714285714285,CRC,WirbelJ_2018
16370,0.017241379310344827,control,WirbelJ_2018
16371,0.07142857142857142,CRC,WirbelJ_2018
16372,0.017241379310344827,control,WirbelJ_2018
16373,0.05714285714285714,CRC,WirbelJ_2018
16374,0.034482758620689655,control,WirbelJ_2018
16375,0.0,CRC,WirbelJ_2018
16376,0.06896551724137931,control,WirbelJ_2018
16377,0.08571428571428572,CRC,WirbelJ_2018
16378,0.017241379310344827,control,WirbelJ_2018
16379,0.014285714285714285,CRC,WirbelJ_2018
16380,0.0,control,WirbelJ_2018
16381,0.014285714285714285,CRC,WirbelJ_2018
16382,0.06896551724137931,control,WirbelJ_2018
16383,0.05714285714285714,CRC,WirbelJ_2018
16384,0.034482758620689655,control,WirbelJ_2018
16385,0.04285714285714286,CRC,WirbelJ_2018
16386,0.1896551724137931,control,WirbelJ_2018
16387,0.1,CRC,WirbelJ_2018
16388,0.017241379310344827,control,WirbelJ_2018
16389,0.02857142857142857,CRC,WirbelJ_2018
16390,0.017241379310344827,control,WirbelJ_2018
16391,0.0,CRC,WirbelJ_2018
16392,0.1206896551724138,control,WirbelJ_2018
16393,0.08571428571428572,CRC,WirbelJ_2018
16394,0.0,control,WirbelJ_2018
16395,0.04285714285714286,CRC,WirbelJ_2018
16396,0.05172413793103448,control,WirbelJ_2018
16397,0.014285714285714285,CRC,WirbelJ_2018
16398,0.034482758620689655,control,WirbelJ_2018
16399,0.07142857142857142,CRC,WirbelJ_2018
16400,0.0,control,WirbelJ_2018
16401,0.07142857142857142,CRC,WirbelJ_2018
16402,0.017241379310344827,control,WirbelJ_2018
16403,0.0,CRC,WirbelJ_2018
16404,0.05172413793103448,control,WirbelJ_2018
16405,0.02857142857142857,CRC,WirbelJ_2018
16406,0.05172413793103448,control,WirbelJ_2018
16407,0.04285714285714286,CRC,WirbelJ_2018
16408,0.034482758620689655,control,WirbelJ_2018
16409,0.07142857142857142,CRC,WirbelJ_2018
16410,0.05172413793103448,control,WirbelJ_2018
16411,0.014285714285714285,CRC,WirbelJ_2018
16412,0.034482758620689655,control,WirbelJ_2018
16413,0.014285714285714285,CRC,WirbelJ_2018
16414,0.06896551724137931,control,WirbelJ_2018
16415,0.08571428571428572,CRC,WirbelJ_2018
16416,0.034482758620689655,control,WirbelJ_2018
16417,0.02857142857142857,CRC,WirbelJ_2018
16418,0.05172413793103448,control,WirbelJ_2018
16419,0.02857142857142857,CRC,WirbelJ_2018
16420,0.0,control,WirbelJ_2018
16421,0.05714285714285714,CRC,WirbelJ_2018
16422,0.0,control,WirbelJ_2018
16423,0.014285714285714285,CRC,WirbelJ_2018
16424,0.05172413793103448,control,WirbelJ_2018
16425,0.1,CRC,WirbelJ_2018
16426,0.06896551724137931,control,WirbelJ_2018
16427,0.04285714285714286,CRC,WirbelJ_2018
16428,0.06896551724137931,control,WirbelJ_2018
16429,0.12857142857142856,CRC,WirbelJ_2018
16430,0.034482758620689655,control,WirbelJ_2018
16431,0.05714285714285714,CRC,WirbelJ_2018
16432,0.017241379310344827,control,WirbelJ_2018
16433,0.02857142857142857,CRC,WirbelJ_2018
16434,0.05172413793103448,control,WirbelJ_2018
16435,0.05714285714285714,CRC,WirbelJ_2018
16436,0.017241379310344827,control,WirbelJ_2018
16437,0.014285714285714285,CRC,WirbelJ_2018
16438,0.034482758620689655,control,WirbelJ_2018
16439,0.014285714285714285,CRC,WirbelJ_2018
16440,0.017241379310344827,control,WirbelJ_2018
16441,0.014285714285714285,CRC,WirbelJ_2018
16442,0.10344827586206896,control,WirbelJ_2018
16443,0.0,CRC,WirbelJ_2018
16444,0.05172413793103448,control,WirbelJ_2018
16445,0.07142857142857142,CRC,WirbelJ_2018
16446,0.017241379310344827,control,WirbelJ_2018
16447,0.0,CRC,WirbelJ_2018
16448,0.017241379310344827,control,WirbelJ_2018
16449,0.014285714285714285,CRC,WirbelJ_2018
16450,0.1724137931034483,control,WirbelJ_2018
16451,0.02857142857142857,CRC,WirbelJ_2018
16452,0.05172413793103448,control,WirbelJ_2018
16453,0.05714285714285714,CRC,WirbelJ_2018
16454,0.0,control,WirbelJ_2018
16455,0.04285714285714286,CRC,WirbelJ_2018
16456,0.017241379310344827,control,WirbelJ_2018
16457,0.0,CRC,WirbelJ_2018
16458,0.0,control,WirbelJ_2018
16459,0.05714285714285714,CRC,WirbelJ_2018
16460,0.017241379310344827,control,WirbelJ_2018
16461,0.15714285714285714,CRC,WirbelJ_2018
16462,0.017241379310344827,control,WirbelJ_2018
16463,0.014285714285714285,CRC,WirbelJ_2018
16464,0.034482758620689655,control,WirbelJ_2018
16465,0.08571428571428572,CRC,WirbelJ_2018
16466,0.20689655172413793,control,WirbelJ_2018
16467,0.05714285714285714,CRC,WirbelJ_2018
16468,0.017241379310344827,control,WirbelJ_2018
16469,0.0,CRC,WirbelJ_2018
16470,0.13793103448275862,control,WirbelJ_2018
16471,0.04285714285714286,CRC,WirbelJ_2018
16472,0.017241379310344827,control,WirbelJ_2018
16473,0.02857142857142857,CRC,WirbelJ_2018
16474,0.1724137931034483,control,WirbelJ_2018
16475,0.07142857142857142,CRC,WirbelJ_2018
16476,0.034482758620689655,control,WirbelJ_2018
16477,0.0,CRC,WirbelJ_2018
16478,0.06896551724137931,control,WirbelJ_2018
16479,0.04285714285714286,CRC,WirbelJ_2018
16480,0.0,control,WirbelJ_2018
16481,0.04285714285714286,CRC,WirbelJ_2018
16482,0.034482758620689655,control,WirbelJ_2018
16483,0.0,CRC,WirbelJ_2018
16484,0.017241379310344827,control,WirbelJ_2018
16485,0.014285714285714285,CRC,WirbelJ_2018
16486,0.13793103448275862,control,WirbelJ_2018
16487,0.04285714285714286,CRC,WirbelJ_2018
16488,0.034482758620689655,control,WirbelJ_2018
16489,0.02857142857142857,CRC,WirbelJ_2018
16490,0.05172413793103448,control,WirbelJ_2018
16491,0.014285714285714285,CRC,WirbelJ_2018
16492,0.0,control,WirbelJ_2018
16493,0.04285714285714286,CRC,WirbelJ_2018
16494,0.1206896551724138,control,WirbelJ_2018
16495,0.05714285714285714,CRC,WirbelJ_2018
16496,0.05172413793103448,control,WirbelJ_2018
16497,0.014285714285714285,CRC,WirbelJ_2018
16498,0.10344827586206896,control,WirbelJ_2018
16499,0.04285714285714286,CRC,WirbelJ_2018
16500,0.08620689655172414,control,WirbelJ_2018
16501,0.08571428571428572,CRC,WirbelJ_2018
16502,0.15517241379310345,control,WirbelJ_2018
16503,0.07142857142857142,CRC,WirbelJ_2018
16504,0.1206896551724138,control,WirbelJ_2018
16505,0.04285714285714286,CRC,WirbelJ_2018
16506,0.034482758620689655,control,WirbelJ_2018
16507,0.02857142857142857,CRC,WirbelJ_2018
16508,0.10344827586206896,control,WirbelJ_2018
16509,0.05714285714285714,CRC,WirbelJ_2018
16510,0.05172413793103448,control,WirbelJ_2018
16511,0.04285714285714286,CRC,WirbelJ_2018
16512,0.034482758620689655,control,WirbelJ_2018
16513,0.07142857142857142,CRC,WirbelJ_2018
16514,0.034482758620689655,control,WirbelJ_2018
16515,0.014285714285714285,CRC,WirbelJ_2018
16516,0.06896551724137931,control,WirbelJ_2018
16517,0.04285714285714286,CRC,WirbelJ_2018
16518,0.1724137931034483,control,WirbelJ_2018
16519,0.0,CRC,WirbelJ_2018
16520,0.22413793103448276,control,WirbelJ_2018
16521,0.02857142857142857,CRC,WirbelJ_2018
16522,0.034482758620689655,control,WirbelJ_2018
16523,0.014285714285714285,CRC,WirbelJ_2018
16524,0.034482758620689655,control,WirbelJ_2018
16525,0.014285714285714285,CRC,WirbelJ_2018
16526,0.017241379310344827,control,WirbelJ_2018
16527,0.02857142857142857,CRC,WirbelJ_2018
16528,0.034482758620689655,control,WirbelJ_2018
16529,0.04285714285714286,CRC,WirbelJ_2018
16530,0.06896551724137931,control,WirbelJ_2018
16531,0.02857142857142857,CRC,WirbelJ_2018
16532,0.10344827586206896,control,WirbelJ_2018
16533,0.08571428571428572,CRC,WirbelJ_2018
16534,0.10344827586206896,control,WirbelJ_2018
16535,0.02857142857142857,CRC,WirbelJ_2018
16536,0.05172413793103448,control,WirbelJ_2018
16537,0.05714285714285714,CRC,WirbelJ_2018
16538,0.017241379310344827,control,WirbelJ_2018
16539,0.014285714285714285,CRC,WirbelJ_2018
16540,0.06896551724137931,control,WirbelJ_2018
16541,0.08571428571428572,CRC,WirbelJ_2018
16542,0.034482758620689655,control,WirbelJ_2018
16543,0.02857142857142857,CRC,WirbelJ_2018
16544,0.0,control,WirbelJ_2018
16545,0.02857142857142857,CRC,WirbelJ_2018
16546,0.017241379310344827,control,WirbelJ_2018
16547,0.04285714285714286,CRC,WirbelJ_2018
16548,0.1206896551724138,control,WirbelJ_2018
16549,0.14285714285714285,CRC,WirbelJ_2018
16550,0.06896551724137931,control,WirbelJ_2018
16551,0.04285714285714286,CRC,WirbelJ_2018
16552,0.0,control,WirbelJ_2018
16553,0.014285714285714285,CRC,WirbelJ_2018
16554,0.017241379310344827,control,WirbelJ_2018
16555,0.0,CRC,WirbelJ_2018
16556,0.0,control,WirbelJ_2018
16557,0.014285714285714285,CRC,WirbelJ_2018
16558,0.1206896551724138,control,WirbelJ_2018
16559,0.014285714285714285,CRC,WirbelJ_2018
16560,0.1206896551724138,control,WirbelJ_2018
16561,0.02857142857142857,CRC,WirbelJ_2018
16562,0.034482758620689655,control,WirbelJ_2018
16563,0.0,CRC,WirbelJ_2018
16564,0.017241379310344827,control,WirbelJ_2018
16565,0.02857142857142857,CRC,WirbelJ_2018
16566,0.034482758620689655,control,WirbelJ_2018
16567,0.02857142857142857,CRC,WirbelJ_2018
16568,0.0,control,WirbelJ_2018
16569,0.07142857142857142,CRC,WirbelJ_2018
16570,0.034482758620689655,control,WirbelJ_2018
16571,0.04285714285714286,CRC,WirbelJ_2018
16572,0.0,control,WirbelJ_2018
16573,0.014285714285714285,CRC,WirbelJ_2018
16574,0.0,control,WirbelJ_2018
16575,0.014285714285714285,CRC,WirbelJ_2018
16576,0.034482758620689655,control,WirbelJ_2018
16577,0.02857142857142857,CRC,WirbelJ_2018
16578,0.06896551724137931,control,WirbelJ_2018
16579,0.014285714285714285,CRC,WirbelJ_2018
16580,0.13793103448275862,control,WirbelJ_2018
16581,0.07142857142857142,CRC,WirbelJ_2018
16582,0.034482758620689655,control,WirbelJ_2018
16583,0.05714285714285714,CRC,WirbelJ_2018
16584,0.1896551724137931,control,WirbelJ_2018
16585,0.05714285714285714,CRC,WirbelJ_2018
16586,0.034482758620689655,control,WirbelJ_2018
16587,0.014285714285714285,CRC,WirbelJ_2018
16588,0.05172413793103448,control,WirbelJ_2018
16589,0.0,CRC,WirbelJ_2018
16590,0.017241379310344827,control,WirbelJ_2018
16591,0.0,CRC,WirbelJ_2018
16592,0.017241379310344827,control,WirbelJ_2018
16593,0.0,CRC,WirbelJ_2018
16594,0.017241379310344827,control,WirbelJ_2018
16595,0.0,CRC,WirbelJ_2018
16596,0.10344827586206896,control,WirbelJ_2018
16597,0.02857142857142857,CRC,WirbelJ_2018
16598,0.05172413793103448,control,WirbelJ_2018
16599,0.0,CRC,WirbelJ_2018
16600,0.017241379310344827,control,WirbelJ_2018
16601,0.0,CRC,WirbelJ_2018
16602,0.017241379310344827,control,WirbelJ_2018
16603,0.0,CRC,WirbelJ_2018
16604,0.0,control,WirbelJ_2018
16605,0.014285714285714285,CRC,WirbelJ_2018
16606,0.017241379310344827,control,WirbelJ_2018
16607,0.0,CRC,WirbelJ_2018
16608,0.06896551724137931,control,WirbelJ_2018
16609,0.014285714285714285,CRC,WirbelJ_2018
16610,0.0,control,WirbelJ_2018
16611,0.014285714285714285,CRC,WirbelJ_2018
16612,0.08620689655172414,control,WirbelJ_2018
16613,0.05714285714285714,CRC,WirbelJ_2018
16614,0.0,control,WirbelJ_2018
16615,0.014285714285714285,CRC,WirbelJ_2018
16616,0.034482758620689655,control,WirbelJ_2018
16617,0.0,CRC,WirbelJ_2018
16618,0.0,control,WirbelJ_2018
16619,0.014285714285714285,CRC,WirbelJ_2018
16620,0.05172413793103448,control,WirbelJ_2018
16621,0.07142857142857142,CRC,WirbelJ_2018
16622,0.1896551724137931,control,WirbelJ_2018
16623,0.05714285714285714,CRC,WirbelJ_2018
16624,0.017241379310344827,control,WirbelJ_2018
16625,0.0,CRC,WirbelJ_2018
16626,0.017241379310344827,control,WirbelJ_2018
16627,0.02857142857142857,CRC,WirbelJ_2018
16628,0.1724137931034483,control,WirbelJ_2018
16629,0.07142857142857142,CRC,WirbelJ_2018
16630,0.017241379310344827,control,WirbelJ_2018
16631,0.02857142857142857,CRC,WirbelJ_2018
16632,0.0,control,WirbelJ_2018
16633,0.014285714285714285,CRC,WirbelJ_2018
16634,0.06896551724137931,control,WirbelJ_2018
16635,0.04285714285714286,CRC,WirbelJ_2018
16636,0.034482758620689655,control,WirbelJ_2018
16637,0.05714285714285714,CRC,WirbelJ_2018
16638,0.05172413793103448,control,WirbelJ_2018
16639,0.02857142857142857,CRC,WirbelJ_2018
16640,0.10344827586206896,control,WirbelJ_2018
16641,0.08571428571428572,CRC,WirbelJ_2018
16642,0.05172413793103448,control,WirbelJ_2018
16643,0.02857142857142857,CRC,WirbelJ_2018
16644,0.05172413793103448,control,WirbelJ_2018
16645,0.02857142857142857,CRC,WirbelJ_2018
16646,0.1206896551724138,control,WirbelJ_2018
16647,0.04285714285714286,CRC,WirbelJ_2018
16648,0.10344827586206896,control,WirbelJ_2018
16649,0.02857142857142857,CRC,WirbelJ_2018
16650,0.0,control,WirbelJ_2018
16651,0.014285714285714285,CRC,WirbelJ_2018
16652,0.05172413793103448,control,WirbelJ_2018
16653,0.0,CRC,WirbelJ_2018
16654,0.05172413793103448,control,WirbelJ_2018
16655,0.02857142857142857,CRC,WirbelJ_2018
16656,0.0,control,WirbelJ_2018
16657,0.04285714285714286,CRC,WirbelJ_2018
16658,0.1206896551724138,control,WirbelJ_2018
16659,0.02857142857142857,CRC,WirbelJ_2018
16660,0.10344827586206896,control,WirbelJ_2018
